TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF586,-0.946,8.28E-01,0.563,0.436,0.659,8.21E-01
NOTCH3,-0.904,8.17E-01,0.514,0.439,0.66,8.23E-01
BRD7,-0.249,5.98E-01,-1.327,0.478,0.66,8.23E-01
L3MBTL4,-0.278,6.09E-01,-1.193,0.477,0.66,8.23E-01
UBE2I,-0.375,6.46E-01,-0.854,0.472,0.66,8.24E-01
ZNF695,-0.247,5.98E-01,-1.367,0.478,0.661,8.24E-01
ZNF304,-0.75,7.73E-01,0.054,0.45,0.661,8.24E-01
SMARCC2,-0.424,6.64E-01,-0.951,0.476,0.661,8.25E-01
MED1,-8.242,1.00E+00,-3.053,0.742,0.664,8.29E-01
STAT5A,-0.887,8.13E-01,-1.177,0.506,0.664,8.29E-01
LEO1,-0.375,6.46E-01,-0.91,0.472,0.664,8.30E-01
HLF,-0.862,8.06E-01,0.036,0.46,0.664,8.30E-01
ZNF682,-0.354,6.39E-01,-1.239,0.48,0.668,8.35E-01
TLX1,-0.589,7.22E-01,-0.409,0.46,0.668,8.35E-01
CHRM2,-1.211,8.87E-01,-2.198,0.542,0.669,8.37E-01
ZNF44,-0.363,6.42E-01,-1.033,0.473,0.67,8.38E-01
SOX13,-0.632,7.36E-01,-0.552,0.47,0.67,8.39E-01
ERCC3,-0.491,6.88E-01,-0.673,0.466,0.67,8.39E-01
KDM4C,-0.177,5.70E-01,-1.671,0.483,0.671,8.39E-01
FOXO1,-1.304,9.04E-01,-0.4,0.491,0.672,8.41E-01
TP63,-4.104,1.00E+00,-0.164,0.511,0.673,8.42E-01
SMARCA2,-1.049,8.53E-01,-0.026,0.465,0.673,8.42E-01
RAG2,-0.092,5.37E-01,-1.835,0.487,0.673,8.42E-01
TEAD1-TEAD4,-0.648,7.42E-01,-0.317,0.456,0.673,8.43E-01
MXI1,-0.808,7.91E-01,-2.332,0.529,0.674,8.44E-01
ZNF84,-0.602,7.26E-01,-0.466,0.459,0.674,8.44E-01
ZBTB7B,-0.426,6.65E-01,-0.951,0.469,0.674,8.45E-01
ZNF133,-0.787,7.85E-01,-0.034,0.448,0.674,8.45E-01
GABPA,-3.432,1.00E+00,-2.019,0.587,0.677,8.48E-01
SMN1,-0.921,8.22E-01,0.324,0.438,0.677,8.49E-01
ZNF264,-0.796,7.87E-01,-0.817,0.484,0.677,8.49E-01
ZNF518A,-0.45,6.74E-01,-1.343,0.482,0.677,8.49E-01
ZNF574,-0.308,6.21E-01,-1.498,0.475,0.679,8.51E-01
POLR2A,-25.76,1.00E+00,-2.183,0.603,0.68,8.53E-01
NRF1,-2.016,9.78E-01,-1.507,0.532,0.682,8.55E-01
E2F7,-0.966,8.33E-01,-0.637,0.483,0.682,8.55E-01
MYH11,-1.091,8.62E-01,-2.544,0.537,0.682,8.55E-01
DUX4,-1.536,9.38E-01,0.041,0.477,0.683,8.57E-01
TERF1,-0.582,7.20E-01,-0.655,0.46,0.684,8.59E-01
BARX1,-0.482,6.85E-01,-0.92,0.466,0.687,8.62E-01
LEF1,-1.022,8.47E-01,-1.478,0.505,0.687,8.62E-01
MAML3,-1.338,9.10E-01,0.332,0.457,0.688,8.63E-01
SPI1,-6.083,1.00E+00,-1.182,0.533,0.689,8.64E-01
ZNF317,-1.485,9.31E-01,0.093,0.472,0.69,8.66E-01
ZNF182,-0.588,7.22E-01,-0.752,0.46,0.692,8.69E-01
MGEA5,-0.338,6.33E-01,-1.566,0.474,0.693,8.70E-01
CDK12,-0.372,6.45E-01,-1.468,0.472,0.694,8.71E-01
SS18,-0.436,6.68E-01,-1.748,0.489,0.694,8.71E-01
BPTF,-0.282,6.11E-01,-1.705,0.477,0.694,8.71E-01
EBNA2,-0.735,7.69E-01,-0.471,0.451,0.694,8.71E-01
GTF2F1,-0.701,7.58E-01,-1.641,0.495,0.696,8.73E-01
PPARGC1A,-0.539,7.05E-01,-0.914,0.463,0.696,8.74E-01
NFKB2,-0.833,7.98E-01,-0.491,0.462,0.696,8.74E-01
BRD4,-7.7,1.00E+00,-2.342,0.592,0.697,8.74E-01
YY1,-5.255,1.00E+00,-2.266,0.584,0.697,8.75E-01
ZNF585A,-0.571,7.16E-01,-0.867,0.461,0.698,8.76E-01
RFX5,-1.077,8.59E-01,-1.941,0.519,0.698,8.76E-01
MEF2B,-1.975,9.76E-01,-0.283,0.492,0.698,8.76E-01
MYCN,-1.403,9.20E-01,-1.641,0.518,0.699,8.78E-01
ZNF589,-0.664,7.47E-01,-1.027,0.473,0.7,8.78E-01
NFYA,-1.252,8.95E-01,-1.192,0.503,0.7,8.78E-01
DLX1,-0.48,6.84E-01,-1.119,0.466,0.701,8.80E-01
NELFE,-4.695,1.00E+00,-1.856,0.547,0.705,8.84E-01
NFKB1,-0.874,8.09E-01,-0.963,0.478,0.705,8.85E-01
HSF1,-1.898,9.71E-01,-2.937,0.562,0.706,8.85E-01
EHF,-0.865,8.06E-01,-0.846,0.473,0.706,8.86E-01
TBP,-1.345,9.11E-01,-2.324,0.532,0.71,8.91E-01
ARNTL,-1.497,9.33E-01,-1.368,0.505,0.72,9.01E-01
BRCA1,-1.968,9.76E-01,-1.85,0.528,0.72,9.01E-01
