TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF534,0.037,4.85E-01,-0.467,0.596,0.621,7.56E-01
E2F7,-2.049,9.80E-01,-1.329,0.7,0.622,7.58E-01
DRAP1,0.055,4.78E-01,-0.546,0.597,0.623,7.59E-01
FOXH1,-0.727,7.66E-01,0.24,0.584,0.623,7.61E-01
CD59,-0.135,5.54E-01,-0.243,0.587,0.624,7.61E-01
MGEA5,0.093,4.63E-01,-0.621,0.599,0.624,7.61E-01
ETV7,-0.114,5.45E-01,-0.34,0.588,0.629,7.72E-01
SF1,-0.692,7.56E-01,0.546,0.544,0.63,7.72E-01
ZNF93,-0.211,5.84E-01,-0.159,0.582,0.631,7.74E-01
ZKSCAN5,0.148,4.41E-01,-0.831,0.602,0.632,7.76E-01
FAIRE,-1.153,8.76E-01,-0.675,0.649,0.633,7.78E-01
PRDM12,-0.751,7.74E-01,0.577,0.538,0.633,7.79E-01
SFPQ,-0.802,7.89E-01,0.611,0.533,0.635,7.82E-01
BCL6,-1.348,9.11E-01,-1.084,0.669,0.636,7.83E-01
SSU72,-0.305,6.20E-01,-0.089,0.576,0.636,7.84E-01
BAHD1,-1.624,9.48E-01,0.422,0.598,0.639,7.88E-01
GATA3,-5.28,1.00E+00,0.201,0.641,0.639,7.89E-01
NR2F2,-2.114,9.83E-01,-1.001,0.678,0.639,7.89E-01
ZNF486,-1.141,8.73E-01,0.741,0.532,0.639,7.89E-01
ARRB1,-0.653,7.43E-01,0.172,0.569,0.64,7.91E-01
MED1,-3.309,1.00E+00,-1.627,0.718,0.641,7.93E-01
BRD4,-3.558,1.00E+00,-1.608,0.718,0.642,7.93E-01
DPPA2,-0.496,6.90E-01,0.072,0.563,0.644,7.97E-01
ATF3,-1.303,9.04E-01,-1.419,0.674,0.645,7.99E-01
ZNF318,-0.55,7.09E-01,-0.168,0.587,0.645,7.99E-01
SPIN1,0.102,4.60E-01,-0.901,0.6,0.645,7.99E-01
BTAF1,-0.226,5.89E-01,-0.317,0.581,0.646,8.00E-01
ZNF17,-0.666,7.47E-01,0.362,0.546,0.646,8.01E-01
ERCC3,-0.295,6.16E-01,-0.193,0.577,0.647,8.02E-01
FOXA1,-12.235,1.00E+00,-0.172,0.656,0.648,8.04E-01
PPARD,-0.132,5.53E-01,-0.512,0.587,0.648,8.04E-01
SPI1,-6.767,1.00E+00,-1.334,0.704,0.648,8.05E-01
NOTCH3,-0.854,8.04E-01,0.577,0.527,0.648,8.05E-01
ZNF654,-0.349,6.37E-01,-0.282,0.581,0.649,8.05E-01
ZNF780A,-0.592,7.23E-01,0.199,0.554,0.65,8.07E-01
ZNF766,-0.606,7.28E-01,-0.358,0.603,0.65,8.08E-01
ZNF692,0.147,4.42E-01,-1.096,0.602,0.652,8.10E-01
LMO1,-0.228,5.90E-01,-0.367,0.581,0.652,8.11E-01
ZNF331,-0.79,7.85E-01,0.455,0.534,0.653,8.12E-01
ZNF304,-0.638,7.38E-01,0.224,0.549,0.654,8.13E-01
GATA6,-3.754,1.00E+00,-0.179,0.649,0.654,8.14E-01
EP300,-9.675,1.00E+00,-1.572,0.711,0.654,8.14E-01
ZNF44,-0.151,5.60E-01,-0.548,0.586,0.654,8.14E-01
MEF2D,-0.573,7.17E-01,-0.061,0.571,0.656,8.16E-01
FOXG1,-0.228,5.90E-01,-0.402,0.581,0.656,8.18E-01
PTTG1,-0.811,7.91E-01,0.267,0.558,0.657,8.18E-01
RELA,-6.799,1.00E+00,-1.986,0.726,0.657,8.19E-01
JUND,-2.998,9.99E-01,-1.181,0.684,0.658,8.20E-01
AR,-18.823,1.00E+00,-0.41,0.663,0.658,8.20E-01
RING1,-0.939,8.26E-01,-0.465,0.621,0.659,8.21E-01
ZIC2,-0.082,5.33E-01,-0.759,0.589,0.66,8.24E-01
NR3C1,-12.519,1.00E+00,-1.363,0.697,0.661,8.25E-01
INSM2,-0.169,5.67E-01,-0.871,0.603,0.662,8.26E-01
ZNF783,0.166,4.34E-01,-1.291,0.603,0.664,8.29E-01
FANCD2,-0.646,7.41E-01,0.119,0.548,0.664,8.29E-01
ZNF605,-0.57,7.16E-01,-0.021,0.556,0.666,8.32E-01
E2F2,-0.334,6.31E-01,-0.402,0.574,0.668,8.35E-01
ZNF260,-0.396,6.54E-01,-0.318,0.571,0.668,8.36E-01
CREM,-0.688,7.54E-01,-0.549,0.606,0.669,8.36E-01
RUNX2,-0.938,8.26E-01,-0.331,0.605,0.669,8.37E-01
GATA2,-5.164,1.00E+00,-0.431,0.656,0.671,8.39E-01
ZNF394,0.055,4.78E-01,-1.213,0.599,0.673,8.42E-01
CEBPD,-0.533,7.03E-01,-1.364,0.631,0.676,8.47E-01
ZNF101,-0.568,7.15E-01,-1.069,0.62,0.676,8.47E-01
WWTR1,-0.65,7.42E-01,-0.146,0.566,0.676,8.47E-01
POU5F1,-2.857,9.98E-01,-0.169,0.635,0.677,8.48E-01
KLF15,-1.043,8.52E-01,-1.765,0.66,0.678,8.49E-01
TLE3,-2.399,9.92E-01,-0.01,0.619,0.678,8.50E-01
ZNF134,-0.495,6.90E-01,-0.281,0.563,0.678,8.50E-01
SMAD2,-1.347,9.11E-01,-0.002,0.586,0.679,8.51E-01
BATF,-1.49,9.32E-01,-0.893,0.644,0.68,8.53E-01
HHEX,-0.775,7.81E-01,-0.026,0.559,0.68,8.53E-01
XCL1,-0.155,5.62E-01,-0.905,0.585,0.684,8.59E-01
INTS12,-0.013,5.05E-01,-1.235,0.593,0.687,8.62E-01
FOSL1,-2.467,9.93E-01,-1.296,0.672,0.688,8.63E-01
ZNF600,-0.209,5.83E-01,-0.94,0.589,0.688,8.63E-01
ZNF768,-0.691,7.55E-01,-0.027,0.544,0.689,8.65E-01
NME2,-1.106,8.66E-01,0.288,0.543,0.689,8.65E-01
RXRA,-2.163,9.85E-01,-1.195,0.661,0.692,8.69E-01
ZNF100,-0.252,6.00E-01,-1.103,0.596,0.692,8.69E-01
BHLHE40,-0.535,7.04E-01,-1.634,0.63,0.693,8.69E-01
GATA4,-4.827,1.00E+00,-0.627,0.65,0.694,8.71E-01
POU3F2,-0.572,7.16E-01,-0.469,0.573,0.694,8.71E-01
CREBBP,-2.174,9.85E-01,-1.967,0.677,0.697,8.75E-01
KDM6A,-0.446,6.72E-01,-0.599,0.567,0.701,8.79E-01
REL,-0.261,6.03E-01,-1.204,0.595,0.702,8.81E-01
ZNF384,-1.07,8.58E-01,-0.668,0.606,0.704,8.83E-01
ZNF169,-0.819,7.94E-01,-0.009,0.531,0.705,8.85E-01
ATF2,-1.705,9.56E-01,-1.908,0.665,0.706,8.86E-01
HNF4A,-1.97,9.76E-01,-0.225,0.606,0.708,8.88E-01
JUNB,-1.706,9.56E-01,-1.313,0.649,0.709,8.89E-01
ZNF274,-1.535,9.38E-01,0.12,0.561,0.709,8.89E-01
ZNF823,-0.934,8.25E-01,0.089,0.517,0.71,8.90E-01
ZNF350,-0.465,6.79E-01,-0.71,0.565,0.71,8.91E-01
SCRT2,-0.574,7.17E-01,-0.655,0.571,0.71,8.91E-01
MYF5,-0.456,6.76E-01,-0.73,0.566,0.711,8.91E-01
MYOD1,-1.161,8.77E-01,-0.154,0.565,0.713,8.93E-01
TCF4,-2.138,9.84E-01,-0.053,0.591,0.715,8.96E-01
SRCAP,-0.826,7.96E-01,-0.082,0.531,0.716,8.97E-01
SOX2,-4.265,1.00E+00,-0.54,0.636,0.716,8.97E-01
WRNIP1,-0.193,5.76E-01,-1.249,0.583,0.716,8.97E-01
NFIA,-0.811,7.91E-01,-0.378,0.562,0.718,8.99E-01
FXR2,-0.502,6.92E-01,-0.707,0.562,0.718,8.99E-01
ZNF695,-0.21,5.83E-01,-1.285,0.582,0.721,9.02E-01
HAND2,-0.935,8.25E-01,-0.009,0.517,0.721,9.03E-01
ZNF92,-0.741,7.71E-01,-0.299,0.538,0.723,9.04E-01
CDX2,-1.91,9.72E-01,-0.41,0.607,0.723,9.04E-01
IRF1,-2.082,9.81E-01,-1.669,0.658,0.725,9.07E-01
PARP1,-1.07,8.58E-01,0.132,0.497,0.726,9.08E-01
ZNF425,-0.474,6.82E-01,-0.874,0.564,0.727,9.08E-01
BCL11A,-0.935,8.25E-01,-1.298,0.618,0.727,9.08E-01
ESCO2,-0.23,5.91E-01,-1.298,0.581,0.728,9.09E-01
CAMTA2,-0.66,7.45E-01,-0.512,0.547,0.729,9.11E-01
MKL1,-0.368,6.44E-01,-1.144,0.572,0.73,9.12E-01
LANA,-0.428,6.66E-01,-1.695,0.602,0.731,9.12E-01
HMBOX1,-0.636,7.38E-01,-0.596,0.549,0.732,9.14E-01
IRAK4,-0.219,5.87E-01,-1.434,0.582,0.733,9.15E-01
ZNF22,-0.906,8.18E-01,-0.146,0.521,0.734,9.15E-01
ZNF485,-0.938,8.26E-01,-0.113,0.516,0.735,9.17E-01
ZNF750,-0.705,7.60E-01,-0.465,0.542,0.736,9.17E-01
GLI2,-1.184,8.82E-01,-1.996,0.639,0.737,9.18E-01
E2F8,-0.477,6.83E-01,-1.022,0.564,0.738,9.19E-01
STAT1,-1.839,9.67E-01,-1.866,0.651,0.738,9.19E-01
PRMT5,-0.669,7.48E-01,-0.575,0.546,0.739,9.20E-01
FOS,-3.765,1.00E+00,-1.453,0.657,0.739,9.20E-01
NANOG,-4.184,1.00E+00,-0.343,0.611,0.739,9.20E-01
CREB3L4,-0.662,7.46E-01,-0.657,0.546,0.741,9.22E-01
ETV5,-1.021,8.46E-01,-0.873,0.588,0.741,9.22E-01
TSC22D4,-1.865,9.69E-01,-0.139,0.569,0.742,9.22E-01
FOXA2,-5.923,1.00E+00,-0.992,0.644,0.742,9.23E-01
HOTAIR,-1.74,9.59E-01,0.144,0.531,0.742,9.23E-01
IRF4,-1.807,9.65E-01,-0.841,0.614,0.743,9.24E-01
ZNF75D,-1.443,9.26E-01,0.06,0.506,0.746,9.27E-01
NR1H2,-1.063,8.56E-01,-0.723,0.573,0.747,9.27E-01
WT1,-0.433,6.68E-01,-1.401,0.578,0.747,9.27E-01
HDAC4,-0.435,6.68E-01,-1.264,0.568,0.748,9.28E-01
FLI1,-2.405,9.92E-01,-1.719,0.651,0.75,9.30E-01
HDAC3,-1.397,9.19E-01,-0.561,0.576,0.751,9.31E-01
TP63,-6.862,1.00E+00,-0.729,0.627,0.752,9.31E-01
BIRA,-1.335,9.09E-01,-0.434,0.562,0.753,9.33E-01
ZBTB42,-0.608,7.29E-01,-0.91,0.551,0.755,9.34E-01
CBX6,-0.669,7.48E-01,-1.802,0.603,0.755,9.34E-01
ZNF490,-1.129,8.71E-01,-0.104,0.49,0.755,9.34E-01
MAFG,-1.163,8.78E-01,-0.284,0.531,0.756,9.34E-01
SS18,-0.671,7.49E-01,-2.304,0.608,0.758,9.36E-01
SNAPC1,-0.671,7.49E-01,-0.827,0.545,0.758,9.36E-01
INTS3,-0.263,6.04E-01,-1.897,0.579,0.759,9.37E-01
CTNNB1,-0.944,8.28E-01,-0.346,0.515,0.76,9.38E-01
MED12,-1.1,8.64E-01,-1.646,0.615,0.76,9.38E-01
UBE2I,-0.535,7.04E-01,-1.195,0.56,0.761,9.38E-01
EPAS1,-0.828,7.96E-01,-0.553,0.53,0.761,9.39E-01
SMARCC2,-0.637,7.38E-01,-1.201,0.566,0.762,9.39E-01
KMT2B,-0.718,7.64E-01,-0.787,0.541,0.762,9.39E-01
NFE2,-1.25,8.94E-01,-0.951,0.585,0.762,9.40E-01
ILK,-1.398,9.19E-01,-0.141,0.513,0.763,9.40E-01
ZNF778,-0.861,8.05E-01,-1.164,0.577,0.764,9.41E-01
IKZF1,-2.851,9.98E-01,-0.825,0.614,0.767,9.43E-01
ZNF573,-0.954,8.30E-01,-0.405,0.514,0.767,9.43E-01
PAX5,-2.103,9.82E-01,-1.172,0.62,0.767,9.43E-01
NFE2L1,-1.791,9.63E-01,-0.302,0.556,0.767,9.43E-01
STAT5A,-1.088,8.62E-01,-1.416,0.599,0.77,9.45E-01
BCL3,-2.255,9.88E-01,-1.351,0.629,0.77,9.45E-01
EOMES,-1.865,9.69E-01,-0.138,0.537,0.77,9.46E-01
DEK,-0.717,7.63E-01,-1.941,0.596,0.771,9.46E-01
LDB1,-0.997,8.41E-01,-0.418,0.507,0.774,9.48E-01
LRWD1,-1.435,9.24E-01,-0.05,0.449,0.774,9.48E-01
ZNF84,-0.781,7.83E-01,-0.846,0.535,0.774,9.48E-01
VDR,-2.221,9.87E-01,-1.801,0.64,0.775,9.49E-01
CBX5,-1.058,8.55E-01,-0.938,0.563,0.776,9.50E-01
ERF,-1.45,9.27E-01,-0.527,0.548,0.777,9.50E-01
PRDM10,-0.535,7.04E-01,-1.716,0.573,0.777,9.50E-01
FOXP2,-0.514,6.96E-01,-2.329,0.583,0.777,9.50E-01
NR1H3,-1.181,8.81E-01,-0.773,0.555,0.778,9.51E-01
MECOM,-0.807,7.90E-01,-0.838,0.532,0.778,9.51E-01
STAT4,-1.413,9.21E-01,-0.776,0.565,0.778,9.51E-01
TTF1,-1.095,8.63E-01,-0.689,0.54,0.779,9.52E-01
SMAD1,-2.823,9.98E-01,-1.062,0.614,0.783,9.54E-01
ZNF671,-0.587,7.21E-01,-1.386,0.554,0.783,9.54E-01
ZNF133,-1.061,8.56E-01,-0.466,0.498,0.785,9.55E-01
EHF,-1.346,9.11E-01,-1.314,0.593,0.785,9.55E-01
RUNX1T1,-2.079,9.81E-01,-1.019,0.598,0.788,9.57E-01
ZNF549,-0.947,8.28E-01,-0.674,0.515,0.788,9.57E-01
MYB,-2.011,9.78E-01,-0.99,0.594,0.789,9.58E-01
SP7,-0.548,7.08E-01,-2.081,0.572,0.789,9.58E-01
HOXA2,-0.588,7.22E-01,-1.478,0.554,0.789,9.58E-01
PITX3,-0.878,8.10E-01,-0.846,0.524,0.791,9.59E-01
CEBPA,-3.182,9.99E-01,-1.665,0.635,0.792,9.59E-01
PROX1,-1.706,9.56E-01,-1.291,0.6,0.792,9.60E-01
ATF4,-3.221,9.99E-01,-1.098,0.613,0.793,9.60E-01
LMO2,-2.075,9.81E-01,-0.818,0.578,0.796,9.62E-01
MAFF,-1.34,9.10E-01,-0.584,0.522,0.797,9.62E-01
ZNF287,-1.433,9.24E-01,-0.305,0.449,0.798,9.63E-01
CHD5,-0.96,8.31E-01,-0.8,0.513,0.799,9.64E-01
LMNA,-1.643,9.50E-01,-0.591,0.543,0.8,9.64E-01
NEUROD1,-2.256,9.88E-01,-0.953,0.591,0.8,9.64E-01
TAT,-0.97,8.34E-01,-0.817,0.511,0.802,9.65E-01
NFKB1,-1.378,9.16E-01,-1.443,0.585,0.803,9.65E-01
HNF1A,-2.115,9.83E-01,-0.81,0.572,0.804,9.66E-01
ZNF440,-1.227,8.90E-01,-0.538,0.478,0.804,9.66E-01
PBX3,-1.641,9.50E-01,-2.651,0.616,0.805,9.67E-01
ZNF554,-0.725,7.66E-01,-1.361,0.54,0.806,9.67E-01
ARID3A,-1.4,9.19E-01,-0.953,0.551,0.808,9.68E-01
NKX3-1,-1.714,9.57E-01,-0.394,0.503,0.808,9.68E-01
MYOG,-1.69,9.55E-01,-0.416,0.506,0.808,9.68E-01
SMN1,-1.481,9.31E-01,-0.354,0.44,0.809,9.69E-01
TSHZ1,-0.887,8.13E-01,-1.602,0.563,0.81,9.69E-01
HNF4G,-2.628,9.96E-01,-0.89,0.584,0.811,9.69E-01
HIRA,-2.714,9.97E-01,-1.411,0.613,0.811,9.69E-01
SOX11,-1.741,9.59E-01,-0.338,0.485,0.812,9.70E-01
ZNF136,-1.522,9.36E-01,-0.346,0.428,0.813,9.71E-01
OTX2,-5.073,1.00E+00,-0.711,0.579,0.815,9.71E-01
CHAT,-1.936,9.74E-01,-0.27,0.464,0.815,9.71E-01
CENPT,-1.585,9.44E-01,-0.298,0.407,0.815,9.72E-01
SIX1,-1.608,9.46E-01,-1.219,0.573,0.816,9.72E-01
TERF1,-0.933,8.25E-01,-1.122,0.517,0.816,9.72E-01
PIAS1,-4.325,1.00E+00,-0.204,0.53,0.817,9.73E-01
FOXP1,-2.043,9.80E-01,-2.162,0.614,0.818,9.73E-01
TERF2,-0.889,8.13E-01,-1.193,0.523,0.818,9.73E-01
ZNF558,-0.964,8.33E-01,-1.588,0.562,0.819,9.73E-01
TEAD1-TEAD4,-1.105,8.65E-01,-0.852,0.493,0.819,9.73E-01
ZNF430,-1.482,9.31E-01,-0.435,0.439,0.819,9.73E-01
PDX1,-1.572,9.42E-01,-0.766,0.528,0.82,9.74E-01
KDM1B,-1.439,9.25E-01,-0.522,0.448,0.82,9.74E-01
ZNF248,-1.495,9.33E-01,-0.463,0.436,0.821,9.74E-01
NKX2-1,-2.262,9.88E-01,-0.872,0.566,0.821,9.74E-01
TLX1,-1.023,8.47E-01,-0.972,0.503,0.821,9.74E-01
POU2F1,-1.542,9.38E-01,-0.403,0.423,0.822,9.75E-01
STAT3,-4.075,1.00E+00,-2.314,0.628,0.824,9.75E-01
ZNF182,-0.874,8.09E-01,-1.303,0.525,0.825,9.76E-01
ZNF362,-0.864,8.06E-01,-1.756,0.552,0.825,9.76E-01
PLRG1,-2.171,9.85E-01,-0.182,0.425,0.826,9.76E-01
PHOX2B,-1.477,9.30E-01,-0.571,0.44,0.828,9.77E-01
LHX2,-1.551,9.40E-01,-1.148,0.552,0.829,9.78E-01
ZFAT,-1.293,9.02E-01,-0.794,0.469,0.829,9.78E-01
FOXP3,-1.149,8.75E-01,-1.28,0.535,0.83,9.78E-01
PGBD3,-1.105,8.66E-01,-1.031,0.493,0.833,9.79E-01
CENPC,-1.72,9.57E-01,-0.368,0.319,0.833,9.79E-01
CHD4,-1.278,8.99E-01,-1.662,0.563,0.836,9.80E-01
STAT5,-2.173,9.85E-01,-1.384,0.584,0.836,9.80E-01
NFIC,-1.539,9.38E-01,-2.148,0.584,0.838,9.81E-01
MLLT3,-0.798,7.88E-01,-1.935,0.533,0.839,9.81E-01
RUNX3,-0.943,8.27E-01,-1.404,0.515,0.841,9.82E-01
EBNA2,-1.2,8.85E-01,-1.04,0.482,0.841,9.82E-01
SMARCC1,-3.129,9.99E-01,-1.758,0.605,0.842,9.82E-01
HLF,-1.651,9.51E-01,-0.787,0.488,0.843,9.83E-01
JUN,-5.643,1.00E+00,-1.575,0.604,0.844,9.83E-01
SIX2,-2.839,9.98E-01,-0.465,0.502,0.845,9.83E-01
ZNF26,-1.526,9.37E-01,-0.769,0.427,0.848,9.84E-01
BRD7,-0.801,7.88E-01,-2.404,0.533,0.849,9.85E-01
ZIM3,-1.904,9.72E-01,-0.697,0.463,0.851,9.85E-01
ZNF366,-0.985,8.38E-01,-2.218,0.545,0.852,9.86E-01
PAX3,-1.55,9.39E-01,-0.778,0.42,0.853,9.86E-01
ZNF35,-0.835,7.98E-01,-2.228,0.53,0.854,9.86E-01
MAFK,-2.449,9.93E-01,-1.331,0.569,0.856,9.87E-01
DLX2,-1.5,9.33E-01,-0.881,0.434,0.857,9.87E-01
BACH2,-2.092,9.82E-01,-1.276,0.554,0.857,9.87E-01
EBNA3,-1.363,9.14E-01,-1.122,0.46,0.858,9.87E-01
FUS,-1.276,8.99E-01,-1.519,0.529,0.858,9.87E-01
TRIM22,-1.267,8.97E-01,-1.488,0.524,0.859,9.87E-01
MEF2C,-0.91,8.19E-01,-1.957,0.52,0.859,9.87E-01
NR0B1,-0.864,8.06E-01,-2.322,0.526,0.859,9.87E-01
NFIL3,-1.283,9.00E-01,-1.212,0.47,0.86,9.88E-01
RELB,-1.934,9.73E-01,-1.228,0.538,0.862,9.88E-01
HOXB13,-5.548,1.00E+00,-0.539,0.501,0.862,9.88E-01
FOSL2,-9.228,1.00E+00,-1.351,0.584,0.862,9.88E-01
MITF,-2.358,9.91E-01,-1.263,0.555,0.862,9.88E-01
EBF1,-2.19,9.86E-01,-1.436,0.564,0.863,9.88E-01
PAX6,-1.838,9.67E-01,-1.471,0.554,0.863,9.88E-01
STAT5B,-2.549,9.95E-01,-1.992,0.591,0.863,9.89E-01
PRMT1,-1.6,9.45E-01,-1.128,0.498,0.863,9.89E-01
OSR2,-1.577,9.43E-01,-1.594,0.545,0.864,9.89E-01
TEAD1,-2.856,9.98E-01,-0.877,0.532,0.865,9.89E-01
SOX10,-1.573,9.42E-01,-0.872,0.412,0.865,9.89E-01
TP73,-2.884,9.98E-01,-0.987,0.543,0.865,9.89E-01
HNF1B,-1.521,9.36E-01,-1.008,0.428,0.866,9.89E-01
ZNF664,-1.18,8.81E-01,-1.919,0.531,0.867,9.89E-01
ZSCAN20,-1.173,8.80E-01,-2.098,0.534,0.868,9.90E-01
EBF3,-2.394,9.92E-01,-0.869,0.504,0.868,9.90E-01
MAF,-1.929,9.73E-01,-2.488,0.577,0.869,9.90E-01
DUX4,-2.568,9.95E-01,-0.741,0.486,0.869,9.90E-01
H3F3B,-1.546,9.39E-01,-0.959,0.421,0.869,9.90E-01
NCOR2,-1.571,9.42E-01,-1.483,0.531,0.869,9.90E-01
MEF2A,-1.732,9.58E-01,-2.396,0.57,0.869,9.90E-01
ZNF585A,-1.016,8.45E-01,-1.827,0.504,0.87,9.90E-01
ZNF597,-1.201,8.85E-01,-1.428,0.482,0.87,9.90E-01
ZNF800,-1.691,9.55E-01,-1.13,0.488,0.87,9.90E-01
BANF1,-2.161,9.85E-01,-0.914,0.493,0.872,9.91E-01
HOXC9,-1.913,9.72E-01,-0.95,0.461,0.873,9.91E-01
ELF3,-1.374,9.15E-01,-1.578,0.512,0.873,9.91E-01
JMJD1C,-1.989,9.77E-01,-1.568,0.548,0.875,9.91E-01
LIN9,-1.39,9.18E-01,-1.335,0.456,0.877,9.92E-01
ZNF317,-2.526,9.94E-01,-0.783,0.45,0.879,9.92E-01
PMEL,-1.504,9.34E-01,-1.938,0.537,0.879,9.92E-01
ZFP28,-2.367,9.91E-01,-0.741,0.376,0.881,9.92E-01
CEBPB,-12.24,1.00E+00,-1.713,0.583,0.881,9.93E-01
TBX5,-3.29,1.00E+00,-0.764,0.458,0.883,9.93E-01
ZNF382,-2.696,9.97E-01,-1.494,0.557,0.884,9.93E-01
RXRG,-2.5,9.94E-01,-1.553,0.551,0.887,9.94E-01
MAFB,-1.216,8.88E-01,-1.77,0.479,0.888,9.94E-01
MAML3,-3.132,9.99E-01,-0.71,0.416,0.888,9.94E-01
NUP98-HOXA9,-1.707,9.56E-01,-1.107,0.343,0.889,9.94E-01
GFI1B,-1.768,9.61E-01,-2.294,0.547,0.89,9.94E-01
KLF11,-1.69,9.54E-01,-3.085,0.544,0.892,9.94E-01
ETV6,-2.266,9.88E-01,-1.267,0.512,0.893,9.94E-01
NEUROG2,-4.378,1.00E+00,-0.929,0.501,0.893,9.95E-01
CEBPG,-2.503,9.94E-01,-1.128,0.494,0.894,9.95E-01
ZBED1,-1.595,9.45E-01,-1.649,0.503,0.894,9.95E-01
HMG20A,-1.525,9.36E-01,-1.399,0.427,0.895,9.95E-01
SKI,-1.404,9.20E-01,-1.665,0.454,0.897,9.95E-01
EWSR1,-2.194,9.86E-01,-1.791,0.545,0.898,9.95E-01
MKL2,-1.843,9.67E-01,-2.283,0.538,0.899,9.95E-01
DAXX,-1.713,9.57E-01,-1.55,0.484,0.9,9.96E-01
SND1,-2.306,9.89E-01,-1.246,0.488,0.901,9.96E-01
LYL1,-3.604,1.00E+00,-0.978,0.465,0.902,9.96E-01
SMARCA2,-2.276,9.89E-01,-1.084,0.425,0.903,9.96E-01
NFKB2,-1.804,9.64E-01,-1.469,0.477,0.903,9.96E-01
BATF3,-1.672,9.53E-01,-1.345,0.374,0.904,9.96E-01
PGR,-1.726,9.58E-01,-1.287,0.295,0.906,9.96E-01
TBX21,-2.002,9.77E-01,-1.612,0.504,0.906,9.96E-01
PPARG,-6.334,1.00E+00,-2.118,0.568,0.907,9.96E-01
MEIS1,-2.636,9.96E-01,-1.164,0.441,0.912,9.97E-01
TRAF7,-2.07,9.81E-01,-3.39,0.534,0.912,9.97E-01
GRIP1,-2.43,9.93E-01,-1.126,0.342,0.913,9.97E-01
FEZF1,-1.94,9.74E-01,-1.764,0.498,0.916,9.97E-01
EBNA3C,-2.633,9.96E-01,-1.239,0.435,0.919,9.98E-01
PRDM6,-1.713,9.57E-01,-1.624,0.333,0.923,9.98E-01
HOXA9,-2.187,9.86E-01,-1.416,0.427,0.924,9.98E-01
PRDM1,-2.467,9.93E-01,-2.014,0.52,0.928,9.98E-01
PCGF2,-2.096,9.82E-01,-1.739,0.454,0.93,9.98E-01
CD74,-2.684,9.96E-01,-1.608,0.479,0.932,9.99E-01
TCF21,-3.352,1.00E+00,-1.503,0.397,0.95,9.99E-01
ZBTB16,-2.535,9.94E-01,-1.994,0.453,0.95,9.99E-01
FOXO1,-3.156,9.99E-01,-1.713,0.442,0.95,9.99E-01
MEF2B,-5.051,1.00E+00,-1.614,0.44,0.953,1.00E+00
HES2,-8.332,1.00E+00,-1.51,0.371,0.962,1.00E+00
