TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
RBP2,-1.726,9.58E-01,-2.003,0.107,0.885,9.93E-01
DEAF1,-1.597,9.45E-01,-2.173,0.182,0.886,9.93E-01
CSNK2A1,-1.495,9.33E-01,-2.288,0.21,0.887,9.94E-01
TAFII,-2.058,9.80E-01,-2.153,0.239,0.888,9.94E-01
FXR1,-1.479,9.31E-01,-2.377,0.214,0.889,9.94E-01
OGT,-2.746,9.97E-01,-2.415,0.33,0.889,9.94E-01
SP3,-1.366,9.14E-01,-3.097,0.318,0.889,9.94E-01
NCAPH2,-1.39,9.18E-01,-2.97,0.315,0.889,9.94E-01
MAFB,-1.625,9.48E-01,-2.181,0.172,0.89,9.94E-01
ZNF610,-1.701,9.56E-01,-2.989,0.343,0.89,9.94E-01
BCL11B,-2.936,9.98E-01,-2.403,0.329,0.89,9.94E-01
POLR2B,-1.968,9.75E-01,-2.392,0.287,0.891,9.94E-01
RBL2,-3.514,1.00E+00,-2.008,0.26,0.892,9.94E-01
E2F4,-3.161,9.99E-01,-2.482,0.335,0.895,9.95E-01
GMEB2,-2.404,9.92E-01,-2.015,0.151,0.896,9.95E-01
ARID2,-1.597,9.45E-01,-2.885,0.323,0.896,9.95E-01
IRAK4,-1.341,9.10E-01,-2.694,0.245,0.897,9.95E-01
KAT5,-2.546,9.95E-01,-2.171,0.254,0.897,9.95E-01
PAF1,-5.255,1.00E+00,-2.618,0.355,0.897,9.95E-01
ZBTB14,-1.228,8.90E-01,-3.21,0.268,0.897,9.95E-01
ASH1L,-1.366,9.14E-01,-2.683,0.24,0.899,9.95E-01
MAPK1,-1.647,9.50E-01,-2.862,0.322,0.899,9.95E-01
MCRS1,-1.455,9.27E-01,-2.531,0.22,0.899,9.95E-01
KLF12,-1.346,9.11E-01,-2.751,0.244,0.9,9.96E-01
ORC1,-1.572,9.42E-01,-2.392,0.19,0.902,9.96E-01
KDM5A,-3.414,1.00E+00,-1.974,0.146,0.903,9.96E-01
ZNF711,-1.623,9.48E-01,-2.403,0.172,0.907,9.96E-01
INTS12,-1.282,9.00E-01,-3.248,0.258,0.907,9.96E-01
TCOF1,-1.42,9.22E-01,-2.781,0.229,0.909,9.97E-01
