TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
KLF15,1.204,1.14E-01,-0.348,0.545,0.242,6.37E-02
NKX3-1,0.802,2.11E-01,1.94,0.47,0.242,6.40E-02
ZNF786,1.1,1.36E-01,1.079,0.487,0.243,6.46E-02
CDK8,1.172,1.21E-01,-0.21,0.533,0.244,6.54E-02
ZNF675,0.604,2.73E-01,2.316,0.468,0.245,6.60E-02
FANCD2,0.699,2.42E-01,1.992,0.471,0.245,6.63E-02
IRAK4,1.329,9.20E-02,0.305,0.499,0.246,6.66E-02
SUMO1,1.507,6.59E-02,0.789,0.481,0.247,6.78E-02
DRAP1,1.036,1.50E-01,1.082,0.484,0.248,6.87E-02
NFKB1,1.055,1.46E-01,0.875,0.488,0.25,7.05E-02
JUND,0.112,4.55E-01,0.507,0.563,0.251,7.08E-02
PRKDC,0.664,2.53E-01,0.825,0.499,0.253,7.29E-02
WWTR1,1.129,1.30E-01,1.17,0.477,0.253,7.33E-02
ZNF486,0.427,3.35E-01,2.182,0.469,0.255,7.45E-02
ZNF483,1.157,1.24E-01,0.628,0.489,0.256,7.58E-02
MED1,0.718,2.37E-01,-0.463,0.589,0.258,7.74E-02
CDK2,0.595,2.76E-01,1.725,0.475,0.258,7.74E-02
ZNF84,0.597,2.75E-01,2.075,0.467,0.258,7.77E-02
HNF1B,0.802,2.11E-01,1.339,0.475,0.26,7.90E-02
BCOR,1.007,1.57E-01,0.343,0.497,0.261,7.97E-02
NFE2,0.7,2.42E-01,0.664,0.498,0.261,8.00E-02
DPPA2,0.657,2.56E-01,1.772,0.47,0.262,8.10E-02
TCF12,0.438,3.31E-01,0.699,0.51,0.262,8.13E-02
ZNF280A,0.496,3.10E-01,2.242,0.463,0.263,8.23E-02
BRD4,0.859,1.95E-01,-0.825,0.597,0.266,8.44E-02
PTTG1,0.73,2.33E-01,1.753,0.467,0.267,8.54E-02
ZNF44,0.721,2.35E-01,1.453,0.472,0.267,8.54E-02
ESCO2,0.872,1.92E-01,1.042,0.478,0.267,8.61E-02
ZNF26,0.547,2.92E-01,2.044,0.465,0.268,8.68E-02
LIN9,0.726,2.34E-01,1.385,0.472,0.27,8.85E-02
LHX2,0.008,4.97E-01,0.72,0.527,0.272,9.03E-02
BHLHE40,0.689,2.46E-01,0.423,0.498,0.272,9.07E-02
IRF5,0.589,2.78E-01,1.86,0.467,0.272,9.10E-02
ZNF490,0.504,3.07E-01,2.023,0.464,0.274,9.29E-02
ZNF750,0.618,2.68E-01,1.631,0.468,0.277,9.54E-02
TBL1XR1,0.655,2.56E-01,0.509,0.496,0.277,9.54E-02
RYBP,1.38,8.38E-02,0.087,0.487,0.278,9.62E-02
POU2F2,0.642,2.60E-01,0.575,0.493,0.278,9.69E-02
ZNF793,0.653,2.57E-01,1.732,0.465,0.279,9.77E-02
MAF,0.342,3.66E-01,0.884,0.495,0.28,9.92E-02
MLLT1,0.516,3.03E-01,-0.289,0.538,0.281,9.96E-02
MITF,0.61,2.71E-01,1.432,0.469,0.282,1.01E-01
BCLAF1,0.521,3.01E-01,0.264,0.506,0.282,1.01E-01
PSIP1,0.727,2.34E-01,1.116,0.47,0.29,1.10E-01
NFIA,0.535,2.96E-01,1.309,0.469,0.291,1.11E-01
ZNF92,0.589,2.78E-01,1.454,0.467,0.291,1.11E-01
ZNF318,0.806,2.10E-01,0.929,0.471,0.291,1.11E-01
FOXP2,0.863,1.94E-01,0.813,0.472,0.292,1.12E-01
MEF2D,0.695,2.44E-01,1.404,0.464,0.293,1.14E-01
CBFB,1.18,1.19E-01,-0.276,0.493,0.294,1.14E-01
ELF3,0.835,2.02E-01,0.967,0.468,0.295,1.15E-01
ZNF586,0.297,3.83E-01,2.151,0.456,0.297,1.17E-01
ZNF248,0.36,3.59E-01,2.017,0.458,0.297,1.18E-01
TTF2,0.384,3.50E-01,0.22,0.502,0.298,1.20E-01
TP73,0.235,4.07E-01,1.114,0.483,0.299,1.20E-01
ERG,0.107,4.57E-01,-0.319,0.554,0.3,1.22E-01
PYGO2,0.398,3.45E-01,1.302,0.468,0.305,1.28E-01
BRD7,0.747,2.28E-01,0.615,0.473,0.307,1.30E-01
ZNF589,0.755,2.25E-01,0.793,0.468,0.308,1.32E-01
ZNF534,0.685,2.47E-01,0.77,0.471,0.309,1.33E-01
NKX2-1,-0.021,5.08E-01,0.832,0.492,0.312,1.37E-01
TSC22D4,-0.505,6.93E-01,0.896,0.513,0.312,1.37E-01
ARID1A,0.021,4.92E-01,0.923,0.487,0.313,1.38E-01
ZNF823,0.368,3.57E-01,1.684,0.459,0.313,1.38E-01
SP140,0.628,2.65E-01,0.841,0.468,0.317,1.43E-01
ZNF506,0.376,3.54E-01,1.486,0.459,0.318,1.44E-01
SS18,0.46,3.23E-01,0.363,0.484,0.318,1.44E-01
RXRA,0.437,3.31E-01,0.343,0.484,0.318,1.45E-01
GFI1B,-0.161,5.64E-01,0.383,0.508,0.318,1.45E-01
TARDBP,0.49,3.12E-01,-0.159,0.496,0.321,1.49E-01
ZNF440,0.278,3.91E-01,1.789,0.455,0.322,1.50E-01
HHEX,0.499,3.09E-01,1.246,0.459,0.323,1.52E-01
ZNF274,-0.07,5.28E-01,1.631,0.468,0.323,1.52E-01
BAHD1,0.008,4.97E-01,1.685,0.464,0.324,1.52E-01
CBX8,0.302,3.81E-01,-0.45,0.516,0.324,1.53E-01
ZNF468,0.761,2.23E-01,0.206,0.474,0.325,1.54E-01
TCF7L2,-0.357,6.40E-01,-0.05,0.538,0.328,1.59E-01
MCM2,0.304,3.81E-01,1.489,0.456,0.328,1.59E-01
ZNF382,0.299,3.82E-01,1.235,0.463,0.33,1.62E-01
SMARCB1,0.65,2.58E-01,-0.214,0.485,0.333,1.65E-01
PKNOX1,0.393,3.47E-01,1.176,0.459,0.334,1.68E-01
ZNF519,0.764,2.22E-01,0.007,0.474,0.335,1.69E-01
TOP1,0.486,3.13E-01,0.464,0.47,0.336,1.71E-01
SIX1,0.503,3.08E-01,1.189,0.455,0.337,1.72E-01
ZNF549,0.235,4.07E-01,1.619,0.454,0.337,1.72E-01
ZNF680,-0.38,6.48E-01,1.202,0.479,0.338,1.74E-01
ASH1L,0.797,2.13E-01,-0.148,0.475,0.338,1.74E-01
ZNF343,0.82,2.06E-01,-0.236,0.476,0.338,1.74E-01
IRF9,0.291,3.86E-01,1.218,0.459,0.339,1.75E-01
LMNB1,0.318,3.75E-01,1.251,0.457,0.339,1.76E-01
PBX1,-0.235,5.93E-01,0.527,0.491,0.34,1.76E-01
POLR2H,0.737,2.31E-01,0.357,0.465,0.341,1.78E-01
ZMYM3,-0.365,6.43E-01,0.171,0.511,0.342,1.79E-01
ZNF425,0.389,3.49E-01,1.036,0.46,0.343,1.81E-01
EZH1,0.289,3.86E-01,-1.125,0.531,0.343,1.82E-01
PRDM14,0.404,3.43E-01,0.957,0.46,0.344,1.83E-01
ETV1,0.246,4.03E-01,-0.26,0.496,0.344,1.84E-01
NFATC1,0.347,3.64E-01,-0.672,0.508,0.344,1.84E-01
ZNF585A,0.354,3.62E-01,1.134,0.458,0.344,1.84E-01
ZNF618,0.479,3.16E-01,0.746,0.463,0.345,1.84E-01
PBX2,-0.095,5.38E-01,0.339,0.489,0.345,1.86E-01
RCOR1,0.002,4.99E-01,0.303,0.487,0.346,1.87E-01
TFAP2A,0.219,4.13E-01,0.573,0.472,0.347,1.88E-01
ZNF479,0.374,3.54E-01,0.977,0.459,0.348,1.90E-01
TEAD2,0.332,3.70E-01,1.216,0.454,0.349,1.92E-01
ZBTB14,0.849,1.98E-01,-0.501,0.477,0.35,1.93E-01
ZNF100,0.483,3.14E-01,-0.251,0.482,0.35,1.94E-01
ZNF75D,0.113,4.55E-01,1.499,0.452,0.351,1.95E-01
BCL11A,-0.306,6.20E-01,-0.3,0.518,0.353,1.98E-01
ZNF282,0.854,1.97E-01,-0.292,0.47,0.354,1.99E-01
DAXX,0.398,3.45E-01,0.804,0.458,0.355,2.02E-01
ZNF674,0.621,2.68E-01,0.053,0.468,0.356,2.02E-01
HSF1,0.34,3.67E-01,-0.619,0.497,0.357,2.05E-01
FOSL1,0.003,4.99E-01,0.152,0.483,0.361,2.11E-01
TCF4,-0.917,8.21E-01,0.556,0.512,0.362,2.13E-01
ZNF584,0.435,3.32E-01,0.478,0.461,0.362,2.13E-01
CDK9,-0.018,5.07E-01,-1.17,0.532,0.365,2.18E-01
ZNF141,0.258,3.98E-01,0.967,0.455,0.367,2.23E-01
CBX6,0.207,4.18E-01,-0.308,0.487,0.368,2.23E-01
ZBTB26,0.664,2.53E-01,-0.348,0.471,0.368,2.23E-01
DPF2,-0.139,5.55E-01,0.72,0.468,0.369,2.26E-01
ZNF273,0.622,2.67E-01,-0.246,0.468,0.37,2.27E-01
KDM4A,0.465,3.21E-01,-0.192,0.47,0.37,2.28E-01
LANA,0.121,4.52E-01,-0.886,0.502,0.373,2.33E-01
E2F5,0.447,3.28E-01,0.232,0.461,0.374,2.35E-01
NCAPG2,0.144,4.43E-01,1.159,0.451,0.375,2.36E-01
NME2,0.082,4.67E-01,1.231,0.448,0.377,2.41E-01
TCF7L1,-0.267,6.05E-01,0.106,0.484,0.379,2.43E-01
ZNF441,0.56,2.88E-01,-0.186,0.466,0.379,2.43E-01
HNF4A,-0.613,7.30E-01,0.306,0.492,0.379,2.44E-01
ERCC6,0.236,4.07E-01,0.169,0.467,0.381,2.48E-01
L3MBTL2,0.375,3.54E-01,0.419,0.456,0.382,2.49E-01
BIRA,-0.41,6.59E-01,0.602,0.473,0.382,2.50E-01
ERF,0.027,4.89E-01,0.949,0.454,0.384,2.52E-01
ATF7IP,-0.176,5.70E-01,1.288,0.451,0.384,2.52E-01
EOMES,-0.301,6.18E-01,0.827,0.464,0.386,2.56E-01
FEZF1,0.224,4.12E-01,0.685,0.454,0.387,2.58E-01
SRF,0.3,3.82E-01,-0.749,0.483,0.391,2.66E-01
PCGF1,0.806,2.10E-01,-0.791,0.468,0.394,2.72E-01
TET2,-0.311,6.22E-01,0.091,0.477,0.394,2.72E-01
RUNX2,-0.259,6.02E-01,0.525,0.467,0.395,2.74E-01
TRIM24,0.213,4.16E-01,0.377,0.455,0.397,2.77E-01
CNOT3,0.275,3.92E-01,-0.051,0.463,0.397,2.78E-01
UBTF,0.108,4.57E-01,-1.06,0.492,0.398,2.79E-01
C11orf30,0.029,4.89E-01,0.521,0.456,0.398,2.79E-01
ZNF362,0.255,3.99E-01,0.414,0.453,0.398,2.79E-01
STAT2,-0.302,6.19E-01,-0.731,0.498,0.402,2.87E-01
ZNF28,0.188,4.25E-01,0.475,0.452,0.402,2.89E-01
TERC,-0.036,5.14E-01,0.853,0.448,0.407,2.99E-01
ZNF257,0.289,3.86E-01,0.014,0.456,0.409,3.02E-01
MGEA5,0.315,3.76E-01,-0.133,0.457,0.411,3.05E-01
ZNF605,-0.013,5.05E-01,0.963,0.445,0.411,3.05E-01
DDX5,-0.25,5.99E-01,-0.245,0.475,0.411,3.06E-01
ZNF35,0.218,4.14E-01,0.222,0.453,0.412,3.07E-01
POLR3D,-1.225,8.90E-01,0.488,0.495,0.412,3.09E-01
ZNF644,0.188,4.25E-01,0.055,0.456,0.412,3.09E-01
IRAK1,0.568,2.85E-01,-0.766,0.466,0.413,3.10E-01
ADNP,0.203,4.20E-01,0.227,0.453,0.413,3.11E-01
PTRF,-0.097,5.39E-01,1.094,0.443,0.414,3.13E-01
PPARGC1A,0.153,4.39E-01,0.241,0.451,0.417,3.18E-01
ZNF611,0.231,4.09E-01,0.042,0.454,0.417,3.19E-01
PRDM11,0.081,4.68E-01,-0.763,0.476,0.419,3.23E-01
PAX6,-0.235,5.93E-01,0.841,0.447,0.421,3.26E-01
ZNF671,0.074,4.71E-01,0.424,0.448,0.421,3.27E-01
SOX4,0.039,4.85E-01,0.367,0.449,0.421,3.27E-01
SMN1,-0.185,5.73E-01,1.217,0.438,0.422,3.28E-01
CREB3,0.081,4.68E-01,0.291,0.449,0.425,3.35E-01
FOXH1,-0.291,6.14E-01,0.634,0.451,0.426,3.36E-01
KDM6A,0.086,4.66E-01,0.293,0.448,0.426,3.36E-01
WRNIP1,0.27,3.94E-01,-0.257,0.455,0.426,3.37E-01
CDX2,-1.3,9.03E-01,0.034,0.504,0.427,3.39E-01
NCAPH2,0.582,2.80E-01,-1.017,0.462,0.428,3.41E-01
RBPJ,-1.131,8.71E-01,-1.289,0.564,0.429,3.43E-01
AHR,-0.663,7.46E-01,0.646,0.461,0.43,3.45E-01
ORC2,0.102,4.59E-01,0.152,0.449,0.431,3.48E-01
NFE2L2,-0.626,7.34E-01,-0.224,0.477,0.431,3.49E-01
ZKSCAN8,0.062,4.75E-01,0.006,0.453,0.432,3.50E-01
ESR1,-2.053,9.80E-01,0.88,0.511,0.44,3.68E-01
ZNF664,-0.014,5.05E-01,0.239,0.447,0.44,3.68E-01
TET3,0.081,4.68E-01,-0.969,0.469,0.44,3.68E-01
CENPT,-0.321,6.26E-01,1.212,0.433,0.442,3.71E-01
ARNT,-0.452,6.74E-01,-0.295,0.468,0.444,3.75E-01
PARP1,-0.289,6.14E-01,1.103,0.435,0.444,3.76E-01
REL,-0.013,5.05E-01,-0.951,0.469,0.446,3.80E-01
CCNT2,0.247,4.02E-01,-0.503,0.454,0.446,3.80E-01
MYBL2,0.073,4.71E-01,-0.06,0.448,0.448,3.85E-01
ZNF445,-0.211,5.83E-01,0.768,0.437,0.449,3.87E-01
NANOG,-1.073,8.58E-01,0.597,0.467,0.45,3.89E-01
ZNF808,-0.348,6.36E-01,1.173,0.432,0.451,3.90E-01
ZNF169,-0.216,5.85E-01,0.735,0.437,0.452,3.93E-01
NCOR1,-1.067,8.57E-01,-1.686,0.547,0.453,3.94E-01
FOXJ2,0.02,4.92E-01,-0.143,0.448,0.453,3.95E-01
ZNF93,-0.04,5.16E-01,0.205,0.443,0.454,3.98E-01
H2AFX,-0.791,7.85E-01,0.645,0.455,0.455,3.99E-01
ZSCAN20,-0.014,5.05E-01,-0.119,0.447,0.457,4.05E-01
RBL1,-0.027,5.11E-01,0.049,0.444,0.459,4.08E-01
SSU72,-0.083,5.33E-01,0.191,0.442,0.461,4.13E-01
MKL1,0.125,4.50E-01,-0.514,0.45,0.463,4.16E-01
TBP,-0.507,6.94E-01,-1.622,0.493,0.463,4.18E-01
TFAP4,-0.314,6.23E-01,-0.492,0.461,0.465,4.21E-01
MBD4,-0.001,5.00E-01,-0.166,0.445,0.465,4.22E-01
ZNF175,-1.081,8.60E-01,0.012,0.473,0.466,4.23E-01
LMO1,-0.035,5.14E-01,-0.044,0.443,0.466,4.23E-01
MBD3,-0.395,6.54E-01,-0.486,0.461,0.468,4.29E-01
MYOD1,-0.691,7.55E-01,0.196,0.455,0.469,4.32E-01
H2AZ,-0.083,5.33E-01,-2.48,0.528,0.471,4.34E-01
TTF1,-0.279,6.10E-01,0.293,0.44,0.472,4.36E-01
FAIRE,-1.229,8.90E-01,-0.738,0.498,0.472,4.38E-01
CTNNB1,-0.249,5.98E-01,0.412,0.436,0.472,4.38E-01
ZNF682,-0.052,5.21E-01,-0.691,0.455,0.474,4.42E-01
DNMT3A,-0.191,5.76E-01,-0.357,0.45,0.475,4.44E-01
ZNF573,-0.334,6.31E-01,0.583,0.433,0.477,4.48E-01
TRIM25,-0.472,6.82E-01,-1.236,0.474,0.477,4.48E-01
ZNF202,-0.828,7.96E-01,-0.606,0.475,0.477,4.49E-01
SNAI2,-1.152,8.75E-01,-0.348,0.479,0.478,4.50E-01
SMAD2,-1.154,8.76E-01,0.117,0.468,0.479,4.53E-01
ZNF740,-0.608,7.28E-01,-1.184,0.476,0.481,4.57E-01
HIF1A,-0.64,7.39E-01,-0.344,0.46,0.482,4.60E-01
ZNF800,-0.476,6.83E-01,0.461,0.437,0.483,4.62E-01
TAT,-0.223,5.88E-01,0.117,0.437,0.484,4.64E-01
RFX5,-0.508,6.94E-01,-1.291,0.473,0.486,4.69E-01
GTF2I,-1.095,8.63E-01,0.041,0.464,0.487,4.70E-01
UHRF2,0.129,4.49E-01,-1.128,0.45,0.488,4.73E-01
ETS1,-1.259,8.96E-01,-1.285,0.502,0.489,4.74E-01
NIPBL,-1.303,9.04E-01,-1.833,0.541,0.489,4.76E-01
BACH1,-0.453,6.75E-01,-0.353,0.453,0.49,4.77E-01
ESRRA,-0.208,5.82E-01,-0.455,0.446,0.49,4.78E-01
ZNF366,-0.145,5.58E-01,-0.557,0.447,0.49,4.78E-01
SCRT2,-0.251,5.99E-01,-0.086,0.44,0.49,4.78E-01
USF2,-0.626,7.34E-01,-1.38,0.476,0.491,4.79E-01
CDK7,-0.758,7.76E-01,-1.615,0.487,0.492,4.82E-01
OSR2,-0.385,6.50E-01,-0.098,0.442,0.493,4.85E-01
FOXP3,-0.145,5.58E-01,-0.467,0.444,0.494,4.86E-01
RPE,-0.369,6.44E-01,-1.291,0.465,0.494,4.87E-01
ZIC2,0,5.00E-01,-0.678,0.445,0.495,4.88E-01
CDCA2,-0.415,6.61E-01,0.418,0.43,0.495,4.90E-01
HDAC2,-0.847,8.02E-01,-2.031,0.515,0.496,4.90E-01
SMAD4,-0.995,8.40E-01,-0.553,0.469,0.497,4.94E-01
HCFC1R1,-0.385,6.50E-01,0.281,0.431,0.498,4.96E-01
KDM3B,-0.168,5.67E-01,-0.707,0.446,0.503,5.07E-01
LMTK3,-0.625,7.34E-01,0.425,0.433,0.505,5.12E-01
APOBEC3B,-0.293,6.15E-01,-0.163,0.434,0.507,5.15E-01
ZSCAN16,-0.947,8.28E-01,-1.868,0.497,0.507,5.15E-01
ZNF331,-0.564,7.14E-01,0.753,0.425,0.509,5.20E-01
ZNF284,-0.48,6.84E-01,0.37,0.427,0.51,5.23E-01
ZNF17,-0.525,7.00E-01,0.572,0.426,0.51,5.23E-01
DPF1,-0.564,7.14E-01,-0.941,0.457,0.512,5.27E-01
ZSCAN29,-0.302,6.19E-01,-0.732,0.447,0.512,5.27E-01
ZNF429,-0.457,6.76E-01,0.232,0.428,0.512,5.28E-01
ZNF197,-0.161,5.64E-01,-0.632,0.441,0.513,5.28E-01
MBD2,-1.477,9.30E-01,-1.703,0.517,0.513,5.29E-01
CCND2,0.058,4.77E-01,-1.372,0.447,0.514,5.31E-01
PRMT5,-0.323,6.27E-01,-0.221,0.433,0.514,5.32E-01
ID3,-0.242,5.96E-01,-0.582,0.44,0.516,5.36E-01
ERCC2,-0.401,6.56E-01,-0.006,0.431,0.517,5.39E-01
FOSL2,-3.124,9.99E-01,-0.291,0.519,0.518,5.40E-01
SOX10,-0.514,6.96E-01,0.318,0.426,0.52,5.45E-01
ERCC3,-0.331,6.30E-01,-0.281,0.433,0.52,5.45E-01
GTF2A2,-0.446,6.72E-01,0.022,0.429,0.521,5.46E-01
PRDM10,-0.144,5.57E-01,-0.945,0.442,0.521,5.46E-01
INO80,-1.226,8.90E-01,-1.541,0.489,0.521,5.47E-01
HDAC1,-1.298,9.03E-01,-1.835,0.502,0.523,5.53E-01
ZNF778,-0.559,7.12E-01,-0.59,0.446,0.525,5.57E-01
ZBTB40,-1.621,9.48E-01,-1.676,0.515,0.526,5.58E-01
SOX2,-4.134,1.00E+00,-0.494,0.533,0.526,5.59E-01
CHAMP1,-0.375,6.46E-01,-0.601,0.44,0.527,5.61E-01
POU5F1,-2.553,9.95E-01,-0.082,0.495,0.531,5.69E-01
SMARCA5,-0.771,7.80E-01,-0.345,0.444,0.532,5.73E-01
EGR2,-0.833,7.98E-01,-1.269,0.463,0.533,5.75E-01
EPAS1,-0.466,6.80E-01,-0.153,0.428,0.533,5.75E-01
ZNF547,-1.104,8.65E-01,-1.723,0.481,0.536,5.81E-01
ZNF189,-0.069,5.28E-01,-1.42,0.442,0.537,5.82E-01
CHD4,-0.458,6.77E-01,-1.023,0.445,0.538,5.85E-01
JMJD6,-0.524,7.00E-01,-1.621,0.457,0.539,5.87E-01
ZNF610,-0.797,7.87E-01,-2.053,0.484,0.541,5.91E-01
SETD1A,-0.187,5.74E-01,-1.826,0.451,0.543,5.96E-01
ZBTB33,-2.654,9.96E-01,-1.818,0.69,0.543,5.96E-01
DACOR1,-0.704,7.59E-01,0.447,0.419,0.545,6.00E-01
GPS2,-0.192,5.76E-01,-1.238,0.438,0.546,6.02E-01
ATF1,-1.284,9.00E-01,-1.314,0.473,0.546,6.03E-01
ZNF695,-0.202,5.80E-01,-1.266,0.438,0.547,6.04E-01
CHD1,-1.673,9.53E-01,-1.777,0.509,0.548,6.07E-01
ZEB2,-0.538,7.05E-01,-1.031,0.444,0.549,6.08E-01
PHF2,-0.179,5.71E-01,-1.492,0.441,0.55,6.11E-01
CD59,-0.404,6.57E-01,-0.604,0.43,0.55,6.11E-01
ZNF304,-0.656,7.44E-01,0.196,0.421,0.55,6.12E-01
NFYB,-0.95,8.29E-01,-1.199,0.458,0.551,6.13E-01
NR5A2,-0.975,8.35E-01,0.207,0.43,0.551,6.13E-01
CTCFL,-0.725,7.66E-01,-1.341,0.454,0.552,6.15E-01
SF1,-0.767,7.79E-01,0.446,0.417,0.553,6.18E-01
MYF5,-0.416,6.61E-01,-0.655,0.43,0.555,6.22E-01
RAG2,-0.062,5.25E-01,-1.779,0.442,0.556,6.25E-01
POLR2M,-0.825,7.95E-01,-2.026,0.474,0.557,6.26E-01
ZNF335,-0.131,5.52E-01,-1.825,0.444,0.557,6.26E-01
ARRB1,-0.797,7.87E-01,0.007,0.427,0.557,6.27E-01
HES1,-0.91,8.19E-01,-0.695,0.447,0.557,6.27E-01
NCOA1,-0.571,7.16E-01,-0.621,0.433,0.558,6.29E-01
ZNF770,-0.478,6.84E-01,-0.524,0.427,0.558,6.29E-01
FXR2,-0.452,6.75E-01,-0.608,0.429,0.558,6.29E-01
XCL1,-0.321,6.26E-01,-1.169,0.433,0.561,6.35E-01
EGR3,-0.479,6.84E-01,-0.584,0.427,0.561,6.35E-01
ZNF217,-0.709,7.61E-01,0.163,0.419,0.563,6.39E-01
SCRT1,-1.195,8.84E-01,-0.594,0.449,0.564,6.41E-01
SMAD2-SMAD3,-1.512,9.35E-01,-0.684,0.463,0.566,6.46E-01
MTA3,-1.663,9.52E-01,-1.895,0.498,0.567,6.48E-01
HMGN3,-0.244,5.96E-01,-1.577,0.436,0.567,6.48E-01
YY1,-4.003,1.00E+00,-1.925,0.667,0.568,6.49E-01
SCML2,-0.431,6.67E-01,-1.236,0.436,0.568,6.49E-01
LARP7,-1.789,9.63E-01,-1.065,0.483,0.568,6.50E-01
ZBTB48,-1.41,9.21E-01,-0.346,0.449,0.569,6.52E-01
ZNF320,-1.069,8.58E-01,-0.009,0.43,0.569,6.52E-01
RARG,-0.883,8.11E-01,-0.695,0.441,0.569,6.53E-01
ZNF780A,-0.707,7.60E-01,0.007,0.419,0.57,6.54E-01
INTS12,-0.253,6.00E-01,-1.615,0.436,0.572,6.58E-01
CHD8,-1.481,9.31E-01,-1.563,0.473,0.572,6.59E-01
ZNF2,-0.676,7.51E-01,-1.641,0.448,0.573,6.60E-01
GRHL2,-2.223,9.87E-01,0.254,0.46,0.574,6.63E-01
TFAP2C,-1.623,9.48E-01,-0.42,0.456,0.575,6.65E-01
ARID2,-0.59,7.22E-01,-1.854,0.452,0.575,6.65E-01
GATAD1,-0.961,8.32E-01,-1.5,0.453,0.578,6.71E-01
INTS3,-0.239,5.95E-01,-1.805,0.437,0.581,6.77E-01
ZNF554,-0.521,6.99E-01,-0.873,0.426,0.584,6.84E-01
ZNF24,-1.16,8.77E-01,-1.16,0.45,0.585,6.85E-01
ZNF765,-0.824,7.95E-01,0.001,0.415,0.587,6.90E-01
MXI1,-0.796,7.87E-01,-2.319,0.473,0.588,6.91E-01
SETDB1,-2.182,9.86E-01,-0.511,0.47,0.588,6.92E-01
ZNF563,-0.809,7.91E-01,-0.135,0.415,0.59,6.96E-01
NR1H3,-1.034,8.49E-01,-0.651,0.436,0.59,6.97E-01
EHMT2,-1.891,9.71E-01,0.158,0.448,0.591,6.97E-01
ZNF140,-1.742,9.59E-01,-0.126,0.45,0.591,6.97E-01
BTAF1,-0.554,7.10E-01,-0.934,0.425,0.591,6.97E-01
ZNF263,-0.909,8.18E-01,-1.793,0.452,0.594,7.04E-01
ZBTB42,-0.587,7.21E-01,-0.872,0.424,0.595,7.07E-01
ASH2L,-0.991,8.39E-01,-0.29,0.423,0.595,7.07E-01
AFF4,-1.583,9.43E-01,-1.526,0.467,0.598,7.12E-01
EHF,-1.184,8.82E-01,-1.156,0.445,0.598,7.12E-01
SPIN1,-0.486,6.86E-01,-1.434,0.427,0.601,7.18E-01
POLR2A,-20.473,1.00E+00,-1.936,0.539,0.602,7.20E-01
EMX1,-0.587,7.21E-01,-1.995,0.447,0.602,7.20E-01
NCAPG,-1.535,9.38E-01,-0.668,0.448,0.602,7.21E-01
ICE2,-0.559,7.12E-01,-1.192,0.425,0.603,7.22E-01
RAD51,-1.231,8.91E-01,-0.679,0.438,0.604,7.23E-01
ZFP64,-1.33,9.08E-01,-1.419,0.453,0.605,7.25E-01
NBN,-1.491,9.32E-01,-1.126,0.453,0.605,7.26E-01
SMAD3,-3.441,1.00E+00,-0.97,0.486,0.605,7.27E-01
TET1,-0.482,6.85E-01,-1.604,0.427,0.607,7.29E-01
GTF2E2,-0.585,7.21E-01,-1.216,0.424,0.608,7.31E-01
KMT2B,-0.695,7.56E-01,-0.756,0.42,0.609,7.34E-01
CHD2,-1.043,8.52E-01,-2.474,0.476,0.611,7.38E-01
ZNF467,-0.513,6.96E-01,-1.591,0.426,0.611,7.38E-01
KDM5B,-0.958,8.31E-01,-2.184,0.462,0.613,7.41E-01
ZNF639,-1.446,9.26E-01,-1.533,0.455,0.613,7.42E-01
ZNF83,-1.083,8.61E-01,-1.689,0.445,0.618,7.51E-01
HINFP,-1.09,8.62E-01,-1.562,0.441,0.619,7.52E-01
IKZF2,-0.806,7.90E-01,-1.312,0.427,0.619,7.53E-01
ZNF287,-1.092,8.63E-01,0.151,0.402,0.619,7.53E-01
EGLN2,-0.528,7.01E-01,-1.658,0.426,0.62,7.55E-01
MAZ,-0.872,8.08E-01,-2.54,0.468,0.621,7.57E-01
ZKSCAN5,-0.326,6.28E-01,-2.045,0.433,0.621,7.57E-01
MAX,-1.419,9.22E-01,-2.879,0.497,0.623,7.61E-01
SP7,-0.486,6.87E-01,-1.952,0.433,0.624,7.61E-01
ZNF134,-0.771,7.80E-01,-0.875,0.417,0.624,7.63E-01
NOTCH1,-1.804,9.64E-01,-1.845,0.474,0.625,7.63E-01
CBX3,-2.353,9.91E-01,-0.343,0.455,0.625,7.63E-01
ELK3,-0.603,7.27E-01,-1.575,0.423,0.627,7.67E-01
BPTF,-0.422,6.64E-01,-1.984,0.43,0.627,7.67E-01
UBE2I,-0.647,7.41E-01,-1.435,0.421,0.628,7.70E-01
ZC3H8,-1.069,8.58E-01,-1.628,0.437,0.63,7.72E-01
SFPQ,-1.181,8.81E-01,0.138,0.399,0.63,7.72E-01
ZBTB6,-0.963,8.32E-01,-1.651,0.433,0.632,7.77E-01
NFRKB,-1.012,8.44E-01,-1.067,0.424,0.635,7.81E-01
KLF4,-2.138,9.84E-01,-1.341,0.465,0.635,7.82E-01
PRAME,-0.621,7.33E-01,-1.689,0.422,0.637,7.85E-01
ZNF436,-1.051,8.53E-01,-0.311,0.405,0.637,7.86E-01
POU2F1,-1.212,8.87E-01,0.023,0.397,0.639,7.89E-01
MCM7,-1.821,9.66E-01,-0.588,0.443,0.64,7.90E-01
ZMIZ1,-0.996,8.40E-01,-1.928,0.441,0.641,7.92E-01
H3F3B,-1.082,8.60E-01,-0.308,0.403,0.641,7.93E-01
