TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
RBBP5,-1.991,9.77E-01,-2.457,0.414,0.77,9.45E-01
HMGN3,-0.635,7.37E-01,-2.214,0.334,0.771,9.46E-01
GLI4,-1.096,8.64E-01,-1.747,0.323,0.772,9.47E-01
NR1H2,-1.679,9.53E-01,-1.212,0.336,0.774,9.48E-01
CD59,-1.064,8.56E-01,-1.491,0.287,0.777,9.50E-01
RAG2,-0.531,7.02E-01,-2.626,0.344,0.777,9.50E-01
CDK8,-3.026,9.99E-01,-2.702,0.427,0.778,9.51E-01
BCAT1,-1.4,9.19E-01,-1.374,0.314,0.779,9.51E-01
ZBED1,-1.39,9.18E-01,-1.449,0.314,0.781,9.53E-01
ZBTB14,-0.617,7.31E-01,-2.412,0.336,0.781,9.53E-01
NFYB,-1.513,9.35E-01,-1.785,0.352,0.782,9.53E-01
ZBTB7A,-1.778,9.62E-01,-2.214,0.391,0.782,9.53E-01
AGO2,-0.948,8.28E-01,-1.813,0.303,0.782,9.54E-01
ASXL1,-0.634,7.37E-01,-2.367,0.334,0.782,9.54E-01
ETS2,-1.51,9.35E-01,-1.465,0.328,0.784,9.55E-01
PRMT5,-1.306,9.04E-01,-1.228,0.253,0.785,9.56E-01
ZNF76,-1.546,9.39E-01,-2.074,0.372,0.786,9.56E-01
THAP11,-0.913,8.19E-01,-1.986,0.307,0.792,9.60E-01
DIDO1,-1.406,9.20E-01,-1.501,0.305,0.794,9.61E-01
UBTF,-1.291,9.02E-01,-2.298,0.367,0.794,9.61E-01
TBP,-1.955,9.75E-01,-2.835,0.407,0.796,9.62E-01
BRD2,-2.64,9.96E-01,-2.361,0.401,0.796,9.62E-01
PMEL,-1.448,9.26E-01,-1.882,0.344,0.796,9.62E-01
FXR1,-1.041,8.51E-01,-1.844,0.29,0.796,9.62E-01
E2F2,-1.197,8.84E-01,-1.645,0.27,0.798,9.63E-01
SP3,-0.846,8.01E-01,-2.462,0.344,0.798,9.63E-01
GRHL1,-1.333,9.09E-01,-1.322,0.249,0.799,9.63E-01
ZNF639,-1.797,9.64E-01,-1.783,0.349,0.802,9.65E-01
RB1,-2.274,9.89E-01,-2.028,0.376,0.803,9.66E-01
NFRKB,-1.484,9.31E-01,-1.467,0.29,0.803,9.66E-01
MAPK1,-1.205,8.86E-01,-2.427,0.361,0.804,9.66E-01
MBOAT4,-0.944,8.28E-01,-2.054,0.303,0.805,9.67E-01
MKL1,-1.023,8.47E-01,-1.98,0.292,0.807,9.68E-01
CREB3L4,-1.308,9.05E-01,-1.57,0.253,0.808,9.68E-01
ING2,-0.69,7.55E-01,-2.738,0.33,0.809,9.69E-01
SREBF2,-1.203,8.86E-01,-1.821,0.268,0.812,9.70E-01
CDK9,-3.667,1.00E+00,-2.606,0.405,0.813,9.71E-01
HMGN1,-1.108,8.66E-01,-1.956,0.281,0.815,9.72E-01
NRF1,-5.116,1.00E+00,-2.301,0.395,0.816,9.72E-01
SUPT5H,-3.095,9.99E-01,-2.272,0.388,0.816,9.72E-01
ARID5B,-1.225,8.90E-01,-1.797,0.265,0.816,9.72E-01
KDM3A,-1.386,9.17E-01,-1.925,0.31,0.817,9.72E-01
TET1,-0.971,8.34E-01,-2.141,0.3,0.817,9.73E-01
ZSCAN5A,-1.261,8.96E-01,-2.039,0.316,0.819,9.73E-01
MBTD1,-0.931,8.24E-01,-2.244,0.305,0.82,9.74E-01
TRRAP,-1.514,9.35E-01,-1.841,0.307,0.824,9.75E-01
MYCN,-2.556,9.95E-01,-2.245,0.377,0.825,9.76E-01
KLF12,-0.947,8.28E-01,-2.287,0.303,0.826,9.76E-01
NFYA,-2.743,9.97E-01,-1.938,0.356,0.827,9.77E-01
SPDEF,-1.604,9.46E-01,-2.088,0.343,0.828,9.77E-01
ASH1L,-1.03,8.49E-01,-2.29,0.291,0.836,9.80E-01
MEN1,-1.677,9.53E-01,-1.759,0.283,0.838,9.81E-01
FOXG1,-1.318,9.06E-01,-1.952,0.252,0.838,9.81E-01
IRF3,-1.692,9.55E-01,-1.904,0.309,0.84,9.82E-01
ZNF783,-0.926,8.23E-01,-2.609,0.306,0.84,9.82E-01
HCFC1,-2.868,9.98E-01,-2.074,0.36,0.842,9.82E-01
KLF13,-1.605,9.46E-01,-1.856,0.281,0.842,9.82E-01
HBP1,-1.226,8.90E-01,-2.424,0.323,0.843,9.83E-01
CSNK2A1,-1.25,8.94E-01,-2.032,0.262,0.843,9.83E-01
ETV5,-1.769,9.62E-01,-1.684,0.268,0.843,9.83E-01
E2F4,-2.817,9.98E-01,-2.314,0.371,0.844,9.83E-01
E2F8,-1.219,8.89E-01,-2.075,0.266,0.844,9.83E-01
THAP1,-1.066,8.57E-01,-2.296,0.287,0.844,9.83E-01
NR0B1,-0.985,8.38E-01,-2.484,0.298,0.844,9.83E-01
HOXA4,-0.89,8.13E-01,-2.938,0.31,0.845,9.83E-01
NKRF,-1.668,9.52E-01,-1.996,0.311,0.845,9.83E-01
CPSF3L,-2.178,9.85E-01,-2.138,0.35,0.846,9.84E-01
GTF2E2,-1.32,9.07E-01,-2.01,0.251,0.847,9.84E-01
FOXP3,-1.737,9.59E-01,-1.757,0.267,0.848,9.84E-01
E2F1,-7.446,1.00E+00,-2.439,0.382,0.848,9.84E-01
MLLT1,-2.252,9.88E-01,-2.324,0.362,0.848,9.84E-01
MNT,-1.92,9.73E-01,-1.968,0.316,0.851,9.85E-01
ARID2,-1.287,9.01E-01,-2.567,0.33,0.851,9.85E-01
BCL11B,-2.58,9.95E-01,-2.217,0.356,0.853,9.86E-01
OGT,-2.381,9.91E-01,-2.217,0.353,0.853,9.86E-01
KDM4B,-1.533,9.37E-01,-2.096,0.304,0.853,9.86E-01
AFF4,-4.211,1.00E+00,-2.501,0.377,0.855,9.86E-01
TAF1,-3.534,1.00E+00,-2.813,0.384,0.855,9.86E-01
FEV,-1.405,9.20E-01,-1.992,0.238,0.855,9.86E-01
RFX2,-1.374,9.15E-01,-2.025,0.243,0.857,9.87E-01
ZIC2,-1.37,9.15E-01,-2.039,0.244,0.857,9.87E-01
TDRD3,-1.507,9.34E-01,-1.909,0.221,0.858,9.87E-01
SNAPC1,-1.686,9.54E-01,-1.651,0.174,0.858,9.87E-01
SP2,-1.903,9.72E-01,-2.338,0.346,0.86,9.88E-01
NR2C2,-4.126,1.00E+00,-2.178,0.356,0.861,9.88E-01
SREBF1,-2.104,9.82E-01,-1.992,0.311,0.863,9.88E-01
ARNTL,-2.318,9.90E-01,-2.018,0.317,0.864,9.89E-01
CHD1,-4.096,1.00E+00,-2.662,0.375,0.865,9.89E-01
TCOF1,-1.168,8.79E-01,-2.489,0.274,0.865,9.89E-01
ATOH1,-1.35,9.12E-01,-2.167,0.246,0.866,9.89E-01
DEAF1,-1.458,9.28E-01,-2.046,0.23,0.868,9.90E-01
ASCL2,-1.326,9.08E-01,-2.222,0.25,0.868,9.90E-01
GABP,-1.481,9.31E-01,-2.517,0.316,0.869,9.90E-01
NCOR1,-2.333,9.90E-01,-3.003,0.368,0.869,9.90E-01
ELF1,-3.283,1.00E+00,-2.991,0.375,0.869,9.90E-01
ORC1,-1.363,9.14E-01,-2.186,0.245,0.869,9.90E-01
GMEB1,-1.725,9.58E-01,-1.753,0.138,0.87,9.90E-01
ETV7,-1.431,9.24E-01,-2.096,0.234,0.87,9.90E-01
CDK6,-1.133,8.71E-01,-2.683,0.278,0.871,9.90E-01
E2F3,-1.067,8.57E-01,-2.867,0.287,0.872,9.91E-01
ARNT2,-1.423,9.23E-01,-2.15,0.235,0.872,9.91E-01
ETS1,-5.16,1.00E+00,-2.565,0.368,0.873,9.91E-01
MXD3,-1.613,9.47E-01,-1.947,0.2,0.873,9.91E-01
HOXA1,-1.609,9.46E-01,-1.956,0.201,0.873,9.91E-01
RUVBL1,-1.436,9.25E-01,-2.135,0.233,0.874,9.91E-01
ZNF131,-1.708,9.56E-01,-1.818,0.16,0.874,9.91E-01
ZBTB7B,-1.484,9.31E-01,-2.076,0.225,0.875,9.91E-01
HEY1,-1.42,9.22E-01,-2.735,0.315,0.875,9.91E-01
ELF2,-1.728,9.58E-01,-1.811,0.126,0.876,9.91E-01
ZBTB11,-2.773,9.97E-01,-2.238,0.341,0.876,9.91E-01
KLF6,-1.143,8.73E-01,-2.8,0.277,0.876,9.91E-01
ZNF75A,-1.669,9.52E-01,-1.93,0.183,0.876,9.92E-01
ETV4,-1.675,9.53E-01,-2.374,0.314,0.877,9.92E-01
SAP30,-2.583,9.95E-01,-2.43,0.348,0.878,9.92E-01
BARX2,-1.706,9.56E-01,-1.863,0.161,0.878,9.92E-01
ELL2,-3.397,1.00E+00,-2.099,0.33,0.879,9.92E-01
PTPN11,-1.309,9.05E-01,-2.442,0.253,0.88,9.92E-01
ZSCAN22,-1.849,9.68E-01,-2.29,0.314,0.881,9.92E-01
RBCK1,-1.675,9.53E-01,-1.963,0.18,0.882,9.93E-01
IRAK1,-1.204,8.86E-01,-2.763,0.268,0.883,9.93E-01
NFATC1,-1.926,9.73E-01,-2.751,0.345,0.883,9.93E-01
ELK3,-1.362,9.13E-01,-2.426,0.245,0.885,9.93E-01
EMSY,-1.707,9.56E-01,-1.953,0.161,0.886,9.93E-01
PHF6,-1.239,8.92E-01,-2.699,0.264,0.886,9.93E-01
KDM4C,-1.201,8.85E-01,-3.009,0.269,0.887,9.94E-01
BARX1,-1.532,9.37E-01,-2.159,0.216,0.887,9.94E-01
CASP8AP2,-1.612,9.47E-01,-2.072,0.2,0.887,9.94E-01
HDAC6,-1.754,9.60E-01,-2.25,0.291,0.888,9.94E-01
XRN2,-3.376,1.00E+00,-2.255,0.335,0.888,9.94E-01
EPC1,-2.285,9.89E-01,-1.869,0.206,0.889,9.94E-01
SIX5,-2.776,9.97E-01,-2.04,0.292,0.889,9.94E-01
DLX1,-1.456,9.27E-01,-2.295,0.231,0.889,9.94E-01
NFYC,-1.664,9.52E-01,-2.058,0.185,0.891,9.94E-01
TFDP1,-2.571,9.95E-01,-2.226,0.313,0.892,9.94E-01
IRAK4,-1.316,9.06E-01,-2.666,0.252,0.892,9.94E-01
RBL2,-3.525,1.00E+00,-2.012,0.291,0.893,9.94E-01
HOXA6,-1.324,9.07E-01,-2.655,0.25,0.893,9.94E-01
ZBTB10,-1.624,9.48E-01,-2.11,0.197,0.893,9.95E-01
TAFII,-1.972,9.76E-01,-2.097,0.255,0.893,9.95E-01
NPAT,-1.408,9.21E-01,-2.465,0.237,0.894,9.95E-01
NFAT5,-1.634,9.49E-01,-2.103,0.195,0.894,9.95E-01
RBP2,-1.729,9.58E-01,-2.005,0.124,0.896,9.95E-01
ELK1,-3.598,1.00E+00,-2.124,0.303,0.899,9.95E-01
KAT5,-2.466,9.93E-01,-2.127,0.267,0.902,9.96E-01
BCL3,-7.004,1.00E+00,-2.475,0.34,0.905,9.96E-01
ZNF711,-1.571,9.42E-01,-2.353,0.209,0.906,9.96E-01
KLF10,-2.081,9.81E-01,-2.176,0.241,0.907,9.96E-01
MCRS1,-1.482,9.31E-01,-2.558,0.226,0.907,9.96E-01
GTF2B,-4.537,1.00E+00,-2.21,0.303,0.908,9.97E-01
DCP1A,-2.124,9.83E-01,-2.173,0.238,0.908,9.97E-01
REL,-1.749,9.60E-01,-2.716,0.3,0.909,9.97E-01
POLR2B,-1.976,9.76E-01,-2.398,0.278,0.91,9.97E-01
VEZF1,-1.949,9.74E-01,-2.364,0.261,0.912,9.97E-01
GMEB2,-2.416,9.92E-01,-2.021,0.17,0.914,9.97E-01
KDM5A,-3.399,1.00E+00,-1.968,0.179,0.917,9.97E-01
PAF1,-5.342,1.00E+00,-2.647,0.332,0.918,9.98E-01
KDM5C,-2.086,9.82E-01,-2.808,0.306,0.919,9.98E-01
FOXD2,-1.576,9.43E-01,-2.569,0.208,0.92,9.98E-01
ELK4,-3.322,1.00E+00,-2.046,0.205,0.921,9.98E-01
FAM208A,-1.899,9.71E-01,-2.562,0.266,0.921,9.98E-01
KMT2D,-4.089,1.00E+00,-2.247,0.275,0.922,9.98E-01
TAF3,-1.526,9.36E-01,-2.789,0.217,0.922,9.98E-01
SMAD5,-2.352,9.91E-01,-2.192,0.195,0.924,9.98E-01
RPE,-2.755,9.97E-01,-2.489,0.288,0.925,9.98E-01
SOX9,-1.875,9.70E-01,-2.81,0.279,0.925,9.98E-01
AUTS2,-1.558,9.40E-01,-2.892,0.211,0.929,9.98E-01
DDX21,-2.325,9.90E-01,-2.251,0.196,0.93,9.98E-01
SPIN1,-1.685,9.54E-01,-2.522,0.175,0.93,9.98E-01
KAT7,-1.543,9.39E-01,-3.127,0.215,0.93,9.99E-01
BRD1,-1.548,9.39E-01,-3.102,0.213,0.931,9.99E-01
U2AF1,-3.058,9.99E-01,-2.239,0.221,0.931,9.99E-01
NELFA,-5.139,1.00E+00,-2.155,0.22,0.933,9.99E-01
PHF8,-5.089,1.00E+00,-2.516,0.294,0.933,9.99E-01
SRSF3,-2.268,9.88E-01,-2.406,0.205,0.935,9.99E-01
PHF2,-2.102,9.82E-01,-2.938,0.226,0.95,9.99E-01
BRPF3,-2.483,9.94E-01,-3.279,0.248,0.954,1.00E+00
