TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
CBX3,-2.894,9.98E-01,-0.777,0.571,0.695,8.72E-01
PBX2,-1.44,9.25E-01,-1.253,0.563,0.696,8.74E-01
NCOA1,-1.1,8.64E-01,-1.193,0.548,0.697,8.74E-01
SFPQ,-1.541,9.38E-01,-0.312,0.47,0.697,8.74E-01
RCOR1,-1.185,8.82E-01,-1.604,0.567,0.697,8.75E-01
ZNF649,-1.54,9.38E-01,-0.329,0.47,0.698,8.76E-01
BCL3,-2.355,9.91E-01,-1.374,0.598,0.698,8.76E-01
COPS2,-0.715,7.63E-01,-1.385,0.538,0.698,8.76E-01
RELA,-6.887,1.00E+00,-2.009,0.643,0.702,8.81E-01
FOXG1,-0.82,7.94E-01,-1.244,0.533,0.702,8.81E-01
ZNF101,-1.137,8.72E-01,-2.551,0.578,0.703,8.82E-01
ZNF597,-0.937,8.26E-01,-1.1,0.527,0.704,8.83E-01
ARID5B,-0.799,7.88E-01,-1.288,0.534,0.706,8.85E-01
SMARCC1,-2.233,9.87E-01,-1.242,0.586,0.707,8.87E-01
HMG20A,-1.083,8.61E-01,-0.935,0.517,0.707,8.87E-01
EMSY,-0.835,7.98E-01,-1.273,0.532,0.707,8.87E-01
FEV,-0.782,7.83E-01,-1.321,0.535,0.707,8.87E-01
GATAD1,-1.441,9.25E-01,-1.95,0.579,0.708,8.88E-01
CRY1,-1.562,9.41E-01,-0.37,0.465,0.709,8.89E-01
ZNF438,-0.954,8.30E-01,-1.635,0.552,0.709,8.89E-01
ZNF490,-1.453,9.27E-01,-0.527,0.484,0.709,8.89E-01
PROX1,-1.693,9.55E-01,-1.28,0.57,0.71,8.90E-01
GLYR1,-0.522,6.99E-01,-2.37,0.548,0.711,8.92E-01
E2F7,-1.902,9.71E-01,-1.235,0.573,0.712,8.92E-01
ZIM3,-1.71,9.56E-01,-0.517,0.515,0.712,8.92E-01
ZNF485,-1.35,9.11E-01,-0.654,0.497,0.712,8.92E-01
TERF1,-0.957,8.31E-01,-1.155,0.525,0.713,8.93E-01
ZNF800,-1.463,9.28E-01,-0.832,0.53,0.714,8.94E-01
TRIM22,-1.048,8.53E-01,-1.263,0.537,0.715,8.96E-01
GABP,-0.811,7.91E-01,-1.719,0.545,0.716,8.97E-01
CASP8AP2,-0.9,8.16E-01,-1.26,0.529,0.717,8.98E-01
SKI,-0.969,8.34E-01,-1.164,0.525,0.717,8.98E-01
CEBPD,-1.149,8.75E-01,-2.533,0.572,0.718,8.99E-01
DEK,-1.034,8.49E-01,-2.529,0.564,0.72,9.02E-01
MAFB,-0.842,8.00E-01,-1.394,0.532,0.721,9.02E-01
STAT1,-1.783,9.63E-01,-1.824,0.588,0.722,9.03E-01
HDAC6,-1.251,8.95E-01,-1.77,0.564,0.723,9.04E-01
LHX2,-1.438,9.25E-01,-1.014,0.535,0.723,9.05E-01
ATF1,-1.752,9.60E-01,-1.595,0.578,0.725,9.06E-01
ZNF675,-1.301,9.03E-01,-0.778,0.501,0.725,9.06E-01
WRNIP1,-0.629,7.35E-01,-2.185,0.543,0.726,9.08E-01
ZNF768,-1.298,9.03E-01,-0.797,0.501,0.728,9.09E-01
ZNF823,-1.505,9.34E-01,-0.611,0.476,0.728,9.09E-01
NUP98-HOXA9,-1.365,9.14E-01,-0.747,0.495,0.729,9.10E-01
MKL2,-1.186,8.82E-01,-1.676,0.556,0.73,9.12E-01
EOMES,-2.362,9.91E-01,-0.444,0.52,0.73,9.12E-01
STAT4,-1.633,9.49E-01,-1.014,0.541,0.73,9.12E-01
FOS,-3.418,1.00E+00,-1.275,0.587,0.731,9.13E-01
MYNN,-1.485,9.31E-01,-1.998,0.571,0.732,9.13E-01
DACOR1,-1.532,9.37E-01,-0.628,0.471,0.734,9.16E-01
ZNF331,-1.572,9.42E-01,-0.574,0.464,0.735,9.16E-01
ZSCAN23,-0.994,8.40E-01,-1.781,0.545,0.736,9.17E-01
ZNF778,-1.098,8.64E-01,-1.616,0.545,0.736,9.17E-01
ATF2,-1.912,9.72E-01,-2.171,0.59,0.737,9.18E-01
EPAS1,-1.202,8.85E-01,-0.967,0.509,0.737,9.18E-01
ZNF512,-1.606,9.46E-01,-0.809,0.518,0.737,9.18E-01
ZNF169,-1.433,9.24E-01,-0.766,0.487,0.738,9.19E-01
LANA,-1.408,9.20E-01,-3.139,0.574,0.738,9.19E-01
MYBL2,-0.764,7.78E-01,-1.847,0.536,0.738,9.19E-01
ZSCAN16,-1.07,8.58E-01,-2.132,0.554,0.738,9.19E-01
NME2,-2.004,9.77E-01,-0.425,0.492,0.738,9.19E-01
ZMYM3,-2.558,9.95E-01,-0.973,0.559,0.739,9.20E-01
CUX1,-2.535,9.94E-01,-1.219,0.571,0.739,9.20E-01
SOX11,-1.937,9.74E-01,-0.529,0.507,0.739,9.20E-01
ERCC3,-0.869,8.08E-01,-1.601,0.531,0.739,9.20E-01
ZNF18,-1.434,9.24E-01,-2.228,0.568,0.739,9.20E-01
BIRA,-1.805,9.65E-01,-0.961,0.541,0.742,9.22E-01
ZNF605,-1.158,8.77E-01,-1.062,0.512,0.743,9.24E-01
NFE2L2,-1.978,9.76E-01,-1.086,0.554,0.744,9.24E-01
ZNF837,-1.325,9.08E-01,-1.165,0.529,0.744,9.25E-01
CENPC,-1.732,9.58E-01,-0.382,0.156,0.746,9.26E-01
NOTCH3,-1.678,9.53E-01,-0.489,0.427,0.747,9.27E-01
STAT5A,-1.478,9.30E-01,-1.881,0.562,0.747,9.27E-01
ZNF586,-1.722,9.57E-01,-0.429,0.343,0.75,9.30E-01
GTF2A2,-1.145,8.74E-01,-1.16,0.513,0.75,9.30E-01
PRDM6,-1.207,8.86E-01,-1.054,0.509,0.75,9.30E-01
LRWD1,-1.731,9.58E-01,-0.413,0.258,0.751,9.30E-01
IRF9,-1.632,9.49E-01,-0.846,0.513,0.751,9.31E-01
DIDO1,-1.245,8.93E-01,-1.352,0.534,0.752,9.32E-01
ZNF445,-1.56,9.41E-01,-0.696,0.466,0.752,9.32E-01
SMAD5,-1.208,8.87E-01,-1.47,0.538,0.753,9.32E-01
SMN1,-1.676,9.53E-01,-0.59,0.428,0.753,9.33E-01
FOSL2,-8.087,1.00E+00,-1.153,0.572,0.755,9.34E-01
TP73,-2.592,9.95E-01,-0.79,0.541,0.755,9.34E-01
RXRG,-2.082,9.81E-01,-1.299,0.562,0.755,9.34E-01
CENPT,-1.724,9.58E-01,-0.464,0.338,0.756,9.35E-01
ZC3H8,-1.266,8.97E-01,-1.873,0.552,0.757,9.35E-01
STAT5B,-2.373,9.91E-01,-1.876,0.586,0.757,9.36E-01
ERCC2,-0.997,8.41E-01,-1.525,0.523,0.757,9.36E-01
ZNF17,-1.471,9.29E-01,-0.839,0.481,0.757,9.36E-01
OTX2,-5.08,1.00E+00,-0.714,0.543,0.758,9.37E-01
NR2F6,-1.887,9.70E-01,-1.035,0.54,0.759,9.37E-01
CHAT,-2.154,9.84E-01,-0.448,0.476,0.759,9.37E-01
ZTA,-2.186,9.86E-01,-0.485,0.482,0.761,9.39E-01
BAHD1,-2.746,9.97E-01,-0.446,0.5,0.763,9.40E-01
PARP1,-1.687,9.54E-01,-0.634,0.421,0.763,9.40E-01
ZNF680,-3.256,9.99E-01,-0.767,0.538,0.764,9.41E-01
SIX4,-1.644,9.50E-01,-0.694,0.441,0.765,9.42E-01
POU2F1,-1.708,9.56E-01,-0.618,0.393,0.766,9.42E-01
MYB,-2.623,9.96E-01,-1.304,0.566,0.766,9.42E-01
MAFF,-1.678,9.53E-01,-0.996,0.52,0.766,9.42E-01
PTTG1,-1.868,9.69E-01,-0.752,0.503,0.767,9.43E-01
MXD3,-1.093,8.63E-01,-1.439,0.516,0.767,9.43E-01
UBE2I,-0.913,8.19E-01,-2.001,0.528,0.768,9.44E-01
C17orf49,-1.251,8.95E-01,-2.562,0.554,0.769,9.45E-01
ZNF808,-1.707,9.56E-01,-0.652,0.394,0.769,9.45E-01
TRRAP,-1.48,9.31E-01,-1.81,0.552,0.77,9.45E-01
ZSCAN29,-1.219,8.89E-01,-1.88,0.543,0.771,9.46E-01
ZNF354C,-1.705,9.56E-01,-0.667,0.397,0.771,9.46E-01
PRDM12,-1.71,9.56E-01,-0.653,0.386,0.772,9.47E-01
ZNF280D,-1.103,8.65E-01,-2.159,0.54,0.773,9.47E-01
KDM1B,-1.627,9.48E-01,-0.767,0.448,0.773,9.47E-01
BARX2,-1.135,8.72E-01,-1.401,0.514,0.774,9.48E-01
STAT2,-1.67,9.53E-01,-1.771,0.556,0.774,9.48E-01
ZNF136,-1.725,9.58E-01,-0.625,0.332,0.775,9.49E-01
MLLT3,-0.927,8.23E-01,-2.18,0.527,0.775,9.49E-01
PTRF,-1.95,9.74E-01,-0.749,0.497,0.776,9.50E-01
IKZF1,-3.301,1.00E+00,-1.023,0.552,0.777,9.50E-01
EBNA3C,-2.084,9.81E-01,-0.879,0.524,0.778,9.51E-01
CHD7,-1.92,9.73E-01,-1.734,0.562,0.778,9.51E-01
HOXA1,-1.125,8.70E-01,-1.508,0.515,0.778,9.51E-01
PCGF2,-1.551,9.40E-01,-1.251,0.525,0.779,9.52E-01
AGO2,-1.005,8.43E-01,-1.895,0.522,0.78,9.52E-01
ZNF26,-1.591,9.44E-01,-0.857,0.458,0.78,9.52E-01
USP49,-1.719,9.57E-01,-0.679,0.359,0.781,9.53E-01
ZNF292,-1.651,9.51E-01,-0.779,0.438,0.781,9.53E-01
ZNF317,-2.466,9.93E-01,-0.732,0.514,0.781,9.53E-01
ZNF239,-1.446,9.26E-01,-1.495,0.53,0.781,9.53E-01
ZNF287,-1.719,9.57E-01,-0.688,0.36,0.781,9.53E-01
TERF2,-1.131,8.71E-01,-1.528,0.514,0.783,9.54E-01
ZNF304,-1.475,9.30E-01,-1.042,0.481,0.783,9.54E-01
PLRG1,-2.447,9.93E-01,-0.412,0.267,0.783,9.54E-01
ZNF430,-1.71,9.56E-01,-0.732,0.387,0.785,9.55E-01
SIX1,-1.871,9.69E-01,-1.518,0.552,0.785,9.55E-01
ZNF486,-2.426,9.92E-01,-0.441,0.373,0.785,9.55E-01
BRDU,-4.228,1.00E+00,-0.459,0.487,0.786,9.56E-01
JMJD1C,-1.791,9.63E-01,-1.412,0.544,0.786,9.56E-01
FAIRE,-3.724,1.00E+00,-2.845,0.591,0.787,9.56E-01
LIN9,-1.337,9.09E-01,-1.267,0.498,0.788,9.57E-01
ZNF75D,-2.229,9.87E-01,-0.666,0.473,0.788,9.57E-01
ZNF623,-1.165,8.78E-01,-2.224,0.537,0.788,9.57E-01
DNMT3B,-2.042,9.79E-01,-1.722,0.56,0.789,9.58E-01
ZNF22,-1.544,9.39E-01,-0.995,0.469,0.79,9.58E-01
ZNF248,-1.712,9.57E-01,-0.752,0.383,0.79,9.58E-01
ZNF362,-1.143,8.73E-01,-2.297,0.535,0.79,9.58E-01
PRDM1,-1.963,9.75E-01,-1.55,0.553,0.79,9.59E-01
LMNA,-1.966,9.75E-01,-0.91,0.51,0.791,9.59E-01
MEIS1,-2.225,9.87E-01,-0.879,0.515,0.793,9.60E-01
ZSCAN20,-1.196,8.84E-01,-2.139,0.532,0.793,9.60E-01
HNF4A,-4.725,1.00E+00,-1.304,0.56,0.794,9.61E-01
OVOL3,-1.383,9.17E-01,-1.741,0.53,0.794,9.61E-01
MBD4,-1.029,8.48E-01,-2.258,0.521,0.795,9.61E-01
ZNF48,-1.712,9.57E-01,-0.784,0.381,0.795,9.61E-01
HLF,-1.829,9.66E-01,-0.973,0.502,0.795,9.61E-01
POU3F2,-1.523,9.36E-01,-1.389,0.518,0.797,9.62E-01
BRCA1,-1.969,9.76E-01,-1.85,0.557,0.798,9.63E-01
ZNF133,-1.495,9.33E-01,-1.15,0.478,0.798,9.63E-01
HOXA9,-1.801,9.64E-01,-1.046,0.51,0.799,9.63E-01
ZNF8,-1.888,9.71E-01,-1.475,0.543,0.799,9.63E-01
ATF4,-3.1,9.99E-01,-1.019,0.537,0.799,9.64E-01
ETV4,-1.549,9.39E-01,-2.202,0.547,0.799,9.64E-01
TEAD1,-2.852,9.98E-01,-0.876,0.524,0.8,9.64E-01
TEAD2,-1.724,9.58E-01,-1.138,0.511,0.802,9.65E-01
DDX20,-2.009,9.78E-01,-1.222,0.531,0.803,9.65E-01
KDM6A,-1.153,8.76E-01,-1.784,0.513,0.803,9.65E-01
RUVBL1,-1.153,8.76E-01,-1.828,0.513,0.806,9.67E-01
L3MBTL4,-1.053,8.54E-01,-2.65,0.519,0.806,9.67E-01
TCF7,-2.251,9.88E-01,-2.234,0.566,0.807,9.68E-01
ZNF585A,-1.13,8.71E-01,-2.073,0.514,0.807,9.68E-01
PPARD,-1.095,8.63E-01,-2.229,0.516,0.807,9.68E-01
MAFK,-2.748,9.97E-01,-1.589,0.558,0.808,9.68E-01
FOXK2,-2.594,9.95E-01,-1.681,0.559,0.81,9.69E-01
ZNF350,-1.135,8.72E-01,-2.113,0.514,0.81,9.69E-01
GRIP1,-2.153,9.84E-01,-0.933,0.498,0.81,9.69E-01
ZNF274,-2.363,9.91E-01,-0.734,0.453,0.812,9.70E-01
KAT8,-1.845,9.67E-01,-1.713,0.543,0.812,9.70E-01
DNMT1,-1.623,9.48E-01,-1.943,0.537,0.813,9.71E-01
ETV6,-2.072,9.81E-01,-1.119,0.515,0.813,9.71E-01
ZBED1,-1.666,9.52E-01,-1.718,0.532,0.814,9.71E-01
ZNF488,-1.968,9.75E-01,-1.058,0.502,0.815,9.71E-01
YBX1,-3.774,1.00E+00,-0.6,0.439,0.815,9.72E-01
CHD4,-1.885,9.70E-01,-2.135,0.552,0.816,9.72E-01
ZNF138,-1.543,9.39E-01,-1.236,0.469,0.817,9.73E-01
CEBPB,-12.209,1.00E+00,-1.707,0.565,0.818,9.73E-01
ZNF318,-1.979,9.76E-01,-1.325,0.529,0.818,9.73E-01
ETS2,-1.912,9.72E-01,-1.952,0.549,0.819,9.73E-01
H3F3B,-1.647,9.50E-01,-1.101,0.439,0.82,9.74E-01
ZBTB33,-4.139,1.00E+00,-2.633,0.575,0.821,9.74E-01
PGR,-1.62,9.47E-01,-1.17,0.45,0.821,9.74E-01
ZNF440,-1.629,9.48E-01,-1.16,0.447,0.822,9.75E-01
ZNF75A,-1.36,9.13E-01,-1.665,0.496,0.823,9.75E-01
SSRP1,-2.938,9.98E-01,-1.464,0.55,0.824,9.75E-01
ZFP28,-2.403,9.92E-01,-0.771,0.411,0.825,9.76E-01
TEAD1-TEAD4,-1.526,9.37E-01,-1.346,0.472,0.826,9.76E-01
CD59,-1.313,9.05E-01,-1.825,0.5,0.826,9.76E-01
DUX4,-2.692,9.96E-01,-0.835,0.481,0.826,9.76E-01
CDC5L,-1.677,9.53E-01,-1.517,0.512,0.829,9.78E-01
PPARG,-6.248,1.00E+00,-2.086,0.566,0.83,9.78E-01
NONO,-2.321,9.90E-01,-0.886,0.46,0.83,9.78E-01
ZNF671,-1.159,8.77E-01,-2.953,0.512,0.834,9.79E-01
PYGO2,-1.907,9.72E-01,-1.249,0.497,0.835,9.80E-01
HJURP,-1.494,9.32E-01,-1.548,0.478,0.835,9.80E-01
ILK,-2.243,9.88E-01,-0.961,0.46,0.836,9.80E-01
SREBF2,-1.34,9.10E-01,-1.963,0.497,0.837,9.80E-01
NBN,-2.627,9.96E-01,-2.12,0.556,0.838,9.81E-01
ZNF695,-1.19,8.83E-01,-3.483,0.51,0.839,9.81E-01
ZNF558,-1.544,9.39E-01,-2.63,0.529,0.839,9.81E-01
ZNF280A,-1.697,9.55E-01,-1.199,0.414,0.839,9.81E-01
ZNF707,-2.616,9.96E-01,-1.044,0.499,0.84,9.82E-01
FUS,-1.638,9.49E-01,-1.927,0.518,0.84,9.82E-01
NFIL3,-1.527,9.37E-01,-1.522,0.472,0.84,9.82E-01
SMARCA2,-2.206,9.86E-01,-1.023,0.468,0.84,9.82E-01
HNF1B,-1.706,9.56E-01,-1.195,0.397,0.84,9.82E-01
TBX21,-1.987,9.77E-01,-1.6,0.525,0.842,9.82E-01
ZFP41,-2.316,9.90E-01,-0.995,0.457,0.843,9.83E-01
CEBPG,-2.617,9.96E-01,-1.221,0.515,0.844,9.83E-01
ZNF146,-1.814,9.65E-01,-2.339,0.538,0.844,9.83E-01
TLX1,-1.524,9.36E-01,-1.622,0.473,0.844,9.83E-01
ZNF140,-2.697,9.97E-01,-1.028,0.495,0.844,9.83E-01
ZNF384,-2.03,9.79E-01,-1.666,0.529,0.845,9.83E-01
JUNB,-2.612,9.96E-01,-2.142,0.552,0.845,9.83E-01
ZNF664,-1.556,9.40E-01,-2.614,0.521,0.848,9.84E-01
AEBP2,-2.037,9.79E-01,-1.311,0.495,0.854,9.86E-01
TCF21,-2.844,9.98E-01,-1.227,0.512,0.856,9.87E-01
ZNF697,-1.797,9.64E-01,-2.591,0.531,0.857,9.87E-01
MCM3,-1.824,9.66E-01,-1.65,0.506,0.857,9.87E-01
ARID3A,-2.225,9.87E-01,-1.75,0.53,0.857,9.87E-01
PPARGC1A,-1.416,9.22E-01,-2.378,0.489,0.858,9.87E-01
LYL1,-3.727,1.00E+00,-1.031,0.487,0.859,9.87E-01
ZNF207,-3.336,1.00E+00,-0.958,0.453,0.859,9.87E-01
ZNF585B,-2.033,9.79E-01,-1.355,0.49,0.86,9.88E-01
ZNF16,-2.019,9.78E-01,-1.442,0.498,0.86,9.88E-01
FOXO1,-2.584,9.95E-01,-1.307,0.512,0.86,9.88E-01
ZNF781,-2.33,9.90E-01,-1.134,0.454,0.861,9.88E-01
ICE2,-1.393,9.18E-01,-2.671,0.492,0.861,9.88E-01
ZNF84,-1.449,9.26E-01,-2.263,0.485,0.861,9.88E-01
ZNF284,-1.643,9.50E-01,-1.554,0.441,0.862,9.88E-01
ELK4,-2.437,9.93E-01,-1.661,0.526,0.862,9.88E-01
SETDB1,-4.115,1.00E+00,-1.848,0.545,0.863,9.88E-01
GMEB1,-1.623,9.48E-01,-1.675,0.449,0.865,9.89E-01
ZNF131,-1.606,9.46E-01,-1.74,0.455,0.866,9.89E-01
CD74,-2.398,9.92E-01,-1.425,0.509,0.867,9.89E-01
ZNF182,-1.476,9.30E-01,-2.464,0.481,0.869,9.90E-01
HHEX,-2.12,9.83E-01,-1.368,0.478,0.871,9.90E-01
ELF2,-1.639,9.49E-01,-1.742,0.443,0.873,9.91E-01
GFI1B,-2.081,9.81E-01,-2.817,0.532,0.876,9.91E-01
TAT,-1.674,9.53E-01,-1.698,0.428,0.876,9.91E-01
SOX13,-1.91,9.72E-01,-2.074,0.511,0.877,9.92E-01
CEBPA,-4.747,1.00E+00,-2.594,0.548,0.882,9.93E-01
BTAF1,-1.532,9.37E-01,-2.776,0.471,0.884,9.93E-01
SNAPC1,-1.712,9.57E-01,-1.672,0.38,0.886,9.93E-01
TSC22D4,-3.312,1.00E+00,-1.239,0.462,0.889,9.94E-01
MAF,-3.046,9.99E-01,-4.145,0.54,0.891,9.94E-01
STAT5,-2.835,9.98E-01,-1.905,0.522,0.891,9.94E-01
CBX6,-1.753,9.60E-01,-3.652,0.509,0.892,9.94E-01
ZNF641,-1.917,9.72E-01,-2.512,0.504,0.894,9.95E-01
YBX3,-2.096,9.82E-01,-1.821,0.486,0.895,9.95E-01
CREM,-2.208,9.86E-01,-2.18,0.507,0.901,9.96E-01
FOXP3,-2.141,9.84E-01,-2.084,0.491,0.904,9.96E-01
ZBTB16,-2.515,9.94E-01,-1.974,0.506,0.905,9.96E-01
ZNF260,-1.657,9.51E-01,-2.732,0.435,0.906,9.96E-01
CCDC101,-2.109,9.83E-01,-2.216,0.493,0.907,9.96E-01
MCM7,-2.811,9.98E-01,-1.503,0.458,0.909,9.97E-01
BANP,-2.101,9.82E-01,-2.256,0.483,0.914,9.97E-01
ZNF264,-2.309,9.90E-01,-2.843,0.509,0.916,9.97E-01
EWSR1,-2.96,9.99E-01,-2.663,0.516,0.919,9.98E-01
ZNF788,-2.094,9.82E-01,-2.785,0.487,0.92,9.98E-01
HNF1A,-3.332,1.00E+00,-1.634,0.468,0.92,9.98E-01
HES2,-8.146,1.00E+00,-1.47,0.452,0.926,9.98E-01
POLR3A,-2.71,9.97E-01,-3.569,0.492,0.941,9.99E-01
