TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF16,-1.03,8.48E-01,-0.257,0.43,0.654,8.14E-01
NFYB,-0.84,8.00E-01,-1.084,0.464,0.655,8.16E-01
U2AF1,-0.48,6.84E-01,-1.08,0.439,0.656,8.16E-01
PBX2,-1.092,8.63E-01,-0.842,0.461,0.657,8.19E-01
MTA3,-1.597,9.45E-01,-1.795,0.52,0.657,8.19E-01
ORC1,-0.274,6.08E-01,-1.107,0.432,0.658,8.20E-01
CENPC,-1.042,8.51E-01,0.442,0.383,0.658,8.20E-01
SFPQ,-0.995,8.40E-01,0.37,0.388,0.659,8.21E-01
SIRT6,-0.644,7.40E-01,-0.459,0.412,0.66,8.23E-01
NOTCH3,-1.016,8.45E-01,0.368,0.386,0.661,8.24E-01
ZNF586,-1.057,8.55E-01,0.421,0.382,0.662,8.27E-01
CDK6,-0.196,5.78E-01,-1.382,0.436,0.666,8.32E-01
SUPT5H,-1.207,8.86E-01,-1.404,0.487,0.667,8.34E-01
CHAMP1,-0.574,7.17E-01,-0.888,0.429,0.667,8.34E-01
NBN,-1.342,9.10E-01,-0.996,0.472,0.668,8.35E-01
RXRA,-1.996,9.77E-01,-1.097,0.5,0.669,8.36E-01
ZNF488,-1.112,8.67E-01,-0.048,0.412,0.669,8.37E-01
ZNF792,-0.411,6.59E-01,-1.213,0.435,0.669,8.37E-01
KAT5,-0.847,8.02E-01,-1.232,0.462,0.67,8.38E-01
ARID3A,-1.249,8.94E-01,-0.808,0.455,0.672,8.41E-01
TAF7,-1.253,8.95E-01,-1.414,0.488,0.672,8.41E-01
ZNF589,-0.594,7.24E-01,-0.938,0.429,0.672,8.42E-01
E2F1,-1.568,9.42E-01,-1.337,0.494,0.673,8.43E-01
ZNF486,-1.429,9.24E-01,0.475,0.391,0.677,8.48E-01
ZNF585B,-1.091,8.63E-01,-0.113,0.406,0.677,8.48E-01
HMGN1,-0.373,6.45E-01,-1.166,0.427,0.677,8.49E-01
PRDM2,-0.46,6.77E-01,-1.36,0.439,0.679,8.51E-01
NRF1,-2.151,9.84E-01,-1.542,0.515,0.679,8.51E-01
RBL2,-1.877,9.70E-01,-1.374,0.503,0.682,8.55E-01
LIN9,-0.766,7.78E-01,-0.533,0.405,0.682,8.55E-01
USP49,-1.104,8.65E-01,0.221,0.378,0.683,8.57E-01
ZNF274,-1.384,9.17E-01,0.275,0.395,0.685,8.59E-01
AUTS2,-0.248,5.98E-01,-1.513,0.433,0.685,8.60E-01
SMAD5,-0.639,7.39E-01,-1.111,0.431,0.685,8.60E-01
SRSF3,-0.564,7.14E-01,-1.252,0.435,0.686,8.60E-01
CREB1,-2.226,9.87E-01,-1.918,0.526,0.687,8.62E-01
TCF7L2,-1.64,9.50E-01,-1.545,0.498,0.688,8.63E-01
PTPN11,-0.342,6.34E-01,-1.355,0.428,0.688,8.63E-01
TFAP2C,-2.815,9.98E-01,-1.147,0.503,0.688,8.63E-01
ZNF76,-1.051,8.53E-01,-1.621,0.475,0.69,8.66E-01
ZNF644,-0.692,7.56E-01,-1.041,0.426,0.691,8.67E-01
ZSCAN5A,-0.561,7.13E-01,-1.304,0.433,0.691,8.68E-01
HDGF,-1.702,9.56E-01,-1.081,0.481,0.692,8.69E-01
POLR3A,-0.992,8.39E-01,-1.165,0.446,0.696,8.74E-01
ZNF197,-0.587,7.22E-01,-1.184,0.427,0.697,8.74E-01
SMARCA5,-1.088,8.62E-01,-0.749,0.424,0.698,8.76E-01
NCOR1,-1.415,9.21E-01,-2.048,0.499,0.698,8.77E-01
MBTD1,-0.388,6.51E-01,-1.451,0.426,0.7,8.78E-01
MBD3,-1.414,9.21E-01,-1.315,0.471,0.702,8.81E-01
ZNF48,-1.154,8.76E-01,-0.023,0.373,0.702,8.81E-01
TAT,-0.851,8.03E-01,-0.668,0.399,0.703,8.83E-01
CHD4,-0.849,8.02E-01,-1.328,0.44,0.704,8.83E-01
ZNF260,-0.72,7.64E-01,-0.937,0.408,0.704,8.83E-01
ZSCAN29,-0.712,7.62E-01,-1.245,0.429,0.705,8.84E-01
PIAS1,-3.11,9.99E-01,0.211,0.434,0.705,8.85E-01
PRAME,-0.457,6.76E-01,-1.41,0.422,0.707,8.87E-01
ZNF518A,-0.556,7.11E-01,-1.495,0.43,0.708,8.88E-01
ID3,-0.671,7.49E-01,-1.189,0.422,0.71,8.91E-01
STAT2,-1.268,8.98E-01,-1.466,0.467,0.711,8.91E-01
ZNF292,-1.159,8.77E-01,-0.164,0.373,0.712,8.93E-01
KDM4B,-0.786,7.84E-01,-1.424,0.436,0.712,8.93E-01
CPSF3L,-0.853,8.03E-01,-1.305,0.435,0.712,8.93E-01
HNF4G,-1.923,9.73E-01,-0.463,0.443,0.714,8.94E-01
ZNF639,-1.099,8.64E-01,-1.284,0.445,0.714,8.94E-01
FOXM1,-4.258,1.00E+00,-2.083,0.526,0.714,8.95E-01
TP73,-1.859,9.69E-01,-0.296,0.431,0.716,8.97E-01
SIRT1,-2.049,9.80E-01,0.02,0.422,0.717,8.98E-01
DPF2,-1.372,9.15E-01,-0.868,0.431,0.718,8.99E-01
SMAD4,-2.374,9.91E-01,-1.734,0.505,0.719,9.00E-01
GTF3C2,-0.563,7.13E-01,-1.88,0.442,0.719,9.01E-01
GABPA,-3.176,9.99E-01,-1.93,0.517,0.72,9.01E-01
ZNF24,-1.312,9.05E-01,-1.293,0.453,0.72,9.01E-01
ZBTB11,-1.367,9.14E-01,-1.507,0.465,0.721,9.02E-01
ZNF318,-1.391,9.18E-01,-0.849,0.429,0.722,9.03E-01
E2F4,-1.168,8.79E-01,-1.507,0.455,0.723,9.04E-01
NR2F6,-1.576,9.43E-01,-0.756,0.433,0.723,9.04E-01
ZNF584,-0.914,8.20E-01,-1.177,0.421,0.728,9.09E-01
PAF1,-1.973,9.76E-01,-1.527,0.488,0.728,9.10E-01
MIER1,-0.871,8.08E-01,-1.138,0.415,0.729,9.10E-01
CBX3,-2.333,9.90E-01,-0.327,0.434,0.729,9.11E-01
ZSCAN23,-0.754,7.75E-01,-1.433,0.423,0.73,9.12E-01
KRAB,-1.269,8.98E-01,-0.895,0.421,0.731,9.12E-01
DCP1A,-0.926,8.23E-01,-1.414,0.431,0.731,9.13E-01
GTF2E2,-0.693,7.56E-01,-1.332,0.409,0.732,9.13E-01
TP53,-6.044,1.00E+00,-1.484,0.496,0.733,9.14E-01
GATAD2B,-1.541,9.38E-01,-1.917,0.483,0.733,9.15E-01
ORC2,-0.748,7.73E-01,-1.246,0.406,0.734,9.16E-01
NFATC3,-0.573,7.17E-01,-1.585,0.416,0.736,9.17E-01
GLI4,-0.791,7.86E-01,-1.396,0.418,0.737,9.18E-01
KLF4,-2.144,9.84E-01,-1.346,0.478,0.738,9.19E-01
KMT2D,-1.587,9.44E-01,-1.29,0.455,0.738,9.19E-01
ZBTB33,-2.614,9.96E-01,-1.797,0.498,0.739,9.20E-01
NELFE,-3.938,1.00E+00,-1.668,0.498,0.739,9.20E-01
ZKSCAN8,-0.967,8.33E-01,-1.167,0.412,0.739,9.20E-01
BCL3,-3.725,1.00E+00,-1.699,0.496,0.742,9.22E-01
FOXK1,-1.75,9.60E-01,-1.23,0.461,0.742,9.23E-01
ESRRA,-1.16,8.77E-01,-2.316,0.472,0.744,9.24E-01
TP63,-7.36,1.00E+00,-0.831,0.462,0.744,9.25E-01
PTRF,-1.532,9.37E-01,-0.333,0.381,0.744,9.25E-01
GTF2F1,-0.887,8.13E-01,-1.835,0.439,0.745,9.25E-01
ZNF354C,-1.383,9.17E-01,-0.26,0.347,0.746,9.26E-01
ICE1,-0.527,7.01E-01,-1.95,0.427,0.746,9.27E-01
ZNF623,-0.802,7.89E-01,-1.528,0.418,0.747,9.27E-01
ZNF143,-3.046,9.99E-01,-2.132,0.507,0.748,9.28E-01
KDM3A,-0.916,8.20E-01,-1.517,0.423,0.748,9.28E-01
ICE2,-0.738,7.70E-01,-1.509,0.407,0.749,9.29E-01
ZNF280D,-0.767,7.78E-01,-1.603,0.418,0.75,9.29E-01
TDRD3,-0.839,7.99E-01,-1.282,0.4,0.75,9.30E-01
EPAS1,-1.097,8.64E-01,-0.851,0.378,0.751,9.30E-01
CREB3,-1.171,8.79E-01,-1.041,0.403,0.751,9.31E-01
ZNF837,-1.218,8.88E-01,-1.036,0.404,0.752,9.31E-01
HEY1,-0.822,7.94E-01,-2.029,0.437,0.753,9.33E-01
ELF3,-1.083,8.61E-01,-1.242,0.409,0.754,9.33E-01
C17orf49,-0.824,7.95E-01,-1.991,0.436,0.755,9.34E-01
KMT2B,-0.96,8.31E-01,-1.112,0.391,0.756,9.35E-01
PYGO2,-1.465,9.29E-01,-0.76,0.391,0.758,9.37E-01
ZNF138,-1.212,8.87E-01,-0.756,0.367,0.759,9.37E-01
RFX2,-0.822,7.95E-01,-1.427,0.401,0.76,9.38E-01
DDX20,-1.562,9.41E-01,-0.856,0.407,0.76,9.38E-01
FAIRE,-3.461,1.00E+00,-2.622,0.508,0.764,9.41E-01
YBX1,-3.079,9.99E-01,-0.203,0.407,0.764,9.41E-01
NFIL3,-1.101,8.65E-01,-0.98,0.378,0.764,9.41E-01
ZNF175,-1.873,9.69E-01,-0.848,0.425,0.764,9.41E-01
ZNF750,-1.084,8.61E-01,-1.067,0.38,0.765,9.41E-01
EGLN2,-0.631,7.36E-01,-1.911,0.413,0.766,9.42E-01
ZTA,-1.821,9.66E-01,-0.174,0.368,0.767,9.43E-01
TEAD2,-1.463,9.28E-01,-0.839,0.385,0.768,9.44E-01
HOXA2,-0.774,7.81E-01,-1.706,0.405,0.77,9.46E-01
ZC3H8,-1.086,8.61E-01,-1.648,0.422,0.771,9.46E-01
SETX,-0.591,7.23E-01,-2.074,0.415,0.771,9.46E-01
SREBF2,-0.887,8.12E-01,-1.489,0.397,0.773,9.47E-01
NELFA,-2.589,9.95E-01,-1.465,0.468,0.773,9.48E-01
BRCA1,-1.874,9.70E-01,-1.786,0.469,0.773,9.48E-01
WHSC1,-1.346,9.11E-01,-1.084,0.391,0.775,9.49E-01
ARNT,-1.286,9.01E-01,-1.772,0.432,0.777,9.50E-01
CSDE1,-1.57,9.42E-01,-1.291,0.426,0.777,9.50E-01
TFDP1,-1.597,9.45E-01,-1.627,0.443,0.78,9.52E-01
DEAF1,-0.912,8.19E-01,-1.547,0.395,0.78,9.52E-01
CRY1,-1.569,9.42E-01,-0.378,0.313,0.78,9.52E-01
NCOA1,-1.233,8.91E-01,-1.337,0.402,0.78,9.52E-01
KAT8,-1.387,9.17E-01,-1.388,0.414,0.782,9.53E-01
WWTR1,-1.57,9.42E-01,-0.827,0.38,0.782,9.53E-01
MRE11A,-1.117,8.68E-01,-1.549,0.408,0.782,9.54E-01
ZFP41,-1.806,9.65E-01,-0.488,0.37,0.786,9.56E-01
PTTG1,-1.726,9.58E-01,-0.614,0.373,0.787,9.56E-01
PLRG1,-2.116,9.83E-01,-0.136,0.327,0.79,9.58E-01
ZNF641,-1.169,8.79E-01,-1.52,0.402,0.79,9.58E-01
HLTF,-1.183,8.82E-01,-1.567,0.407,0.79,9.58E-01
DDX21,-1.178,8.81E-01,-1.559,0.404,0.793,9.60E-01
MBD1,-1.025,8.47E-01,-2.209,0.429,0.793,9.60E-01
COPS2,-0.941,8.27E-01,-1.712,0.392,0.793,9.60E-01
TAFII,-1.249,8.94E-01,-1.632,0.411,0.794,9.61E-01
ZNF239,-1.371,9.15E-01,-1.396,0.401,0.794,9.61E-01
THAP11,-0.849,8.02E-01,-1.905,0.399,0.797,9.62E-01
ZNF649,-1.622,9.48E-01,-0.45,0.301,0.797,9.62E-01
KLF13,-1.252,8.95E-01,-1.565,0.402,0.799,9.64E-01
SREBF1,-1.916,9.72E-01,-1.847,0.456,0.8,9.64E-01
ARID5B,-1.045,8.52E-01,-1.582,0.383,0.8,9.64E-01
ZEB1,-1.853,9.68E-01,-3.358,0.475,0.802,9.65E-01
CBX1,-1.354,9.12E-01,-2.72,0.446,0.802,9.65E-01
ELK1,-2.317,9.90E-01,-1.601,0.45,0.803,9.66E-01
INTS12,-0.747,7.73E-01,-2.399,0.406,0.803,9.66E-01
RAD51,-1.771,9.62E-01,-1.323,0.421,0.804,9.66E-01
BANF1,-2.227,9.87E-01,-0.959,0.41,0.804,9.66E-01
BRDU,-3.753,1.00E+00,-0.247,0.366,0.805,9.66E-01
TTF1,-1.513,9.35E-01,-1.194,0.385,0.805,9.67E-01
AGO2,-0.954,8.30E-01,-1.821,0.391,0.805,9.67E-01
AEBP2,-1.678,9.53E-01,-0.913,0.371,0.808,9.68E-01
IRF9,-1.69,9.55E-01,-0.908,0.37,0.809,9.69E-01
MYBL2,-0.868,8.07E-01,-2.069,0.398,0.811,9.69E-01
PRMT5,-1.31,9.05E-01,-1.232,0.357,0.811,9.70E-01
NFRKB,-1.473,9.30E-01,-1.458,0.393,0.812,9.70E-01
AHR,-2.468,9.93E-01,-0.798,0.389,0.814,9.71E-01
SIX4,-1.639,9.49E-01,-0.686,0.297,0.814,9.71E-01
ZNF83,-1.452,9.27E-01,-2.125,0.43,0.815,9.72E-01
NFYA,-2.169,9.85E-01,-1.651,0.437,0.816,9.72E-01
TAZ,-1.163,8.78E-01,-1.569,0.372,0.817,9.72E-01
NCAPG2,-1.609,9.46E-01,-0.788,0.304,0.817,9.72E-01
ATF1,-2.053,9.80E-01,-1.776,0.438,0.819,9.73E-01
DLX2,-1.559,9.41E-01,-0.943,0.314,0.819,9.73E-01
MCM3,-1.542,9.39E-01,-1.318,0.38,0.82,9.74E-01
DPF1,-1.252,8.95E-01,-2.343,0.422,0.822,9.75E-01
HNF1A,-2.494,9.94E-01,-1.067,0.404,0.823,9.75E-01
XCL1,-0.944,8.27E-01,-2.159,0.392,0.825,9.76E-01
HCFC1,-2.339,9.90E-01,-1.822,0.445,0.826,9.77E-01
PRMT1,-1.731,9.58E-01,-1.251,0.389,0.828,9.77E-01
GATAD1,-1.48,9.31E-01,-1.987,0.417,0.828,9.77E-01
APOBEC3B,-1.255,8.95E-01,-1.539,0.363,0.828,9.77E-01
NR5A2,-2.099,9.82E-01,-0.829,0.358,0.828,9.77E-01
MCM7,-2.188,9.86E-01,-0.927,0.377,0.829,9.77E-01
ASH2L,-1.771,9.62E-01,-1.107,0.373,0.829,9.77E-01
MBD4,-0.977,8.36E-01,-2.151,0.389,0.83,9.78E-01
ELL2,-2.161,9.85E-01,-1.588,0.427,0.831,9.78E-01
SIX5,-2.257,9.88E-01,-1.778,0.435,0.831,9.78E-01
HINFP,-1.39,9.18E-01,-1.934,0.405,0.832,9.79E-01
SNAPC1,-1.391,9.18E-01,-1.412,0.346,0.834,9.79E-01
ARRB1,-1.774,9.62E-01,-1.116,0.369,0.835,9.80E-01
IRF3,-1.488,9.32E-01,-1.741,0.391,0.835,9.80E-01
DNMT1,-1.526,9.37E-01,-1.817,0.401,0.836,9.80E-01
FXR2,-1.113,8.67E-01,-1.928,0.377,0.836,9.80E-01
SETDB1,-3.467,1.00E+00,-1.4,0.424,0.837,9.80E-01
HNF1B,-1.596,9.45E-01,-1.084,0.307,0.837,9.81E-01
NKRF,-1.529,9.37E-01,-1.877,0.403,0.839,9.81E-01
ZFAT,-1.588,9.44E-01,-1.126,0.309,0.839,9.81E-01
ATOH1,-1.147,8.74E-01,-1.959,0.374,0.84,9.82E-01
SRC,-1.616,9.47E-01,-2.153,0.428,0.841,9.82E-01
HES2,-5.79,1.00E+00,-0.965,0.388,0.843,9.83E-01
ARNTL,-1.925,9.73E-01,-1.707,0.415,0.844,9.83E-01
HOXA4,-0.99,8.39E-01,-3.133,0.388,0.847,9.84E-01
ZNF217,-1.695,9.55E-01,-1.053,0.27,0.85,9.85E-01
KLF6,-1.05,8.53E-01,-2.663,0.383,0.852,9.85E-01
FXR1,-1.207,8.86E-01,-2.045,0.368,0.854,9.86E-01
HBP1,-1.303,9.04E-01,-2.515,0.398,0.856,9.86E-01
E2F3,-1.07,8.58E-01,-2.872,0.381,0.856,9.87E-01
VEZF1,-1.613,9.47E-01,-2.063,0.407,0.858,9.87E-01
ZKSCAN1,-2.064,9.81E-01,-2.151,0.43,0.858,9.87E-01
NFAT5,-1.356,9.12E-01,-1.846,0.35,0.858,9.87E-01
NONO,-2.321,9.90E-01,-0.886,0.299,0.859,9.87E-01
HDAC8,-1.914,9.72E-01,-1.746,0.4,0.86,9.88E-01
TGIF2,-1.363,9.14E-01,-2.905,0.399,0.862,9.88E-01
MECOM,-1.473,9.30E-01,-1.772,0.332,0.863,9.88E-01
EMSY,-1.475,9.30E-01,-1.772,0.332,0.864,9.89E-01
ZBTB7B,-1.353,9.12E-01,-1.937,0.351,0.865,9.89E-01
SMARCC2,-1.454,9.27E-01,-2.158,0.385,0.866,9.89E-01
XBP1,-2.047,9.80E-01,-2.027,0.416,0.867,9.90E-01
CDC5L,-1.741,9.59E-01,-1.586,0.368,0.867,9.90E-01
NPAT,-1.227,8.90E-01,-2.258,0.365,0.868,9.90E-01
FOXO3,-1.613,9.47E-01,-3.487,0.418,0.87,9.90E-01
NR2C2,-4.013,1.00E+00,-2.131,0.434,0.87,9.90E-01
TRRAP,-1.658,9.51E-01,-1.975,0.392,0.87,9.90E-01
ZNF207,-3.298,1.00E+00,-0.927,0.306,0.87,9.90E-01
NFYC,-1.466,9.29E-01,-1.886,0.334,0.872,9.91E-01
GMEB2,-1.755,9.60E-01,-1.655,0.369,0.872,9.91E-01
HNF4A,-5.197,1.00E+00,-1.489,0.395,0.874,9.91E-01
HOXA6,-1.226,8.90E-01,-2.52,0.366,0.875,9.91E-01
CCDC101,-1.733,9.58E-01,-1.888,0.388,0.875,9.91E-01
SSRP1,-3.283,1.00E+00,-1.787,0.411,0.875,9.91E-01
RBCK1,-1.508,9.34E-01,-1.82,0.324,0.875,9.91E-01
RBP2,-1.504,9.34E-01,-1.835,0.325,0.875,9.91E-01
HJURP,-1.573,9.42E-01,-1.687,0.312,0.878,9.92E-01
FOXK2,-2.886,9.98E-01,-1.908,0.413,0.879,9.92E-01
L3MBTL4,-1.222,8.89E-01,-2.967,0.366,0.879,9.92E-01
ETS2,-1.893,9.71E-01,-1.93,0.394,0.879,9.92E-01
GRHL2,-6.421,1.00E+00,-1.149,0.353,0.88,9.92E-01
DIDO1,-1.746,9.60E-01,-1.817,0.372,0.881,9.92E-01
ZBTB10,-1.482,9.31E-01,-1.979,0.33,0.882,9.93E-01
EPC1,-1.936,9.74E-01,-1.655,0.367,0.882,9.93E-01
HHEX,-2.152,9.84E-01,-1.4,0.326,0.884,9.93E-01
GREB1,-3.841,1.00E+00,-0.997,0.28,0.884,9.93E-01
RUVBL1,-1.442,9.25E-01,-2.142,0.338,0.885,9.93E-01
YBX3,-1.926,9.73E-01,-1.66,0.358,0.888,9.94E-01
ASCL2,-1.41,9.21E-01,-2.325,0.343,0.89,9.94E-01
CLOCK,-1.967,9.75E-01,-1.768,0.362,0.892,9.94E-01
TCF7,-2.389,9.92E-01,-2.416,0.42,0.893,9.94E-01
RAC3,-1.566,9.41E-01,-1.927,0.313,0.893,9.95E-01
HES1,-2.082,9.81E-01,-2.366,0.406,0.895,9.95E-01
ZNF75A,-1.599,9.45E-01,-1.87,0.306,0.896,9.95E-01
MXD3,-1.591,9.44E-01,-1.926,0.308,0.897,9.95E-01
SPDEF,-2.084,9.81E-01,-2.716,0.409,0.898,9.95E-01
ZNF131,-1.652,9.51E-01,-1.775,0.292,0.899,9.95E-01
HOXA1,-1.592,9.44E-01,-1.941,0.307,0.9,9.96E-01
ZNF701,-1.554,9.40E-01,-2.112,0.315,0.901,9.96E-01
E2F8,-1.486,9.31E-01,-2.454,0.329,0.901,9.96E-01
CAMTA2,-1.625,9.48E-01,-1.839,0.3,0.902,9.96E-01
ZSCAN2,-1.718,9.57E-01,-1.704,0.25,0.902,9.96E-01
DLX1,-1.507,9.34E-01,-2.356,0.325,0.902,9.96E-01
GMEB1,-1.706,9.56E-01,-1.739,0.263,0.902,9.96E-01
FEV,-1.552,9.40E-01,-2.15,0.315,0.903,9.96E-01
KLF5,-3.525,1.00E+00,-2.653,0.421,0.904,9.96E-01
BCAT1,-1.872,9.69E-01,-1.997,0.365,0.905,9.96E-01
CREB3L4,-1.603,9.46E-01,-1.986,0.305,0.906,9.96E-01
BARX2,-1.661,9.52E-01,-1.826,0.29,0.907,9.96E-01
FOXD2,-1.509,9.34E-01,-2.49,0.324,0.907,9.96E-01
GABP,-1.653,9.51E-01,-2.721,0.376,0.907,9.96E-01
ARNT2,-1.548,9.39E-01,-2.289,0.316,0.907,9.96E-01
ELK4,-2.693,9.97E-01,-1.772,0.365,0.909,9.97E-01
ELF2,-1.714,9.57E-01,-1.8,0.254,0.909,9.97E-01
GRHL1,-1.731,9.58E-01,-1.792,0.207,0.909,9.97E-01
ZXDC,-1.607,9.46E-01,-2.045,0.304,0.91,9.97E-01
PPARGC1A,-1.522,9.36E-01,-2.555,0.322,0.91,9.97E-01
KLF3,-1.618,9.47E-01,-2.04,0.302,0.913,9.97E-01
RARG,-2.386,9.92E-01,-1.918,0.366,0.916,9.97E-01
ETV7,-1.599,9.45E-01,-2.321,0.306,0.92,9.98E-01
KDM5A,-2.97,9.99E-01,-1.799,0.343,0.921,9.98E-01
KLF10,-1.997,9.77E-01,-2.114,0.347,0.921,9.98E-01
SOX9,-1.863,9.69E-01,-2.797,0.366,0.925,9.98E-01
FOXG1,-1.612,9.47E-01,-2.37,0.303,0.925,9.98E-01
CASP8AP2,-1.668,9.52E-01,-2.136,0.287,0.926,9.98E-01
BARX1,-1.64,9.50E-01,-2.287,0.297,0.927,9.98E-01
SOX13,-2.061,9.80E-01,-2.254,0.346,0.93,9.98E-01
E2F2,-1.659,9.52E-01,-2.311,0.29,0.931,9.99E-01
NR1H3,-2.815,9.98E-01,-2.136,0.362,0.934,9.99E-01
ETV4,-2.282,9.89E-01,-3.2,0.378,0.934,9.99E-01
DNMT3B,-2.875,9.98E-01,-2.632,0.382,0.935,9.99E-01
NCAPG,-3.044,9.99E-01,-2.048,0.342,0.939,9.99E-01
MEN1,-2.156,9.85E-01,-2.16,0.321,0.939,9.99E-01
MNT,-2.369,9.91E-01,-2.421,0.359,0.941,9.99E-01
ETV5,-2.213,9.87E-01,-2.165,0.323,0.941,9.99E-01
CREM,-2.47,9.93E-01,-2.462,0.361,0.943,9.99E-01
NR1H2,-3.034,9.99E-01,-2.288,0.35,0.945,9.99E-01
EHF,-2.606,9.95E-01,-2.539,0.359,0.947,9.99E-01
CTBP1,-2.642,9.96E-01,-2.306,0.326,0.949,9.99E-01
WDHD1,-2.19,9.86E-01,-2.615,0.316,0.951,1.00E+00
ZNF687,-2.199,9.86E-01,-2.587,0.316,0.952,1.00E+00
ZNF592,-2.374,9.91E-01,-2.149,0.29,0.953,1.00E+00
