TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
BACH2,0.711,2.38E-01,0.645,0.509,0.429,3.43E-01
SCRT1,0.428,3.34E-01,1.245,0.504,0.431,3.48E-01
POLR2AphosphoS5,0.851,1.98E-01,0.407,0.509,0.432,3.49E-01
HDAC2,0.703,2.41E-01,-0.541,0.544,0.432,3.51E-01
PCGF1,0.706,2.40E-01,-0.901,0.556,0.432,3.51E-01
ZNF597,0.596,2.76E-01,0.802,0.509,0.433,3.52E-01
TBL1X,0.711,2.38E-01,0.319,0.516,0.434,3.54E-01
NR2F2,-0.356,6.39E-01,0.183,0.595,0.434,3.55E-01
REPIN1,0.248,4.02E-01,0.916,0.518,0.436,3.58E-01
BRD3,0.183,4.28E-01,-0.845,0.607,0.436,3.59E-01
ING2,0.62,2.68E-01,0.632,0.51,0.436,3.59E-01
ZNF589,0.642,2.60E-01,0.648,0.509,0.437,3.62E-01
EZH1,0.267,3.95E-01,-1.146,0.615,0.439,3.65E-01
CSDE1,0.758,2.24E-01,0.815,0.501,0.44,3.66E-01
HINFP,0.432,3.33E-01,0.327,0.525,0.44,3.67E-01
ZNF468,0.725,2.34E-01,0.15,0.517,0.441,3.69E-01
ZNF121,0.572,2.84E-01,0.775,0.508,0.441,3.70E-01
ZNF273,0.754,2.25E-01,-0.003,0.52,0.443,3.73E-01
HMG20A,0.556,2.89E-01,0.789,0.507,0.444,3.76E-01
HDAC8,0.706,2.40E-01,0.593,0.504,0.448,3.85E-01
ZNF425,0.441,3.30E-01,1.152,0.501,0.45,3.89E-01
PLRG1,0.224,4.12E-01,1.816,0.49,0.452,3.92E-01
CEBPD,0.195,4.23E-01,0.02,0.544,0.453,3.94E-01
HNF1B,0.464,3.22E-01,0.998,0.502,0.453,3.94E-01
PSIP1,0.483,3.15E-01,0.7,0.508,0.453,3.95E-01
NOTCH3,0.177,4.30E-01,1.914,0.487,0.454,3.98E-01
INSM2,0.704,2.41E-01,0.542,0.504,0.455,4.00E-01
ZNF584,0.58,2.81E-01,0.657,0.504,0.456,4.01E-01
MCM7,0.259,3.98E-01,1.334,0.5,0.459,4.08E-01
USF2,0.335,3.69E-01,-0.284,0.54,0.459,4.09E-01
UHRF2,0.708,2.39E-01,-0.115,0.516,0.463,4.16E-01
NONO,-0.101,5.40E-01,1.641,0.501,0.464,4.19E-01
KMT2A,0.161,4.36E-01,-1.06,0.584,0.465,4.21E-01
ZNF519,0.702,2.41E-01,-0.093,0.516,0.465,4.22E-01
ZNF501,0.803,2.11E-01,-0.1,0.51,0.467,4.26E-01
NIPBL,-0.129,5.51E-01,-0.646,0.583,0.471,4.34E-01
LANA,0.346,3.65E-01,-0.555,0.544,0.471,4.35E-01
ZNF664,0.413,3.40E-01,1.028,0.496,0.472,4.36E-01
TFAP2C,-0.036,5.15E-01,0.547,0.524,0.472,4.38E-01
CUX1,0.184,4.27E-01,0.796,0.51,0.472,4.38E-01
ZNF134,0.278,3.91E-01,1.381,0.492,0.472,4.38E-01
H2AFX,-0.745,7.72E-01,0.691,0.549,0.475,4.43E-01
WDR5,0.03,4.88E-01,-1.158,0.586,0.477,4.48E-01
ZBTB1,0.448,3.27E-01,0.445,0.507,0.477,4.48E-01
INTS12,0.677,2.49E-01,-0.14,0.514,0.477,4.48E-01
SRCAP,0.2,4.21E-01,1.47,0.488,0.482,4.61E-01
XCL1,0.548,2.92E-01,0.214,0.507,0.485,4.67E-01
NFRKB,0.574,2.83E-01,0.278,0.503,0.486,4.69E-01
ZBTB8A,0.788,2.15E-01,-0.337,0.509,0.487,4.70E-01
RUNX3,0.425,3.35E-01,0.666,0.5,0.488,4.73E-01
RXRG,0.358,3.60E-01,0.185,0.514,0.489,4.74E-01
SP4,0.494,3.11E-01,-0.601,0.524,0.491,4.80E-01
NCAPH2,0.842,2.00E-01,-0.76,0.513,0.492,4.82E-01
WT1,0.521,3.01E-01,0.362,0.501,0.494,4.86E-01
GATA3,-2.103,9.82E-01,0.848,0.575,0.495,4.88E-01
GPS2,0.541,2.94E-01,0.134,0.506,0.495,4.88E-01
PAX5,0.151,4.40E-01,0.148,0.52,0.495,4.90E-01
ID3,0.523,3.00E-01,0.501,0.497,0.496,4.90E-01
GATAD1,0.419,3.37E-01,-0.205,0.516,0.496,4.90E-01
POU2F2,0.523,3.00E-01,0.43,0.498,0.497,4.93E-01
CTBP2,-0.231,5.91E-01,-0.602,0.565,0.498,4.94E-01
ZNF341,0.74,2.30E-01,-0.214,0.504,0.498,4.95E-01
CHAT,0.117,4.53E-01,1.417,0.486,0.498,4.95E-01
ZNF280A,0.055,4.78E-01,1.55,0.48,0.5,4.99E-01
GATA2,-1.564,9.41E-01,0.683,0.569,0.5,4.99E-01
ZNF93,0.295,3.84E-01,0.92,0.493,0.5,5.01E-01
ZNF182,0.285,3.88E-01,0.932,0.492,0.502,5.04E-01
FOXP2,0.578,2.82E-01,0.163,0.501,0.502,5.05E-01
CHD2,0.278,3.91E-01,-0.891,0.538,0.503,5.07E-01
ZNF26,0.087,4.65E-01,1.421,0.482,0.504,5.08E-01
GTF2F1,0.156,4.38E-01,-0.749,0.538,0.507,5.15E-01
ZNF780A,0.104,4.59E-01,1.353,0.482,0.507,5.15E-01
NR1H2,0.397,3.46E-01,0.435,0.499,0.507,5.16E-01
SOX11,-0.094,5.38E-01,1.259,0.493,0.508,5.17E-01
E2F5,0.493,3.11E-01,0.309,0.499,0.508,5.19E-01
INTS3,0.369,3.56E-01,0.558,0.496,0.51,5.22E-01
HMBOX1,0.243,4.04E-01,0.926,0.49,0.51,5.22E-01
ZNF35,0.366,3.57E-01,0.566,0.496,0.51,5.23E-01
ZNF346,0.626,2.66E-01,-0.145,0.502,0.51,5.24E-01
MAF,-0.41,6.59E-01,-0.233,0.548,0.512,5.28E-01
LYL1,-0.371,6.45E-01,0.435,0.522,0.513,5.28E-01
CREB3,0.386,3.50E-01,0.616,0.492,0.513,5.29E-01
ZNF618,0.352,3.63E-01,0.558,0.496,0.514,5.31E-01
OSR2,0.299,3.83E-01,0.761,0.491,0.514,5.32E-01
GLI4,0.53,2.98E-01,0.12,0.5,0.514,5.32E-01
ZNF605,0.131,4.48E-01,1.219,0.484,0.515,5.34E-01
ZNF281,0.466,3.21E-01,0.066,0.502,0.516,5.36E-01
MBD2,-0.79,7.85E-01,-1.144,0.644,0.517,5.39E-01
NFIA,0.002,4.99E-01,0.64,0.502,0.518,5.41E-01
CDK8,-0.09,5.36E-01,-0.959,0.55,0.519,5.43E-01
ZNF768,0.161,4.36E-01,1.054,0.486,0.519,5.44E-01
KLF8,0.56,2.88E-01,-0.4,0.507,0.519,5.44E-01
HOXA9,0.157,4.38E-01,0.834,0.492,0.52,5.45E-01
ZKSCAN5,0.466,3.21E-01,-0.017,0.502,0.521,5.48E-01
CHD5,0.243,4.04E-01,0.789,0.49,0.522,5.49E-01
PATZ1,0.417,3.38E-01,-0.913,0.522,0.522,5.49E-01
SUMO2,-2.328,9.90E-01,0.063,0.622,0.523,5.52E-01
SIX4,-0.1,5.40E-01,1.673,0.471,0.524,5.54E-01
NR1H3,0.219,4.13E-01,0.395,0.5,0.526,5.58E-01
EGR1,0.006,4.98E-01,-1.172,0.546,0.528,5.62E-01
SIRT6,0.198,4.22E-01,0.824,0.488,0.528,5.62E-01
RAD51,-0.16,5.63E-01,0.599,0.507,0.529,5.65E-01
ZNF324,0.423,3.36E-01,-0.252,0.506,0.529,5.65E-01
ZMIZ1,0.383,3.51E-01,0.199,0.498,0.53,5.66E-01
BIRA,-0.109,5.44E-01,0.939,0.495,0.531,5.69E-01
MBD1,0.394,3.47E-01,-0.418,0.51,0.531,5.69E-01
PML,0.203,4.20E-01,-0.077,0.509,0.532,5.71E-01
STAT5A,0.245,4.03E-01,0.17,0.501,0.534,5.77E-01
ZNF528,0.334,3.69E-01,0.303,0.495,0.535,5.78E-01
RFX5,-0.127,5.50E-01,-0.856,0.541,0.535,5.79E-01
GFI1B,-0.105,5.42E-01,0.476,0.504,0.536,5.81E-01
TCF7L2,-0.77,7.79E-01,-0.531,0.563,0.537,5.82E-01
HNF4A,-0.706,7.60E-01,0.269,0.531,0.537,5.83E-01
KLF4,-0.565,7.14E-01,-0.092,0.535,0.537,5.84E-01
ZSCAN29,0.408,3.42E-01,0.158,0.494,0.537,5.84E-01
ZIM3,0.017,4.93E-01,1.084,0.479,0.538,5.85E-01
HAND2,0.012,4.95E-01,1.073,0.477,0.54,5.89E-01
ZNF674,0.447,3.27E-01,-0.303,0.501,0.541,5.93E-01
ZNF304,-0.011,5.04E-01,1.173,0.476,0.542,5.93E-01
ZNF391,0.36,3.59E-01,-0.302,0.503,0.545,6.00E-01
EWSR1,-0.48,6.84E-01,0.16,0.52,0.545,6.01E-01
GATAD2B,-0.475,6.83E-01,-0.424,0.537,0.546,6.03E-01
TBL1XR1,0.306,3.80E-01,0.022,0.498,0.549,6.10E-01
TET3,0.182,4.28E-01,-0.842,0.517,0.552,6.15E-01
ZNF611,0.296,3.84E-01,0.166,0.493,0.552,6.15E-01
ZNF317,-0.26,6.03E-01,1.123,0.487,0.552,6.16E-01
EBF3,-0.198,5.78E-01,0.875,0.49,0.553,6.18E-01
ZNF573,-0.038,5.15E-01,1.054,0.475,0.555,6.22E-01
GATA1,-0.897,8.15E-01,0.549,0.518,0.556,6.24E-01
MCM3,0.098,4.61E-01,0.611,0.483,0.558,6.29E-01
SCML2,0.307,3.79E-01,-0.073,0.495,0.559,6.30E-01
ZNF695,0.328,3.72E-01,-0.077,0.494,0.559,6.31E-01
TBX21,0.292,3.85E-01,0.256,0.488,0.559,6.32E-01
TARDBP,0.427,3.35E-01,-0.235,0.493,0.56,6.32E-01
BANP,-0.158,5.63E-01,0.691,0.492,0.561,6.36E-01
POLR2H,0.328,3.71E-01,-0.089,0.493,0.564,6.41E-01
ESR1,-16.626,1.00E+00,-0.322,0.605,0.564,6.43E-01
ZNF518A,0.336,3.68E-01,-0.218,0.495,0.565,6.43E-01
SATB1,-0.274,6.08E-01,0.864,0.488,0.567,6.47E-01
ZSCAN20,0.211,4.17E-01,0.264,0.486,0.569,6.52E-01
NCOA1,0.225,4.11E-01,0.239,0.486,0.57,6.54E-01
NR2F6,-0.256,6.01E-01,0.43,0.499,0.57,6.55E-01
EBNA3,0.123,4.51E-01,0.398,0.484,0.57,6.56E-01
SOX10,-0.048,5.19E-01,0.841,0.474,0.571,6.57E-01
CBX4,0.425,3.35E-01,-0.707,0.5,0.572,6.58E-01
SETX,0.319,3.75E-01,-0.31,0.494,0.574,6.64E-01
C17orf49,0.378,3.53E-01,-0.38,0.493,0.576,6.67E-01
TFDP1,-0.097,5.39E-01,-0.705,0.515,0.576,6.68E-01
ZNF146,-0.134,5.53E-01,0.373,0.493,0.576,6.68E-01
ZNF671,0.073,4.71E-01,0.423,0.481,0.576,6.68E-01
LEF1,-0.399,6.55E-01,-0.859,0.531,0.577,6.69E-01
ZNF133,-0.125,5.50E-01,1.012,0.47,0.577,6.70E-01
ZKSCAN8,0.169,4.33E-01,0.128,0.489,0.578,6.71E-01
MYB,-0.021,5.08E-01,0.032,0.497,0.58,6.75E-01
BCL6,-0.485,6.86E-01,-0.492,0.521,0.58,6.76E-01
MLLT1,-0.031,5.12E-01,-0.691,0.51,0.581,6.77E-01
FOXM1,-1.899,9.71E-01,-1.079,0.612,0.582,6.79E-01
PPARG,-1.271,8.98E-01,-0.245,0.538,0.585,6.86E-01
RBL2,0.027,4.89E-01,-0.636,0.505,0.586,6.88E-01
SIX2,-0.293,6.15E-01,0.873,0.477,0.587,6.89E-01
KLF1,0.093,4.63E-01,-0.75,0.506,0.587,6.91E-01
GATA4,-1.992,9.77E-01,0.445,0.527,0.588,6.92E-01
CBFA2T2,-0.014,5.06E-01,0.474,0.476,0.59,6.96E-01
HDAC1,-0.665,7.47E-01,-1.47,0.558,0.591,6.98E-01
ZNF101,-0.071,5.28E-01,0.225,0.488,0.591,6.99E-01
PR,-5.546,1.00E+00,-0.425,0.577,0.593,7.02E-01
WRNIP1,0.239,4.06E-01,-0.323,0.49,0.593,7.02E-01
ARNTL,-0.994,8.40E-01,-0.97,0.548,0.593,7.03E-01
TERF1,0.057,4.77E-01,0.195,0.48,0.594,7.04E-01
HJURP,-0.155,5.62E-01,0.825,0.468,0.595,7.05E-01
TBP,-0.243,5.96E-01,-1.401,0.529,0.596,7.08E-01
SP3,0.396,3.46E-01,-0.946,0.496,0.599,7.14E-01
KLF7,0.205,4.19E-01,-0.554,0.493,0.599,7.14E-01
MKL1,0.228,4.10E-01,-0.382,0.489,0.6,7.15E-01
MXI1,0.082,4.67E-01,-1.339,0.514,0.601,7.19E-01
E2F4,-0.643,7.40E-01,-1.25,0.536,0.601,7.19E-01
NUP98-HOXA9,-0.1,5.40E-01,0.585,0.471,0.601,7.19E-01
COPS2,0.148,4.41E-01,-0.133,0.485,0.602,7.20E-01
ARID3A,-0.593,7.23E-01,-0.174,0.51,0.602,7.20E-01
TAF7,-0.489,6.88E-01,-0.88,0.521,0.603,7.22E-01
ZNF441,0.288,3.87E-01,-0.703,0.492,0.603,7.22E-01
RBBP5,-0.325,6.28E-01,-1.468,0.533,0.603,7.22E-01
ZNF84,-0.107,5.43E-01,0.583,0.47,0.606,7.27E-01
FOXP1,-1.1,8.64E-01,-1.069,0.547,0.606,7.29E-01
MEF2B,-1.32,9.07E-01,0,0.522,0.607,7.29E-01
TLX1,-0.033,5.13E-01,0.311,0.475,0.607,7.29E-01
ZNF274,-0.661,7.46E-01,1.021,0.476,0.607,7.30E-01
ZNF71,0.148,4.41E-01,-0.841,0.5,0.607,7.30E-01
NBN,-0.427,6.65E-01,-0.195,0.504,0.608,7.31E-01
FEZF1,-0.103,5.41E-01,0.315,0.477,0.609,7.33E-01
CBX1,-0.074,5.29E-01,-0.736,0.502,0.611,7.37E-01
ZXDB,0.308,3.79E-01,-0.807,0.49,0.611,7.37E-01
ZFX,-1.12,8.69E-01,-1.369,0.556,0.611,7.38E-01
ELF1,-0.722,7.65E-01,-1.565,0.549,0.612,7.39E-01
CHD1,-0.892,8.14E-01,-1.492,0.551,0.612,7.39E-01
LMO2,-0.191,5.76E-01,0.289,0.481,0.612,7.40E-01
GRIP1,-0.519,6.98E-01,0.204,0.496,0.612,7.40E-01
ZBTB33,-1.746,9.60E-01,-1.32,0.58,0.613,7.41E-01
ZNF76,-0.327,6.28E-01,-0.958,0.516,0.613,7.42E-01
MED1,-3.721,1.00E+00,-1.746,0.739,0.614,7.43E-01
BCLAF1,0.039,4.84E-01,-0.541,0.492,0.614,7.44E-01
MEIS1,-0.475,6.83E-01,0.337,0.49,0.615,7.45E-01
AR,-18.349,1.00E+00,-0.368,0.555,0.615,7.45E-01
PHOX2B,-0.289,6.14E-01,0.81,0.459,0.617,7.48E-01
ZNF580,0.161,4.36E-01,-0.393,0.485,0.617,7.49E-01
MORC2,-0.771,7.80E-01,-1.048,0.529,0.618,7.51E-01
BRCA1,-0.948,8.28E-01,-1.162,0.536,0.62,7.54E-01
KDM6A,-0.029,5.12E-01,0.099,0.475,0.621,7.57E-01
ZNF639,-0.228,5.90E-01,-0.663,0.502,0.622,7.57E-01
TRRAP,0.048,4.81E-01,-0.389,0.486,0.622,7.59E-01
KLF15,-0.582,7.20E-01,-1.474,0.533,0.623,7.60E-01
ZNF197,0.061,4.76E-01,-0.345,0.482,0.624,7.61E-01
ZNF44,0.008,4.97E-01,-0.181,0.477,0.625,7.65E-01
ZSCAN5A,0.102,4.60E-01,-0.607,0.488,0.626,7.65E-01
BRD2,-0.679,7.51E-01,-1.44,0.534,0.627,7.68E-01
KLF9,-0.317,6.25E-01,-1.466,0.52,0.627,7.68E-01
ZNF644,-0.069,5.28E-01,-0.266,0.485,0.628,7.69E-01
XBP1,-1.034,8.49E-01,-0.799,0.524,0.628,7.70E-01
MYH11,-0.249,5.98E-01,-1.542,0.519,0.629,7.71E-01
MLLT3,0.038,4.85E-01,-0.349,0.479,0.631,7.75E-01
HLF,-0.336,6.32E-01,0.585,0.465,0.632,7.76E-01
KDM1B,-0.412,6.60E-01,0.818,0.451,0.633,7.78E-01
ZNF136,-0.525,7.00E-01,1.018,0.444,0.633,7.79E-01
NFYB,-0.121,5.48E-01,-0.336,0.487,0.634,7.81E-01
ZNF585A,-0.103,5.41E-01,0.146,0.471,0.634,7.81E-01
ZNF440,-0.393,6.53E-01,0.752,0.452,0.634,7.81E-01
USP49,-0.552,7.10E-01,1.029,0.442,0.635,7.82E-01
HOXB13,-3.399,1.00E+00,0.147,0.524,0.636,7.83E-01
E2F1,-3.405,1.00E+00,-1.682,0.606,0.636,7.83E-01
PBX1,-0.689,7.55E-01,-0.309,0.503,0.637,7.86E-01
ZNF264,-0.266,6.05E-01,-0.107,0.485,0.639,7.88E-01
TAL1,-1.367,9.14E-01,0.526,0.499,0.639,7.89E-01
SIN3A,-0.904,8.17E-01,-1.698,0.541,0.642,7.93E-01
MYCN,-0.206,5.82E-01,-1.014,0.502,0.643,7.95E-01
YBX3,-0.274,6.08E-01,-0.092,0.481,0.643,7.95E-01
PAX6,-1.322,9.07E-01,-0.727,0.524,0.643,7.96E-01
KRAB,-0.246,5.97E-01,-0.18,0.482,0.644,7.97E-01
DPF1,-0.347,6.36E-01,-0.499,0.494,0.644,7.97E-01
ZNF18,-0.281,6.11E-01,-0.702,0.496,0.646,8.01E-01
TAF1,-0.999,8.41E-01,-1.667,0.536,0.65,8.06E-01
ZNF808,-0.574,7.17E-01,0.869,0.44,0.65,8.07E-01
RBPJ,-0.898,8.16E-01,-1.108,0.519,0.65,8.08E-01
TERF2,-0.115,5.46E-01,-0.124,0.47,0.652,8.10E-01
PRDM11,-0.146,5.58E-01,-1.158,0.5,0.652,8.11E-01
SPDEF,-0.562,7.13E-01,-0.728,0.501,0.654,8.14E-01
TAT,-0.214,5.85E-01,0.129,0.464,0.655,8.15E-01
MBTD1,0.038,4.85E-01,-0.83,0.479,0.656,8.18E-01
HOXC9,-0.492,6.89E-01,0.458,0.457,0.656,8.18E-01
ZNF778,-0.245,5.97E-01,0.007,0.469,0.657,8.19E-01
ZNF682,-0.063,5.25E-01,-0.711,0.48,0.657,8.19E-01
ZBED1,-0.161,5.64E-01,-0.251,0.472,0.658,8.20E-01
UBTF,-0.181,5.72E-01,-1.316,0.501,0.659,8.22E-01
PRDM6,-0.228,5.90E-01,0.052,0.463,0.661,8.24E-01
MBOAT4,-0.049,5.20E-01,-0.587,0.474,0.662,8.26E-01
POLR2A,-23.035,1.00E+00,-2.056,0.632,0.662,8.27E-01
ZBTB14,0.185,4.27E-01,-1.366,0.487,0.662,8.27E-01
SMN1,-0.589,7.22E-01,0.727,0.439,0.663,8.28E-01
CEBPA,-1.485,9.31E-01,-0.657,0.517,0.664,8.30E-01
ZBTB16,-0.413,6.60E-01,0.056,0.471,0.664,8.30E-01
KLF11,-0.107,5.43E-01,-1.275,0.493,0.668,8.35E-01
BCL3,-1.558,9.40E-01,-1.186,0.528,0.669,8.36E-01
LRWD1,-0.691,7.55E-01,0.864,0.431,0.67,8.38E-01
TCF7,-0.734,7.68E-01,-0.232,0.49,0.672,8.41E-01
NEUROD1,-1.434,9.24E-01,-0.297,0.506,0.672,8.41E-01
FOXO3,-0.235,5.93E-01,-0.378,0.472,0.672,8.41E-01
MEF2C,-0.089,5.36E-01,-0.648,0.471,0.672,8.41E-01
PITX3,-0.327,6.28E-01,0.117,0.456,0.672,8.41E-01
ORC2,-0.181,5.72E-01,-0.313,0.466,0.672,8.42E-01
LEO1,-0.131,5.52E-01,-0.465,0.469,0.674,8.44E-01
ARID2,-0.206,5.82E-01,-1.461,0.5,0.674,8.45E-01
SF1,-0.633,7.37E-01,0.625,0.435,0.675,8.46E-01
GLYR1,0.028,4.89E-01,-1.177,0.478,0.677,8.48E-01
ZNF143,-1.873,9.70E-01,-1.544,0.542,0.679,8.52E-01
LMO1,-0.21,5.83E-01,-0.337,0.464,0.68,8.52E-01
ERG,-4.072,1.00E+00,-2.991,0.61,0.681,8.54E-01
LDB1,-0.488,6.87E-01,0.242,0.446,0.682,8.55E-01
PRAME,-0.094,5.38E-01,-0.791,0.471,0.683,8.56E-01
FOXA1,-13.733,1.00E+00,-0.337,0.516,0.684,8.59E-01
ZNF610,-0.065,5.26E-01,-1.296,0.483,0.686,8.60E-01
YY1,-4.21,1.00E+00,-1.982,0.578,0.687,8.62E-01
ZNF189,0,5.00E-01,-1.278,0.477,0.688,8.63E-01
SIX1,-0.58,7.19E-01,-0.047,0.465,0.689,8.64E-01
SETD1A,0.002,4.99E-01,-1.527,0.487,0.689,8.65E-01
HNF1A,-1.037,8.50E-01,-0.081,0.485,0.691,8.67E-01
POLR2B,-0.656,7.44E-01,-1.404,0.504,0.691,8.67E-01
ZNF248,-0.702,7.59E-01,0.597,0.43,0.692,8.69E-01
CDX2,-1.092,8.63E-01,0.184,0.476,0.693,8.69E-01
KDM4C,0.02,4.92E-01,-1.413,0.478,0.693,8.70E-01
DLX2,-0.522,6.99E-01,0.15,0.444,0.695,8.72E-01
DIDO1,-0.331,6.30E-01,-0.502,0.466,0.695,8.72E-01
HMGN3,-0.043,5.17E-01,-1.25,0.474,0.695,8.72E-01
CCNT2,-0.088,5.35E-01,-1.114,0.471,0.697,8.75E-01
CENPT,-0.802,7.89E-01,0.637,0.422,0.697,8.75E-01
GATA6,-2.258,9.88E-01,0.373,0.489,0.699,8.77E-01
AHR,-1.046,8.52E-01,0.34,0.459,0.701,8.79E-01
KLF5,-1.101,8.65E-01,-0.907,0.501,0.701,8.80E-01
ZNF343,-0.008,5.03E-01,-1.445,0.476,0.702,8.81E-01
MAPK1,-0.371,6.45E-01,-1.606,0.497,0.703,8.82E-01
ZNF83,-0.43,6.66E-01,-0.916,0.482,0.703,8.83E-01
NKRF,-0.387,6.51E-01,-0.904,0.476,0.706,8.85E-01
RFX1,-1.149,8.75E-01,-0.34,0.488,0.706,8.85E-01
OVOL3,-0.407,6.58E-01,-0.587,0.465,0.706,8.86E-01
FOXK2,-1.089,8.62E-01,-0.505,0.488,0.709,8.89E-01
ZNF786,-0.085,5.34E-01,-1.352,0.471,0.71,8.90E-01
KLF6,-0.104,5.41E-01,-1.269,0.471,0.71,8.91E-01
CCND2,-0.019,5.08E-01,-1.556,0.476,0.712,8.93E-01
MAML3,-1.155,8.76E-01,0.438,0.444,0.712,8.93E-01
GABPA,-3.394,1.00E+00,-2.006,0.554,0.715,8.96E-01
CDK12,-0.178,5.71E-01,-1.14,0.466,0.715,8.96E-01
STAT5,-1.688,9.54E-01,-1.003,0.509,0.716,8.97E-01
CCDC101,-0.457,6.76E-01,-0.78,0.467,0.719,9.01E-01
MTA3,-1.004,8.42E-01,-0.903,0.49,0.721,9.03E-01
ETS2,-0.763,7.77E-01,-0.559,0.474,0.722,9.03E-01
INO80,-1.178,8.81E-01,-1.51,0.508,0.723,9.04E-01
ZNF483,-0.192,5.76E-01,-1.251,0.465,0.723,9.05E-01
CDK9,-2.042,9.79E-01,-1.967,0.535,0.725,9.07E-01
TFAP4,-0.663,7.46E-01,-0.968,0.479,0.726,9.08E-01
PBX2,-1.093,8.63E-01,-0.843,0.489,0.727,9.09E-01
TBX5,-1.345,9.11E-01,0.343,0.449,0.727,9.09E-01
STAT2,-0.903,8.17E-01,-1.188,0.492,0.729,9.11E-01
ZNF287,-0.962,8.32E-01,0.325,0.412,0.733,9.14E-01
EGLN2,-0.296,6.16E-01,-1.09,0.458,0.733,9.15E-01
ZBTB40,-1.496,9.33E-01,-1.565,0.511,0.734,9.16E-01
APOBEC3B,-0.551,7.09E-01,-0.532,0.442,0.734,9.16E-01
MBD4,-0.38,6.48E-01,-0.936,0.453,0.736,9.17E-01
MYBL2,-0.358,6.40E-01,-0.98,0.455,0.737,9.18E-01
ZBTB26,-0.298,6.17E-01,-1.7,0.48,0.737,9.18E-01
NCAPG2,-0.837,7.99E-01,0.069,0.42,0.74,9.21E-01
KLF13,-0.524,7.00E-01,-0.966,0.461,0.742,9.22E-01
CREB1,-3.083,9.99E-01,-2.305,0.543,0.743,9.23E-01
POU2F1,-1.031,8.49E-01,0.258,0.408,0.743,9.24E-01
AFF4,-1.735,9.59E-01,-1.583,0.513,0.744,9.24E-01
PDX1,-1.021,8.47E-01,-0.195,0.446,0.744,9.24E-01
BRPF3,-0.303,6.19E-01,-1.765,0.477,0.748,9.28E-01
HES1,-1.245,8.94E-01,-1.173,0.491,0.748,9.28E-01
AGO2,-0.414,6.60E-01,-1.048,0.451,0.749,9.29E-01
ZNF592,-0.835,7.98E-01,-0.485,0.446,0.75,9.29E-01
RARA,-1.641,9.50E-01,-1.388,0.503,0.751,9.30E-01
CDK6,-0.258,6.02E-01,-1.468,0.46,0.751,9.31E-01
ZNF100,-0.445,6.72E-01,-1.327,0.465,0.752,9.32E-01
NELFE,-5.243,1.00E+00,-1.993,0.532,0.754,9.33E-01
BTAF1,-0.534,7.04E-01,-0.898,0.443,0.755,9.34E-01
KMT2D,-3.086,9.99E-01,-1.864,0.52,0.757,9.35E-01
KDM4B,-0.645,7.41E-01,-1.298,0.47,0.757,9.36E-01
NOTCH1,-1.193,8.84E-01,-1.384,0.491,0.758,9.37E-01
ZFP28,-1.28,9.00E-01,0.176,0.418,0.76,9.38E-01
FUS,-0.697,7.57E-01,-0.869,0.45,0.761,9.38E-01
AUTS2,-0.291,6.15E-01,-1.558,0.459,0.761,9.39E-01
ZNF217,-0.952,8.29E-01,-0.137,0.412,0.761,9.39E-01
BPTF,-0.268,6.06E-01,-1.679,0.46,0.762,9.39E-01
ETV1,-0.77,7.79E-01,-1.769,0.49,0.762,9.39E-01
FGFR1,-0.664,7.47E-01,-1.843,0.489,0.762,9.39E-01
FXR2,-0.59,7.22E-01,-0.884,0.439,0.762,9.39E-01
PAF1,-2.084,9.81E-01,-1.564,0.508,0.762,9.40E-01
ETV5,-0.897,8.15E-01,-0.738,0.448,0.766,9.42E-01
MECOM,-0.699,7.58E-01,-0.685,0.43,0.768,9.44E-01
CD59,-0.629,7.35E-01,-0.906,0.436,0.769,9.45E-01
ZNF430,-1.12,8.69E-01,0.035,0.402,0.769,9.45E-01
SP2,-0.908,8.18E-01,-1.672,0.487,0.769,9.45E-01
ZXDC,-0.751,7.74E-01,-0.616,0.426,0.77,9.45E-01
E2F2,-0.66,7.45E-01,-0.871,0.433,0.772,9.47E-01
ELL2,-1.861,9.69E-01,-1.464,0.5,0.773,9.47E-01
ZNF350,-0.611,7.29E-01,-1.016,0.437,0.773,9.47E-01
NFIL3,-0.797,7.87E-01,-0.594,0.423,0.773,9.47E-01
HDAC6,-0.782,7.83E-01,-1.322,0.468,0.773,9.47E-01
KAT7,-0.303,6.19E-01,-1.748,0.458,0.774,9.48E-01
ZNF701,-0.716,7.63E-01,-0.734,0.429,0.775,9.49E-01
ZNF574,-0.379,6.48E-01,-1.622,0.453,0.775,9.49E-01
ASXL1,-0.279,6.10E-01,-1.814,0.459,0.775,9.49E-01
FOXJ2,-0.758,7.76E-01,-1.023,0.447,0.776,9.50E-01
NR5A2,-1.382,9.17E-01,-0.168,0.433,0.777,9.50E-01
HDAC4,-0.508,6.94E-01,-1.391,0.445,0.779,9.51E-01
BRD1,-0.355,6.39E-01,-1.787,0.455,0.782,9.53E-01
STAT5B,-1.332,9.09E-01,-1.187,0.476,0.782,9.54E-01
IRF3,-1.036,8.50E-01,-1.379,0.474,0.783,9.54E-01
GRHL2,-4.592,1.00E+00,-0.538,0.479,0.783,9.54E-01
ATF1,-2.078,9.81E-01,-1.792,0.504,0.784,9.55E-01
MGEA5,-0.408,6.58E-01,-1.719,0.451,0.784,9.55E-01
PPARD,-0.588,7.22E-01,-1.325,0.439,0.784,9.55E-01
