TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF483,-1.158,8.77E-01,-2.597,0.407,0.894,9.95E-01
POLR2B,-1.558,9.40E-01,-2.083,0.413,0.897,9.95E-01
ZNF783,-1.148,8.75E-01,-2.877,0.407,0.897,9.95E-01
LYL1,-4.091,1.00E+00,-1.19,0.357,0.9,9.96E-01
NOTCH1,-2.502,9.94E-01,-2.37,0.445,0.901,9.96E-01
MCRS1,-1.282,9.00E-01,-2.354,0.396,0.902,9.96E-01
RFX2,-1.413,9.21E-01,-2.068,0.382,0.903,9.96E-01
ELK4,-2.734,9.97E-01,-1.79,0.408,0.908,9.97E-01
HMGN1,-1.391,9.18E-01,-2.26,0.384,0.91,9.97E-01
ZBED1,-1.894,9.71E-01,-1.941,0.393,0.911,9.97E-01
ZNF711,-1.426,9.23E-01,-2.212,0.38,0.911,9.97E-01
ETV1,-1.814,9.65E-01,-3.318,0.436,0.912,9.97E-01
CSNK2A1,-1.427,9.23E-01,-2.217,0.38,0.912,9.97E-01
ZBTB16,-2.552,9.95E-01,-2.011,0.418,0.912,9.97E-01
TERF2,-1.534,9.38E-01,-2.084,0.366,0.915,9.97E-01
CEBPA,-5.037,1.00E+00,-2.765,0.45,0.916,9.97E-01
SKI,-1.692,9.55E-01,-1.998,0.319,0.92,9.98E-01
ZIC2,-1.548,9.39E-01,-2.216,0.364,0.923,9.98E-01
NCOR2,-2.165,9.85E-01,-2.039,0.376,0.927,9.98E-01
RBPJ,-3.424,1.00E+00,-3.065,0.442,0.928,9.98E-01
IRAK4,-1.464,9.28E-01,-2.832,0.375,0.93,9.99E-01
ELK3,-1.509,9.34E-01,-2.591,0.369,0.931,9.99E-01
REL,-1.891,9.71E-01,-2.859,0.405,0.932,9.99E-01
SPIN1,-1.564,9.41E-01,-2.412,0.361,0.932,9.99E-01
SMAD5,-2.213,9.87E-01,-2.104,0.361,0.934,9.99E-01
CD74,-2.988,9.99E-01,-1.801,0.288,0.934,9.99E-01
MLLT3,-1.459,9.28E-01,-3.191,0.376,0.935,9.99E-01
RUNX1T1,-3.527,1.00E+00,-1.887,0.387,0.935,9.99E-01
ASH1L,-1.512,9.35E-01,-2.854,0.369,0.936,9.99E-01
PPARD,-1.488,9.32E-01,-2.93,0.372,0.937,9.99E-01
NR0B1,-1.484,9.31E-01,-3.153,0.373,0.937,9.99E-01
KLF11,-2.199,9.86E-01,-3.667,0.416,0.94,9.99E-01
JMJD1C,-2.904,9.98E-01,-2.29,0.401,0.943,9.99E-01
RXRG,-3.574,1.00E+00,-2.206,0.399,0.945,9.99E-01
NFATC1,-2.516,9.94E-01,-3.29,0.411,0.946,9.99E-01
RPE,-2.865,9.98E-01,-2.545,0.401,0.947,9.99E-01
FOXP3,-2.428,9.92E-01,-2.317,0.3,0.951,1.00E+00
FUS,-2.244,9.88E-01,-2.609,0.357,0.953,1.00E+00
STAT5B,-4.204,1.00E+00,-3.086,0.418,0.953,1.00E+00
STAT5,-3.302,1.00E+00,-2.272,0.352,0.959,1.00E+00
TRAF7,-2.933,9.98E-01,-4.217,0.392,0.965,1.00E+00
