TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
FOXG1,-0.069,5.28E-01,-0.175,0.454,0.567,6.48E-01
MCM3,-0.244,5.96E-01,0.209,0.45,0.568,6.49E-01
BIRA,-0.422,6.64E-01,0.588,0.447,0.568,6.51E-01
GLYR1,0.092,4.63E-01,-1.039,0.461,0.573,6.60E-01
GTF2A2,-0.258,6.02E-01,0.34,0.444,0.574,6.63E-01
ZNF146,-0.348,6.36E-01,0.029,0.457,0.574,6.64E-01
ZNF143,-1.23,8.91E-01,-1.221,0.518,0.575,6.65E-01
INSM2,-0.048,5.19E-01,-0.676,0.459,0.578,6.71E-01
ZNF600,-0.03,5.12E-01,-0.627,0.457,0.578,6.71E-01
ZNF274,-0.617,7.31E-01,1.066,0.441,0.579,6.74E-01
ZNF675,-0.404,6.57E-01,0.679,0.436,0.582,6.79E-01
ERF,-0.684,7.53E-01,0.239,0.461,0.583,6.81E-01
BCL3,-2.9,9.98E-01,-1.503,0.581,0.583,6.82E-01
ZNF750,-0.271,6.07E-01,0.223,0.443,0.584,6.83E-01
ZNF584,-0.215,5.85E-01,-0.318,0.454,0.585,6.85E-01
ZNF76,-0.826,7.96E-01,-1.415,0.499,0.587,6.90E-01
ING2,0.004,4.98E-01,-0.953,0.457,0.587,6.91E-01
SOX9,-0.363,6.42E-01,-1.192,0.475,0.588,6.91E-01
ZNF687,-0.149,5.59E-01,-0.425,0.454,0.588,6.92E-01
ZNF346,0.037,4.85E-01,-1.084,0.459,0.588,6.93E-01
TLX1,-0.235,5.93E-01,0.049,0.445,0.589,6.94E-01
DNMT3A,-0.688,7.54E-01,-0.972,0.481,0.589,6.94E-01
NCOA1,-0.224,5.89E-01,-0.247,0.451,0.589,6.94E-01
ETV6,-1.032,8.49E-01,-0.322,0.48,0.59,6.97E-01
FOXP1,-1.088,8.62E-01,-1.056,0.497,0.593,7.02E-01
DIDO1,-0.193,5.77E-01,-0.375,0.451,0.593,7.03E-01
TAL1,-2.193,9.86E-01,0.272,0.485,0.594,7.04E-01
EGLN2,-0.089,5.36E-01,-0.585,0.453,0.594,7.05E-01
CREB3,-0.285,6.12E-01,-0.098,0.448,0.597,7.11E-01
LDB1,-0.406,6.58E-01,0.349,0.436,0.598,7.12E-01
BRD4,-4.36,1.00E+00,-1.75,0.646,0.599,7.13E-01
IKZF1,-1.406,9.20E-01,-0.19,0.483,0.601,7.17E-01
ZNF692,0.014,4.95E-01,-1.358,0.461,0.601,7.17E-01
MORC2,-0.965,8.33E-01,-1.194,0.492,0.601,7.18E-01
RBL2,-0.682,7.52E-01,-0.911,0.475,0.602,7.20E-01
TBL1XR1,-0.437,6.69E-01,-1.011,0.468,0.603,7.22E-01
PITX3,-0.327,6.28E-01,0.117,0.44,0.603,7.22E-01
RUVBL1,-0.113,5.45E-01,-0.697,0.451,0.604,7.23E-01
ZNF335,0.046,4.82E-01,-1.521,0.463,0.604,7.23E-01
ZNF589,-0.268,6.06E-01,-0.52,0.454,0.604,7.24E-01
ZNF501,0.041,4.84E-01,-1.421,0.46,0.604,7.24E-01
FOXP2,-0.147,5.59E-01,-1.492,0.469,0.604,7.24E-01
CDK8,-1.339,9.10E-01,-1.701,0.526,0.606,7.29E-01
IRF4,-0.967,8.33E-01,-0.303,0.471,0.609,7.33E-01
RAC3,-0.278,6.09E-01,-0.149,0.443,0.609,7.33E-01
ZNF780A,-0.47,6.81E-01,0.401,0.432,0.609,7.33E-01
LRWD1,-0.623,7.33E-01,0.947,0.422,0.613,7.40E-01
ZNF580,-0.164,5.65E-01,-0.924,0.453,0.614,7.43E-01
ZFP2,-0.145,5.58E-01,-1.462,0.465,0.615,7.45E-01
ZBTB1,-0.304,6.19E-01,-0.647,0.453,0.616,7.47E-01
MRE11A,-0.29,6.14E-01,-0.44,0.448,0.617,7.49E-01
SP1,-1.294,9.02E-01,-1.979,0.525,0.62,7.55E-01
TBL1X,-0.072,5.29E-01,-1.165,0.453,0.62,7.55E-01
BACH2,-0.808,7.91E-01,-0.397,0.465,0.622,7.57E-01
JARID2,-0.673,7.50E-01,-0.481,0.463,0.622,7.58E-01
MED1,-5.273,1.00E+00,-2.195,0.647,0.623,7.59E-01
AGO2,-0.208,5.82E-01,-0.753,0.447,0.623,7.59E-01
ZNF768,-0.489,6.88E-01,0.23,0.431,0.623,7.60E-01
RUNX1,-2.997,9.99E-01,-0.846,0.506,0.623,7.61E-01
ZNF792,-0.222,5.88E-01,-0.926,0.45,0.623,7.61E-01
ZKSCAN8,-0.396,6.54E-01,-0.517,0.45,0.623,7.61E-01
STAT5A,-0.867,8.07E-01,-1.153,0.477,0.624,7.63E-01
GFI1B,-0.642,7.40E-01,-0.418,0.459,0.625,7.63E-01
ZNF197,-0.28,6.10E-01,-0.786,0.449,0.625,7.65E-01
ZNF778,-0.56,7.12E-01,-0.592,0.458,0.628,7.70E-01
ZNF121,-0.451,6.74E-01,-0.788,0.454,0.629,7.71E-01
ZNF585A,-0.336,6.32E-01,-0.358,0.44,0.629,7.72E-01
USP49,-0.681,7.52E-01,0.841,0.418,0.629,7.72E-01
OVOL3,-0.347,6.36E-01,-0.516,0.445,0.629,7.72E-01
CBFA2T2,-0.383,6.49E-01,-0.234,0.438,0.63,7.72E-01
SKI,-0.322,6.26E-01,-0.418,0.44,0.631,7.74E-01
TFDP1,-0.822,7.95E-01,-1.151,0.474,0.631,7.74E-01
ZBTB33,-1.725,9.58E-01,-1.308,0.506,0.631,7.75E-01
ZNF263,-0.644,7.40E-01,-1.513,0.476,0.632,7.76E-01
ZNF467,-0.188,5.75E-01,-0.981,0.448,0.632,7.76E-01
BARX1,-0.267,6.05E-01,-0.665,0.444,0.632,7.77E-01
CBX4,-0.008,5.03E-01,-1.573,0.456,0.633,7.79E-01
ZNF605,-0.494,6.89E-01,0.112,0.43,0.635,7.81E-01
SCML2,-0.336,6.31E-01,-1.087,0.455,0.636,7.83E-01
ZFP69B,-0.143,5.57E-01,-1.45,0.456,0.636,7.83E-01
KDM6A,-0.341,6.34E-01,-0.424,0.44,0.636,7.84E-01
NKRF,-0.329,6.29E-01,-0.854,0.447,0.637,7.86E-01
MAZ,-0.531,7.02E-01,-2.216,0.487,0.638,7.88E-01
ZSCAN29,-0.416,6.61E-01,-0.874,0.451,0.64,7.90E-01
ZNF324,-0.281,6.11E-01,-1.172,0.453,0.641,7.93E-01
ZNF644,-0.455,6.76E-01,-0.746,0.449,0.642,7.93E-01
ZNF83,-0.472,6.81E-01,-0.966,0.456,0.642,7.94E-01
HOXA2,-0.227,5.90E-01,-1.035,0.446,0.642,7.94E-01
RUNX3,-0.358,6.40E-01,-0.519,0.439,0.643,7.95E-01
NBN,-1.026,8.48E-01,-0.719,0.468,0.643,7.96E-01
POLR2H,-0.379,6.48E-01,-0.859,0.447,0.644,7.97E-01
KLF17,-0.179,5.71E-01,-1.453,0.454,0.645,7.99E-01
ZBTB40,-0.849,8.02E-01,-0.993,0.468,0.645,7.99E-01
RXRG,-1.104,8.65E-01,-0.704,0.471,0.645,7.99E-01
PRAME,-0.245,5.97E-01,-1.048,0.444,0.647,8.03E-01
DLX1,-0.283,6.12E-01,-0.882,0.443,0.647,8.03E-01
ZNF264,-0.541,7.06E-01,-0.474,0.447,0.647,8.03E-01
SP4,-0.763,7.77E-01,-2.17,0.491,0.648,8.04E-01
SF1,-0.714,7.62E-01,0.517,0.416,0.65,8.06E-01
RARA,-1.298,9.03E-01,-0.993,0.477,0.65,8.07E-01
CREB1,-1.646,9.50E-01,-1.656,0.507,0.651,8.09E-01
RYBP,-0.271,6.07E-01,-1.641,0.461,0.652,8.11E-01
GTF3C5,-0.154,5.61E-01,-1.787,0.461,0.653,8.12E-01
ZNF391,-0.338,6.32E-01,-1.235,0.452,0.654,8.14E-01
ZNF18,-0.651,7.42E-01,-1.191,0.463,0.656,8.16E-01
MXI1,-0.617,7.31E-01,-2.119,0.48,0.656,8.17E-01
ASH2L,-0.688,7.54E-01,0.028,0.434,0.656,8.18E-01
POLR2AphosphoS5,-0.477,6.83E-01,-1.055,0.45,0.661,8.25E-01
ZNF445,-0.691,7.55E-01,0.247,0.417,0.661,8.25E-01
ZNF534,-0.288,6.13E-01,-1.086,0.442,0.662,8.26E-01
HEY1,-0.506,6.94E-01,-1.656,0.467,0.663,8.28E-01
HOXA4,-0.168,5.67E-01,-1.536,0.449,0.663,8.28E-01
RUNX1T1,-1.032,8.49E-01,-0.391,0.456,0.664,8.30E-01
TAT,-0.533,7.03E-01,-0.27,0.428,0.665,8.30E-01
ELF1,-1.289,9.01E-01,-1.881,0.495,0.665,8.31E-01
ZNF71,-0.483,6.85E-01,-1.57,0.462,0.666,8.32E-01
WDR5,-1.576,9.43E-01,-2.354,0.516,0.666,8.33E-01
CCND2,-0.098,5.39E-01,-1.744,0.452,0.666,8.33E-01
BANP,-0.752,7.74E-01,-0.21,0.437,0.666,8.33E-01
GRHL1,-0.528,7.01E-01,-0.373,0.428,0.667,8.34E-01
MBD2,-1.551,9.40E-01,-1.763,0.498,0.668,8.36E-01
GPS2,-0.256,6.01E-01,-1.357,0.444,0.669,8.37E-01
ZNF573,-0.657,7.44E-01,0.068,0.42,0.669,8.37E-01
HDAC1,-1.611,9.46E-01,-2.015,0.507,0.67,8.38E-01
ZSCAN20,-0.481,6.85E-01,-0.917,0.441,0.67,8.38E-01
TAF7,-1.057,8.55E-01,-1.277,0.471,0.672,8.41E-01
E2F3,-0.243,5.96E-01,-1.488,0.445,0.673,8.42E-01
BRD2,-1.622,9.48E-01,-1.883,0.501,0.673,8.43E-01
RELB,-0.975,8.35E-01,-0.421,0.45,0.674,8.44E-01
MBTD1,-0.285,6.12E-01,-1.301,0.442,0.674,8.44E-01
E2F1,-5.576,1.00E+00,-2.089,0.528,0.675,8.46E-01
AFF1,-1.548,9.39E-01,-1.756,0.494,0.676,8.47E-01
EBF1,-1.006,8.43E-01,-0.544,0.454,0.676,8.47E-01
ARRB1,-0.815,7.93E-01,-0.014,0.428,0.678,8.50E-01
H3F3B,-0.761,7.77E-01,0.144,0.413,0.678,8.50E-01
PSIP1,-0.55,7.09E-01,-1.063,0.446,0.678,8.50E-01
TBP,-1.092,8.63E-01,-2.112,0.488,0.679,8.51E-01
NFYB,-0.851,8.03E-01,-1.096,0.457,0.679,8.52E-01
FEV,-0.452,6.74E-01,-0.965,0.433,0.68,8.52E-01
SIX5,-1.41,9.21E-01,-1.351,0.476,0.681,8.54E-01
EBNA3C,-0.94,8.26E-01,-0.131,0.434,0.683,8.56E-01
TTF2,-0.794,7.86E-01,-1.611,0.467,0.684,8.58E-01
PBX1,-0.771,7.80E-01,-0.46,0.437,0.684,8.59E-01
MBOAT4,-0.414,6.60E-01,-1.184,0.436,0.687,8.62E-01
CBFB,-1.851,9.68E-01,-2.778,0.52,0.687,8.62E-01
GABPA,-2.879,9.98E-01,-1.827,0.505,0.688,8.64E-01
MED12,-0.799,7.88E-01,-1.292,0.456,0.691,8.67E-01
MKL1,-0.431,6.67E-01,-1.224,0.435,0.692,8.68E-01
GLI4,-0.558,7.12E-01,-1.129,0.441,0.692,8.69E-01
HMG20A,-0.631,7.36E-01,-0.459,0.421,0.695,8.72E-01
ZNF93,-0.541,7.06E-01,-0.861,0.427,0.696,8.73E-01
ZNF547,-0.853,8.03E-01,-1.356,0.457,0.697,8.75E-01
NR2C2,-1.874,9.70E-01,-1.245,0.476,0.697,8.75E-01
POLR2A,-34.212,1.00E+00,-2.577,0.527,0.698,8.76E-01
ZNF639,-1.052,8.54E-01,-1.251,0.461,0.7,8.78E-01
KAT8,-1.098,8.64E-01,-1.183,0.46,0.7,8.79E-01
YY1,-4.922,1.00E+00,-2.175,0.513,0.701,8.80E-01
ZFX,-2.372,9.91E-01,-2.117,0.505,0.701,8.80E-01
ZNF257,-0.394,6.53E-01,-1.497,0.437,0.702,8.81E-01
MYB,-1.64,9.50E-01,-0.799,0.463,0.702,8.81E-01
NELFE,-4.769,1.00E+00,-1.875,0.503,0.705,8.84E-01
ERG,-3.77,1.00E+00,-2.798,0.525,0.705,8.84E-01
FUS,-0.758,7.76E-01,-0.937,0.436,0.706,8.85E-01
SIN3A,-1.565,9.41E-01,-2.034,0.487,0.709,8.89E-01
ORC2,-0.581,7.19E-01,-0.971,0.425,0.71,8.91E-01
IRF3,-0.997,8.41E-01,-1.348,0.456,0.712,8.93E-01
WRNIP1,-0.372,6.45E-01,-1.633,0.438,0.712,8.93E-01
KLF3,-0.667,7.48E-01,-0.809,0.419,0.714,8.95E-01
ZXDB,-0.36,6.41E-01,-1.891,0.444,0.716,8.97E-01
TBX5,-1.607,9.46E-01,0.194,0.428,0.717,8.98E-01
BCL6,-2.658,9.96E-01,-1.984,0.493,0.718,8.99E-01
NFKB2,-0.878,8.10E-01,-0.535,0.424,0.718,8.99E-01
HDAC4,-0.506,6.94E-01,-1.387,0.43,0.719,9.00E-01
EHF,-0.971,8.34E-01,-0.949,0.438,0.72,9.01E-01
ZBTB7A,-1.773,9.62E-01,-2.212,0.489,0.722,9.03E-01
INTS11,-0.548,7.08E-01,-1.96,0.452,0.722,9.04E-01
EGR1,-1.53,9.37E-01,-2.544,0.49,0.724,9.05E-01
LMO1,-0.635,7.37E-01,-1.051,0.421,0.724,9.05E-01
ZNF430,-1.064,8.56E-01,0.108,0.391,0.726,9.07E-01
ZNF423,-0.617,7.31E-01,-1.508,0.438,0.726,9.08E-01
POU2F1,-1.097,8.64E-01,0.172,0.388,0.726,9.08E-01
ELL2,-2.16,9.85E-01,-1.588,0.476,0.727,9.09E-01
BCOR,-0.991,8.39E-01,-2.631,0.474,0.728,9.09E-01
LMO2,-1.465,9.29E-01,-0.46,0.443,0.728,9.09E-01
ZNF574,-0.442,6.71E-01,-1.731,0.434,0.729,9.11E-01
ZBTB7B,-0.636,7.38E-01,-1.174,0.421,0.732,9.14E-01
GRIP1,-1.376,9.16E-01,-0.392,0.433,0.732,9.14E-01
GLIS2,-0.462,6.78E-01,-1.976,0.444,0.732,9.14E-01
ZNF281,-0.557,7.11E-01,-1.433,0.426,0.733,9.14E-01
PML,-1.396,9.19E-01,-1.235,0.456,0.735,9.16E-01
MLLT3,-0.556,7.11E-01,-1.476,0.426,0.735,9.16E-01
BTAF1,-0.677,7.51E-01,-1.166,0.418,0.737,9.18E-01
AUTS2,-0.472,6.82E-01,-1.749,0.432,0.739,9.20E-01
EGR2,-1.302,9.04E-01,-1.731,0.465,0.739,9.20E-01
KLF8,-0.459,6.77E-01,-2.041,0.44,0.741,9.22E-01
TBX21,-1.096,8.64E-01,-0.875,0.43,0.742,9.22E-01
HOXA6,-0.54,7.05E-01,-1.583,0.427,0.742,9.23E-01
KLF10,-1.015,8.45E-01,-1.387,0.444,0.742,9.23E-01
TARDBP,-0.871,8.08E-01,-1.782,0.452,0.744,9.25E-01
CASP8AP2,-0.758,7.76E-01,-1.098,0.414,0.744,9.25E-01
KLF13,-0.838,7.99E-01,-1.224,0.424,0.749,9.29E-01
CDK12,-0.531,7.02E-01,-1.739,0.428,0.75,9.30E-01
ARNT2,-0.697,7.57E-01,-1.344,0.417,0.752,9.31E-01
FOXJ2,-0.924,8.22E-01,-1.21,0.425,0.755,9.34E-01
THAP11,-0.596,7.25E-01,-1.584,0.424,0.755,9.34E-01
KMT2A,-2.476,9.93E-01,-3.304,0.495,0.755,9.34E-01
ETV1,-0.991,8.39E-01,-2.097,0.457,0.755,9.34E-01
ZSCAN5A,-0.796,7.87E-01,-1.55,0.431,0.756,9.35E-01
KLF7,-0.703,7.59E-01,-1.644,0.432,0.758,9.36E-01
ZNF695,-0.517,6.97E-01,-1.972,0.429,0.759,9.37E-01
ZNF671,-0.647,7.41E-01,-1.552,0.42,0.759,9.37E-01
XCL1,-0.614,7.30E-01,-1.634,0.423,0.761,9.39E-01
SREBF1,-1.259,8.96E-01,-1.337,0.442,0.762,9.39E-01
PAX5,-2.639,9.96E-01,-1.486,0.464,0.762,9.40E-01
ZBTB6,-0.932,8.24E-01,-1.611,0.439,0.762,9.40E-01
ASCL2,-0.721,7.65E-01,-1.477,0.416,0.763,9.40E-01
KRAB,-1.393,9.18E-01,-0.982,0.432,0.764,9.41E-01
MAF,-2.171,9.85E-01,-2.846,0.483,0.766,9.43E-01
EBNA2,-1.032,8.49E-01,-0.834,0.393,0.766,9.43E-01
RFX2,-0.811,7.91E-01,-1.415,0.41,0.771,9.46E-01
EPC1,-1.087,8.62E-01,-1.132,0.418,0.771,9.46E-01
E2F4,-1.52,9.36E-01,-1.679,0.456,0.772,9.47E-01
ZBTB10,-0.84,8.00E-01,-1.385,0.409,0.774,9.48E-01
ZNF260,-0.88,8.11E-01,-1.245,0.406,0.774,9.48E-01
TERF1,-0.958,8.31E-01,-1.156,0.4,0.774,9.48E-01
TP63,-5.338,1.00E+00,-0.417,0.438,0.775,9.49E-01
KLF6,-0.582,7.20E-01,-1.974,0.425,0.775,9.49E-01
NCOR1,-1.784,9.63E-01,-2.432,0.472,0.776,9.50E-01
UHRF2,-0.522,6.99E-01,-2.267,0.429,0.776,9.50E-01
TET3,-1.243,8.93E-01,-2.643,0.465,0.778,9.51E-01
EBNA3,-1.1,8.64E-01,-0.853,0.388,0.78,9.52E-01
MYH11,-1.612,9.47E-01,-3.163,0.475,0.781,9.53E-01
AFF4,-3.37,1.00E+00,-2.189,0.474,0.781,9.53E-01
SAP30,-1.397,9.19E-01,-1.8,0.453,0.782,9.53E-01
STAT2,-1.342,9.10E-01,-1.522,0.442,0.782,9.54E-01
KDM4B,-1.001,8.42E-01,-1.617,0.429,0.783,9.54E-01
KDM3A,-0.965,8.33E-01,-1.56,0.422,0.785,9.55E-01
CENPC,-1.523,9.36E-01,-0.133,0.339,0.787,9.56E-01
ZNF350,-0.858,8.05E-01,-1.534,0.408,0.788,9.57E-01
HCFC1,-1.825,9.66E-01,-1.577,0.451,0.79,9.59E-01
CDK6,-0.667,7.48E-01,-2.035,0.419,0.792,9.59E-01
NFYA,-1.896,9.71E-01,-1.514,0.448,0.792,9.60E-01
HOXA1,-0.991,8.39E-01,-1.383,0.397,0.794,9.61E-01
ZNF597,-1.041,8.51E-01,-1.23,0.393,0.794,9.61E-01
ZBTB8A,-0.695,7.57E-01,-2.401,0.432,0.794,9.61E-01
LEO1,-0.829,7.97E-01,-1.739,0.409,0.798,9.63E-01
ZBTB16,-1.555,9.40E-01,-1.048,0.414,0.799,9.64E-01
ATOH1,-0.884,8.12E-01,-1.691,0.405,0.803,9.66E-01
BCLAF1,-0.859,8.05E-01,-2.044,0.425,0.804,9.66E-01
ZKSCAN5,-0.567,7.15E-01,-2.663,0.426,0.804,9.66E-01
PAF1,-3.476,1.00E+00,-2.027,0.465,0.805,9.66E-01
POU2F2,-1.243,8.93E-01,-1.727,0.431,0.805,9.66E-01
CHD1,-3.849,1.00E+00,-2.572,0.472,0.807,9.68E-01
STAT5,-2.388,9.92E-01,-1.553,0.448,0.807,9.68E-01
SP3,-0.807,7.90E-01,-2.415,0.429,0.808,9.68E-01
ELK1,-2.742,9.97E-01,-1.775,0.456,0.808,9.68E-01
KLF1,-1.375,9.15E-01,-2.218,0.45,0.808,9.68E-01
EP400,-0.851,8.03E-01,-1.833,0.408,0.808,9.68E-01
MLLT1,-2.118,9.83E-01,-2.225,0.461,0.808,9.68E-01
ZNF44,-0.793,7.86E-01,-2.019,0.412,0.808,9.68E-01
KLF15,-3.007,9.99E-01,-3.003,0.474,0.809,9.69E-01
KMT2D,-3.285,1.00E+00,-1.94,0.46,0.812,9.70E-01
TAF1,-3.052,9.99E-01,-2.595,0.47,0.812,9.70E-01
ZNF618,-1.053,8.54E-01,-1.514,0.392,0.812,9.70E-01
BARX2,-1.112,8.67E-01,-1.382,0.387,0.815,9.72E-01
ZNF682,-0.901,8.16E-01,-2.231,0.426,0.815,9.72E-01
SRSF3,-1.125,8.70E-01,-1.632,0.413,0.817,9.73E-01
HMGN3,-0.736,7.69E-01,-2.377,0.415,0.817,9.73E-01
CDK9,-4.921,1.00E+00,-3.1,0.474,0.818,9.73E-01
ETS1,-4.689,1.00E+00,-2.41,0.467,0.819,9.73E-01
NPAT,-0.906,8.18E-01,-1.889,0.404,0.82,9.74E-01
KDM2B,-3.097,9.99E-01,-3.331,0.473,0.82,9.74E-01
PPARD,-0.922,8.22E-01,-1.921,0.403,0.823,9.75E-01
CCNT2,-0.773,7.80E-01,-2.363,0.413,0.823,9.75E-01
RARG,-1.643,9.50E-01,-1.314,0.411,0.824,9.75E-01
CPSF3L,-1.855,9.68E-01,-1.935,0.446,0.825,9.76E-01
RBP2,-1.107,8.66E-01,-1.534,0.387,0.826,9.76E-01
MXD3,-1.169,8.79E-01,-1.513,0.382,0.826,9.77E-01
ARID5B,-1.076,8.59E-01,-1.619,0.39,0.827,9.77E-01
MEF2C,-0.93,8.24E-01,-1.989,0.402,0.827,9.77E-01
SND1,-1.969,9.76E-01,-1.007,0.393,0.828,9.77E-01
PATZ1,-1.21,8.87E-01,-2.646,0.443,0.829,9.77E-01
PRDM11,-1.174,8.80E-01,-2.95,0.446,0.829,9.78E-01
THAP1,-0.907,8.18E-01,-2.104,0.404,0.83,9.78E-01
ZNF674,-0.729,7.67E-01,-2.712,0.416,0.83,9.78E-01
ZNF610,-1.296,9.03E-01,-2.571,0.443,0.832,9.79E-01
ZNF611,-0.915,8.20E-01,-2.149,0.403,0.833,9.79E-01
NOTCH1,-2.162,9.85E-01,-2.114,0.449,0.833,9.79E-01
BPTF,-0.761,7.77E-01,-2.656,0.413,0.834,9.79E-01
RBCK1,-1.188,8.83E-01,-1.547,0.38,0.834,9.79E-01
ZNF341,-1.11,8.67E-01,-2.465,0.43,0.836,9.80E-01
GTF2E2,-1.079,8.60E-01,-1.749,0.39,0.837,9.80E-01
FXR1,-1.054,8.54E-01,-1.86,0.392,0.838,9.81E-01
GMEB1,-1.311,9.05E-01,-1.438,0.367,0.838,9.81E-01
VEZF1,-1.279,9.00E-01,-1.765,0.407,0.839,9.81E-01
TERF2,-1.189,8.83E-01,-1.607,0.38,0.84,9.82E-01
EMSY,-1.22,8.89E-01,-1.573,0.377,0.841,9.82E-01
TAFII,-1.369,9.14E-01,-1.709,0.403,0.843,9.83E-01
RBBP5,-2.071,9.81E-01,-2.504,0.449,0.847,9.84E-01
KAT5,-1.927,9.73E-01,-1.829,0.43,0.847,9.84E-01
NFAT5,-1.213,8.87E-01,-1.714,0.378,0.848,9.84E-01
NFKB1,-1.691,9.55E-01,-1.741,0.418,0.849,9.84E-01
ZNF273,-0.832,7.97E-01,-2.924,0.409,0.849,9.84E-01
ZNF131,-1.328,9.08E-01,-1.527,0.365,0.85,9.85E-01
SREBF2,-1.181,8.81E-01,-1.797,0.381,0.852,9.86E-01
ZNF75A,-1.307,9.04E-01,-1.619,0.368,0.853,9.86E-01
KDM5A,-2.131,9.84E-01,-1.469,0.398,0.854,9.86E-01
NFYC,-1.261,8.96E-01,-1.708,0.373,0.854,9.86E-01
PTPN11,-1.061,8.56E-01,-2.163,0.391,0.855,9.86E-01
MGEA5,-0.893,8.14E-01,-2.781,0.405,0.855,9.86E-01
CD59,-1.257,8.96E-01,-1.75,0.373,0.857,9.87E-01
SETD1A,-1.158,8.77E-01,-3.367,0.433,0.857,9.87E-01
SUPT5H,-3.151,9.99E-01,-2.298,0.447,0.858,9.87E-01
INO80,-2.55,9.95E-01,-2.384,0.446,0.858,9.87E-01
KAT7,-0.992,8.39E-01,-2.514,0.397,0.859,9.87E-01
ELF2,-1.397,9.19E-01,-1.555,0.356,0.859,9.87E-01
PHF8,-4.532,1.00E+00,-2.358,0.448,0.862,9.88E-01
SNAPC1,-1.525,9.36E-01,-1.52,0.339,0.866,9.89E-01
ELK4,-2.345,9.91E-01,-1.621,0.409,0.866,9.89E-01
POLR2B,-1.56,9.41E-01,-2.085,0.413,0.867,9.89E-01
ASXL1,-0.971,8.34E-01,-2.893,0.399,0.867,9.90E-01
ARID2,-1.365,9.14E-01,-2.647,0.423,0.869,9.90E-01
ZBTB11,-2.359,9.91E-01,-2.022,0.426,0.872,9.91E-01
KLF9,-2.068,9.81E-01,-2.691,0.44,0.873,9.91E-01
ZNF441,-0.979,8.36E-01,-3.105,0.398,0.874,9.91E-01
KDM4C,-1.032,8.49E-01,-2.788,0.394,0.874,9.91E-01
CDK7,-2.138,9.84E-01,-2.54,0.437,0.875,9.91E-01
ZNF519,-1.027,8.48E-01,-2.885,0.394,0.875,9.91E-01
ZNF468,-1.06,8.55E-01,-2.652,0.391,0.875,9.91E-01
POU3F2,-1.773,9.62E-01,-1.63,0.374,0.876,9.91E-01
BRD1,-1.085,8.61E-01,-2.591,0.389,0.876,9.92E-01
MAPK1,-1.422,9.22E-01,-2.641,0.42,0.877,9.92E-01
GLI2,-2.678,9.96E-01,-3.158,0.448,0.877,9.92E-01
TET1,-1.18,8.81E-01,-2.37,0.381,0.877,9.92E-01
BCL11B,-3.049,9.99E-01,-2.463,0.44,0.878,9.92E-01
XRN2,-3.402,1.00E+00,-2.265,0.435,0.88,9.92E-01
ZNF189,-0.998,8.41E-01,-3.327,0.397,0.881,9.92E-01
ORC1,-1.312,9.05E-01,-2.135,0.367,0.884,9.93E-01
OGT,-2.357,9.91E-01,-2.204,0.422,0.885,9.93E-01
ZBED1,-1.789,9.63E-01,-1.838,0.382,0.887,9.94E-01
TAF3,-1.216,8.88E-01,-2.464,0.377,0.887,9.94E-01
TDRD3,-1.481,9.31E-01,-1.884,0.345,0.888,9.94E-01
PCGF1,-1.481,9.31E-01,-3.345,0.426,0.889,9.94E-01
NRF1,-4.864,1.00E+00,-2.236,0.431,0.89,9.94E-01
DEAF1,-1.423,9.23E-01,-2.014,0.353,0.89,9.94E-01
HDAC6,-1.769,9.62E-01,-2.264,0.4,0.893,9.95E-01
MCRS1,-1.321,9.07E-01,-2.394,0.366,0.896,9.95E-01
ELK3,-1.322,9.07E-01,-2.382,0.366,0.896,9.95E-01
EZH1,-1.83,9.66E-01,-3.098,0.427,0.898,9.95E-01
ZNF786,-1.136,8.72E-01,-3.508,0.385,0.904,9.96E-01
NCOR2,-2,9.77E-01,-1.884,0.36,0.904,9.96E-01
NELFA,-4.152,1.00E+00,-1.888,0.396,0.905,9.96E-01
FAM208A,-1.701,9.56E-01,-2.404,0.389,0.907,9.96E-01
SP2,-2.203,9.86E-01,-2.539,0.413,0.907,9.96E-01
BRPF3,-1.728,9.58E-01,-2.755,0.407,0.907,9.96E-01
DDX21,-1.928,9.73E-01,-2.012,0.362,0.908,9.97E-01
GMEB2,-2.149,9.84E-01,-1.874,0.348,0.909,9.97E-01
DCP1A,-1.913,9.72E-01,-2.04,0.364,0.909,9.97E-01
UBTF,-2.313,9.90E-01,-3.203,0.427,0.911,9.97E-01
INTS12,-1.234,8.92E-01,-3.173,0.375,0.911,9.97E-01
HMGN1,-1.497,9.33E-01,-2.374,0.343,0.911,9.97E-01
ZNF483,-1.327,9.08E-01,-2.833,0.365,0.913,9.97E-01
KLF11,-1.814,9.65E-01,-3.227,0.416,0.914,9.97E-01
TCOF1,-1.371,9.15E-01,-2.724,0.36,0.915,9.97E-01
ZNF282,-1.621,9.48E-01,-2.712,0.385,0.916,9.97E-01
NCAPH2,-1.527,9.37E-01,-3.106,0.392,0.917,9.97E-01
ZIC2,-1.623,9.48E-01,-2.292,0.32,0.917,9.98E-01
RAG2,-1.265,8.97E-01,-3.948,0.372,0.919,9.98E-01
ZNF343,-1.31,9.05E-01,-3.345,0.367,0.92,9.98E-01
FGFR1,-1.808,9.65E-01,-2.881,0.396,0.921,9.98E-01
CD74,-2.975,9.99E-01,-1.793,0.276,0.922,9.98E-01
ZSCAN22,-2.193,9.86E-01,-2.527,0.39,0.923,9.98E-01
