TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF182,0.107,4.57E-01,0.59,0.384,0.456,4.02E-01
ZBTB6,0.158,4.37E-01,-0.208,0.404,0.456,4.02E-01
SP7,0.313,3.77E-01,-0.311,0.396,0.457,4.04E-01
PTTG1,-0.027,5.11E-01,1.024,0.375,0.458,4.06E-01
ATF3,-0.627,7.35E-01,-0.738,0.501,0.459,4.09E-01
L3MBTL2,0.219,4.13E-01,0.145,0.392,0.459,4.09E-01
NFKB2,0.077,4.69E-01,0.426,0.389,0.459,4.09E-01
ICE2,0.192,4.24E-01,0.141,0.393,0.461,4.13E-01
SND1,-0.071,5.29E-01,0.341,0.398,0.462,4.16E-01
ZNF318,-0.126,5.50E-01,0.175,0.409,0.464,4.20E-01
ZNF257,0.215,4.15E-01,-0.149,0.395,0.466,4.23E-01
ZNF585B,-0.133,5.53E-01,1.15,0.375,0.466,4.24E-01
TBX21,0.036,4.86E-01,0.047,0.398,0.467,4.26E-01
TEAD2,-0.023,5.09E-01,0.81,0.375,0.467,4.26E-01
ZNF641,0.101,4.60E-01,0.163,0.392,0.469,4.30E-01
TP73,-0.646,7.41E-01,0.521,0.435,0.469,4.31E-01
TSHZ1,0.084,4.67E-01,0.204,0.391,0.469,4.32E-01
ESCO2,0.216,4.14E-01,-0.35,0.395,0.471,4.34E-01
ZNF837,-0.04,5.16E-01,0.382,0.39,0.471,4.35E-01
MCM7,-0.437,6.69E-01,0.691,0.411,0.471,4.36E-01
CBX1,-0.268,6.06E-01,-1.038,0.464,0.472,4.38E-01
INTS3,0.19,4.25E-01,-0.139,0.392,0.472,4.38E-01
ZNF605,-0.048,5.19E-01,0.902,0.37,0.472,4.38E-01
CREBBP,-0.703,7.59E-01,-0.417,0.469,0.475,4.44E-01
ZNF592,-0.034,5.14E-01,0.38,0.386,0.475,4.44E-01
PROX1,-0.158,5.63E-01,0.03,0.405,0.477,4.48E-01
TLX1,0.047,4.81E-01,0.415,0.379,0.478,4.50E-01
GTF3C5,0.174,4.31E-01,-1.254,0.43,0.479,4.52E-01
ZNF136,-0.203,5.80E-01,1.459,0.356,0.479,4.53E-01
C11orf30,-0.101,5.40E-01,0.321,0.391,0.484,4.65E-01
STAT5A,-0.143,5.57E-01,-0.291,0.408,0.485,4.66E-01
CHAMP1,0.047,4.81E-01,0.007,0.387,0.489,4.75E-01
MTA3,-0.196,5.78E-01,0.313,0.393,0.49,4.77E-01
TERF1,0.052,4.79E-01,0.189,0.379,0.49,4.77E-01
ZNF430,-0.197,5.78E-01,1.236,0.356,0.49,4.77E-01
IRF9,-0.119,5.47E-01,0.778,0.368,0.49,4.77E-01
RAD51,-0.176,5.70E-01,0.58,0.382,0.491,4.79E-01
ZBTB17,-0.389,6.51E-01,-0.69,0.44,0.491,4.81E-01
BCOR,-0.078,5.31E-01,-1.271,0.438,0.492,4.83E-01
ZNF287,-0.221,5.88E-01,1.318,0.354,0.493,4.84E-01
DDX20,-0.116,5.46E-01,0.324,0.385,0.493,4.85E-01
DPF1,-0.006,5.03E-01,0.195,0.379,0.494,4.86E-01
MIER1,-0.01,5.04E-01,0.016,0.385,0.496,4.90E-01
RUNX1,-1.944,9.74E-01,-0.517,0.543,0.497,4.93E-01
ZNF335,0.278,3.91E-01,-1.123,0.402,0.497,4.93E-01
ZNF84,-0.098,5.39E-01,0.601,0.366,0.501,5.02E-01
TGIF2,0.115,4.54E-01,-0.706,0.394,0.501,5.02E-01
FXR2,-0.016,5.07E-01,0.263,0.373,0.501,5.03E-01
EZH1,-0.422,6.64E-01,-1.787,0.506,0.502,5.04E-01
EHF,-0.033,5.13E-01,-0.037,0.383,0.502,5.05E-01
ZNF239,-0.049,5.20E-01,0.334,0.373,0.503,5.06E-01
ZNF263,-0.333,6.30E-01,-1.185,0.45,0.504,5.10E-01
CBX4,0.239,4.05E-01,-1.079,0.397,0.506,5.14E-01
ZNF687,0.05,4.80E-01,-0.215,0.379,0.507,5.16E-01
HMG20A,-0.019,5.08E-01,0.185,0.373,0.507,5.16E-01
H2AZ,-0.067,5.27E-01,-2.473,0.499,0.511,5.25E-01
ZNF341,0.194,4.23E-01,-0.878,0.391,0.514,5.31E-01
ADNP,-0.042,5.17E-01,-0.103,0.377,0.515,5.34E-01
FOXM1,-1.822,9.66E-01,-1.047,0.564,0.517,5.39E-01
ZNF558,-0.103,5.41E-01,-0.041,0.379,0.517,5.39E-01
USF1,-0.39,6.52E-01,-1.456,0.458,0.518,5.40E-01
EMX1,0.057,4.77E-01,-1.207,0.403,0.52,5.45E-01
GATAD2B,-0.126,5.50E-01,0.065,0.375,0.52,5.45E-01
ICE1,0.101,4.60E-01,-0.716,0.383,0.523,5.53E-01
WRNIP1,0.076,4.70E-01,-0.671,0.381,0.523,5.53E-01
HDAC4,0.015,4.94E-01,-0.485,0.376,0.524,5.53E-01
TBL1XR1,-0.185,5.74E-01,-0.662,0.397,0.525,5.56E-01
FLI1,-0.876,8.10E-01,-0.654,0.451,0.528,5.62E-01
HIC1,0.041,4.84E-01,-0.767,0.386,0.528,5.64E-01
BCL6,-0.81,7.91E-01,-0.715,0.451,0.529,5.65E-01
DDX5,-0.505,6.93E-01,-1.013,0.437,0.531,5.69E-01
ZNF671,-0.096,5.38E-01,-0.04,0.366,0.532,5.72E-01
RFX5,-0.443,6.71E-01,-1.217,0.438,0.533,5.75E-01
CHRM2,-0.525,7.00E-01,-1.189,0.441,0.533,5.75E-01
ZNF394,0.118,4.53E-01,-1.073,0.388,0.533,5.75E-01
ZC3H8,-0.107,5.43E-01,-0.424,0.377,0.534,5.77E-01
ZNF18,-0.446,6.72E-01,-0.919,0.425,0.536,5.81E-01
ZNF24,-0.351,6.37E-01,-0.448,0.394,0.537,5.84E-01
HOXA2,0.033,4.87E-01,-0.717,0.377,0.538,5.85E-01
CENPC,-0.394,6.53E-01,1.217,0.336,0.538,5.86E-01
FUS,-0.172,5.68E-01,-0.277,0.375,0.54,5.89E-01
AGO1,-0.355,6.39E-01,0.061,0.381,0.541,5.91E-01
BACH1,-0.606,7.28E-01,-0.522,0.412,0.542,5.93E-01
SP4,-0.225,5.89E-01,-1.498,0.428,0.542,5.94E-01
DAXX,-0.189,5.75E-01,0.149,0.364,0.542,5.94E-01
EBNA2,-0.181,5.72E-01,0.207,0.358,0.543,5.96E-01
ZNF304,-0.297,6.17E-01,0.74,0.346,0.544,5.97E-01
ZNF423,-0.005,5.02E-01,-0.734,0.376,0.544,5.99E-01
RUNX1T1,-0.505,6.93E-01,-0.075,0.392,0.545,6.01E-01
MAF,-1.146,8.74E-01,-1.325,0.49,0.546,6.03E-01
MEF2A,-0.363,6.42E-01,-0.552,0.393,0.546,6.03E-01
JMJD1C,-0.37,6.44E-01,-0.291,0.387,0.546,6.04E-01
PRKDC,-0.484,6.86E-01,-0.671,0.404,0.547,6.04E-01
FOXK2,-0.46,6.77E-01,-0.014,0.386,0.549,6.09E-01
LRWD1,-0.433,6.68E-01,1.179,0.332,0.549,6.10E-01
IRF1,-0.569,7.16E-01,-0.693,0.409,0.553,6.17E-01
STAT1,-0.42,6.63E-01,-0.806,0.403,0.554,6.19E-01
WHSC1,-0.283,6.11E-01,0.258,0.356,0.556,6.24E-01
PRDM2,-0.045,5.18E-01,-0.803,0.375,0.556,6.25E-01
LEF1,-1.015,8.45E-01,-1.471,0.477,0.556,6.25E-01
ZNF501,0.085,4.66E-01,-1.343,0.385,0.557,6.27E-01
STAT3,-1.263,8.97E-01,-0.765,0.457,0.558,6.28E-01
KLF11,-0.097,5.39E-01,-1.263,0.393,0.558,6.29E-01
TEAD1,-0.62,7.33E-01,0.298,0.379,0.559,6.32E-01
ZNF692,0.054,4.78E-01,-1.278,0.384,0.56,6.32E-01
TRIM25,-0.216,5.85E-01,-0.934,0.392,0.56,6.33E-01
ING5,-0.223,5.88E-01,0.1,0.354,0.56,6.33E-01
ETV4,-0.338,6.32E-01,-0.553,0.384,0.56,6.33E-01
CSDE1,-0.331,6.30E-01,-0.17,0.373,0.561,6.35E-01
CBX6,-0.085,5.34E-01,-0.806,0.374,0.561,6.36E-01
DNMT3B,-1.006,8.43E-01,-0.59,0.428,0.564,6.43E-01
RELA,-3.954,1.00E+00,-1.248,0.543,0.565,6.43E-01
NCOR1,-0.994,8.40E-01,-1.61,0.475,0.566,6.46E-01
FOXP2,-0.13,5.52E-01,-1.454,0.397,0.567,6.48E-01
ZNF280A,-0.421,6.63E-01,0.803,0.333,0.568,6.49E-01
ID3,-0.201,5.80E-01,-0.524,0.364,0.568,6.50E-01
ETV7,-0.184,5.73E-01,-0.433,0.358,0.569,6.52E-01
ZBTB16,-0.569,7.15E-01,-0.095,0.381,0.569,6.52E-01
TAT,-0.271,6.07E-01,0.057,0.348,0.574,6.62E-01
KDM2B,-0.775,7.81E-01,-2.18,0.498,0.574,6.63E-01
ZFP2,-0.084,5.34E-01,-1.348,0.386,0.574,6.64E-01
CBX8,-0.421,6.63E-01,-2.043,0.45,0.575,6.65E-01
ZNF547,-0.391,6.52E-01,-0.681,0.382,0.575,6.65E-01
ZEB1,-0.663,7.46E-01,-1.865,0.457,0.578,6.71E-01
MBD3,-1.387,9.17E-01,-1.292,0.471,0.578,6.71E-01
NOTCH1,-1.672,9.53E-01,-1.745,0.528,0.58,6.75E-01
SS18,-0.251,5.99E-01,-1.314,0.393,0.582,6.80E-01
MYF5,-0.254,6.00E-01,-0.348,0.35,0.582,6.80E-01
TERF2,-0.259,6.02E-01,-0.323,0.35,0.583,6.81E-01
E2F5,-0.204,5.81E-01,-0.852,0.37,0.583,6.81E-01
EPAS1,-0.304,6.19E-01,0.026,0.345,0.583,6.82E-01
ZFP37,0.015,4.94E-01,-1.523,0.379,0.587,6.89E-01
ZNF623,-0.294,6.16E-01,-0.554,0.359,0.587,6.89E-01
