TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF654,1.755,3.97E-02,1.637,0.56,0.141,1.27E-02
GTF2I,2.758,2.91E-03,1.611,0.545,0.142,1.29E-02
DLX2,1.231,1.09E-01,1.997,0.558,0.142,1.29E-02
SCRT1,1.434,7.58E-02,2.384,0.519,0.142,1.30E-02
ZNF2,1.406,7.98E-02,1.442,0.594,0.145,1.37E-02
ZNF16,1.094,1.37E-01,2.288,0.542,0.145,1.38E-02
RNF2,1.837,3.31E-02,1.066,0.61,0.148,1.46E-02
ZNF765,0.901,1.84E-01,3.083,0.519,0.148,1.47E-02
ZNF175,0.759,2.24E-01,2.012,0.599,0.149,1.48E-02
USP49,0.882,1.89E-01,3.126,0.516,0.151,1.54E-02
GATA4,1.592,5.57E-02,1.8,0.542,0.151,1.55E-02
AEBP2,1.176,1.20E-01,2.258,0.528,0.152,1.57E-02
KDM3B,1.584,5.66E-02,1.44,0.565,0.153,1.62E-02
EED,1.141,1.27E-01,1.496,0.591,0.154,1.65E-02
TCF7,1.078,1.41E-01,2.158,0.541,0.155,1.66E-02
ZNF586,0.886,1.88E-01,2.904,0.517,0.155,1.66E-02
ZBTB48,1.93,2.68E-02,1.172,0.568,0.158,1.77E-02
DACOR1,0.915,1.80E-01,2.547,0.521,0.158,1.78E-02
TFAP2C,1.974,2.42E-02,1.771,0.524,0.159,1.81E-02
HNF4A,2.292,1.09E-02,1.443,0.538,0.16,1.83E-02
ZFAT,1.11,1.34E-01,1.912,0.546,0.162,1.91E-02
TERC,1.697,4.48E-02,1.859,0.517,0.162,1.93E-02
BCL11A,0.8,2.12E-01,1.457,0.64,0.164,1.98E-02
SMAD2-SMAD3,1.349,8.86E-02,1.393,0.567,0.165,2.02E-02
ZNF202,1.017,1.55E-01,1.447,0.581,0.166,2.08E-02
ERG,1.549,6.07E-02,0.604,0.684,0.166,2.08E-02
ZNF138,0.919,1.79E-01,2.342,0.521,0.166,2.08E-02
MCM2,0.95,1.71E-01,2.209,0.526,0.168,2.14E-02
PDX1,1.148,1.25E-01,2.054,0.524,0.169,2.16E-02
ZNF17,0.852,1.97E-01,2.626,0.513,0.169,2.16E-02
LMTK3,0.976,1.65E-01,2.16,0.527,0.169,2.18E-02
ZNF800,1.053,1.46E-01,2.463,0.504,0.17,2.21E-02
DMC1,0.927,1.77E-01,2.223,0.523,0.17,2.21E-02
SRC,1.351,8.84E-02,2.426,0.497,0.171,2.27E-02
HOTAIR,1.489,6.82E-02,2.099,0.501,0.173,2.33E-02
TCF7L1,1.489,6.83E-02,1.356,0.549,0.173,2.34E-02
RUNX2,0.81,2.09E-01,1.871,0.56,0.173,2.34E-02
JMJD6,1.997,2.29E-02,0.359,0.645,0.175,2.40E-02
SON,1.159,1.23E-01,1.497,0.551,0.176,2.46E-02
ZNF274,0.854,1.97E-01,2.583,0.5,0.182,2.69E-02
CDK2,1.094,1.37E-01,2.193,0.502,0.183,2.74E-02
CTBP1,1.247,1.06E-01,1.74,0.526,0.183,2.76E-02
ZNF563,0.877,1.90E-01,2.177,0.516,0.183,2.76E-02
ZNF436,0.985,1.62E-01,1.825,0.53,0.184,2.82E-02
ZMYM3,1.683,4.62E-02,1.24,0.53,0.185,2.84E-02
SRF,1.687,4.58E-02,0.754,0.572,0.186,2.89E-02
TFAP2A,1.608,5.40E-02,1.391,0.521,0.187,2.92E-02
SMAD4,1.067,1.43E-01,1.214,0.567,0.187,2.96E-02
TEAD4,0.849,1.98E-01,1.07,0.625,0.188,2.97E-02
ARID3A,1.119,1.32E-01,1.479,0.54,0.188,2.97E-02
SP140,1.321,9.33E-02,1.417,0.534,0.188,2.99E-02
SF1,0.783,2.17E-01,2.506,0.503,0.189,3.04E-02
ZNF793,1.059,1.45E-01,2.161,0.501,0.189,3.06E-02
ZNF75D,0.997,1.59E-01,2.316,0.498,0.19,3.08E-02
PARP1,0.785,2.16E-01,2.439,0.503,0.191,3.15E-02
NOTCH3,0.757,2.25E-01,2.664,0.499,0.192,3.17E-02
IRF5,0.844,2.00E-01,2.167,0.511,0.192,3.18E-02
REPIN1,0.68,2.48E-01,1.444,0.585,0.194,3.31E-02
ZNF331,0.759,2.24E-01,2.494,0.5,0.196,3.37E-02
SIX2,1.491,6.80E-02,1.81,0.497,0.198,3.48E-02
ZNF585B,0.88,1.90E-01,2.485,0.49,0.198,3.48E-02
ZNF320,1.166,1.22E-01,2.121,0.49,0.2,3.59E-02
CHAT,0.995,1.60E-01,2.137,0.497,0.201,3.65E-02
ZNF438,0.906,1.82E-01,1.828,0.515,0.203,3.75E-02
ZNF837,1.091,1.38E-01,1.743,0.506,0.207,3.97E-02
KDM4A,1.357,8.74E-02,0.726,0.562,0.207,4.02E-02
BIRA,0.704,2.41E-01,1.851,0.525,0.211,4.23E-02
ZNF141,0.84,2.00E-01,1.83,0.511,0.212,4.32E-02
ZNF512,1.01,1.56E-01,1.539,0.51,0.214,4.38E-02
CENPT,0.701,2.42E-01,2.432,0.492,0.216,4.52E-02
SMN1,0.723,2.35E-01,2.317,0.496,0.216,4.54E-02
CHD7,0.743,2.29E-01,0.968,0.588,0.217,4.58E-02
DPF2,0.67,2.51E-01,1.762,0.533,0.217,4.61E-02
ZNF490,0.705,2.40E-01,2.286,0.493,0.221,4.84E-02
NR2F6,0.984,1.63E-01,1.544,0.502,0.225,5.10E-02
PAX6,0.495,3.10E-01,1.895,0.542,0.225,5.13E-02
NME2,0.947,1.72E-01,1.918,0.488,0.225,5.15E-02
ZNF506,0.737,2.30E-01,2.011,0.498,0.226,5.23E-02
HNF1A,1.105,1.35E-01,1.37,0.503,0.227,5.28E-02
ZNF788,0.821,2.06E-01,2.434,0.477,0.228,5.30E-02
ZNF549,0.67,2.51E-01,2.462,0.487,0.228,5.30E-02
CNOT3,1.265,1.03E-01,0.828,0.531,0.229,5.38E-02
ZNF8,0.729,2.33E-01,1.953,0.499,0.23,5.48E-02
CENPC,0.66,2.55E-01,2.476,0.485,0.23,5.51E-02
RARG,1.253,1.05E-01,1.044,0.514,0.231,5.56E-02
PRDM14,0.808,2.10E-01,1.547,0.506,0.232,5.58E-02
ZNF605,0.687,2.46E-01,2.203,0.49,0.232,5.61E-02
SATB1,0.576,2.83E-01,2.174,0.502,0.233,5.69E-02
ZXDC,0.736,2.31E-01,1.867,0.497,0.235,5.87E-02
ZNF778,0.695,2.44E-01,1.793,0.502,0.238,6.09E-02
KLF16,0.97,1.66E-01,1.462,0.497,0.239,6.15E-02
SNAI2,1.62,5.26E-02,1.014,0.492,0.24,6.23E-02
OSR2,1.052,1.46E-01,1.706,0.484,0.241,6.32E-02
ZNF701,0.758,2.24E-01,1.688,0.499,0.242,6.34E-02
ZKSCAN1,0.588,2.78E-01,1.416,0.539,0.242,6.37E-02
MAML3,1.163,1.23E-01,1.785,0.477,0.243,6.43E-02
SOX11,0.749,2.27E-01,2.078,0.482,0.244,6.52E-02
ZNF823,0.674,2.50E-01,2.06,0.488,0.244,6.57E-02
HAND2,0.7,2.42E-01,1.86,0.492,0.246,6.69E-02
ESRRA,0.528,2.99E-01,0.982,0.576,0.248,6.90E-02
ZNF248,0.622,2.67E-01,2.367,0.48,0.249,6.96E-02
CREM,0.735,2.31E-01,0.978,0.539,0.25,7.05E-02
ZNF284,0.636,2.62E-01,2.216,0.482,0.251,7.08E-02
MBD1,1.248,1.06E-01,0.66,0.515,0.251,7.14E-02
RING1,0.714,2.38E-01,1.23,0.515,0.251,7.14E-02
ZNF440,0.621,2.67E-01,2.319,0.48,0.251,7.14E-02
NFIA,0.869,1.93E-01,1.727,0.484,0.252,7.17E-02
ZNF382,1.127,1.30E-01,1.989,0.464,0.252,7.20E-02
CUX1,0.627,2.65E-01,1.125,0.54,0.252,7.20E-02
FOXO3,0.566,2.86E-01,1.429,0.527,0.253,7.26E-02
BCAT1,0.864,1.94E-01,1.612,0.484,0.255,7.42E-02
GLIS1,1.274,1.01E-01,1.197,0.485,0.255,7.42E-02
FEZF1,0.983,1.63E-01,1.545,0.48,0.256,7.51E-02
TRIM24,0.785,2.16E-01,1.168,0.506,0.256,7.58E-02
ZNF485,0.651,2.58E-01,1.976,0.485,0.258,7.77E-02
RYBP,1.316,9.40E-02,0.021,0.548,0.259,7.80E-02
HOXC9,0.849,1.98E-01,1.785,0.477,0.259,7.84E-02
SCRT2,0.829,2.04E-01,1.815,0.477,0.26,7.90E-02
ZSCAN16,0.842,2.00E-01,1.961,0.471,0.26,7.90E-02
TRIM25,0.997,1.59E-01,0.491,0.527,0.261,7.97E-02
PHOX2B,0.658,2.55E-01,1.911,0.485,0.261,8.00E-02
NR3C1,0.261,3.97E-01,0.836,0.733,0.264,8.27E-02
ZNF134,0.615,2.69E-01,2.106,0.479,0.264,8.27E-02
FANCD2,0.645,2.59E-01,1.918,0.484,0.265,8.33E-02
HDAC2,1.244,1.07E-01,-0.022,0.545,0.266,8.47E-02
SPIB,0.85,1.98E-01,1.466,0.481,0.266,8.47E-02
DPPA2,0.664,2.54E-01,1.782,0.486,0.267,8.61E-02
ZNF429,0.577,2.82E-01,2.302,0.474,0.27,8.85E-02
TFAP4,1.001,1.58E-01,1.302,0.48,0.271,8.93E-02
ZNF768,0.663,2.54E-01,1.691,0.486,0.272,9.10E-02
MECOM,0.704,2.41E-01,1.282,0.493,0.276,9.43E-02
DRAP1,0.836,2.02E-01,0.75,0.51,0.277,9.58E-02
ZNF573,0.589,2.78E-01,2.053,0.475,0.278,9.66E-02
ZNF304,0.583,2.80E-01,2.071,0.474,0.278,9.66E-02
ZIM3,0.764,2.22E-01,1.777,0.472,0.278,9.66E-02
ZNF287,0.545,2.93E-01,2.345,0.469,0.278,9.69E-02
MAFK,0.492,3.11E-01,1.208,0.52,0.279,9.81E-02
ICE2,0.736,2.31E-01,1.106,0.497,0.28,9.88E-02
EGLN2,0.687,2.46E-01,1.316,0.49,0.28,9.92E-02
SOX13,0.795,2.13E-01,1.147,0.49,0.281,1.00E-01
CAMTA2,0.682,2.48E-01,1.333,0.49,0.282,1.01E-01
ZNF22,0.598,2.75E-01,1.857,0.476,0.284,1.03E-01
ZNF317,0.679,2.49E-01,1.913,0.466,0.285,1.05E-01
ZNF675,0.534,2.97E-01,2.203,0.468,0.286,1.05E-01
TCF12,0.506,3.06E-01,0.762,0.547,0.287,1.06E-01
ZNF780A,0.554,2.90E-01,2.1,0.47,0.289,1.08E-01
ZNF28,0.671,2.51E-01,1.248,0.487,0.29,1.10E-01
SMAD1,0.122,4.51E-01,0.89,0.632,0.29,1.10E-01
APOBEC3B,0.673,2.50E-01,1.219,0.488,0.29,1.10E-01
GATA1,1.001,1.58E-01,1.115,0.473,0.293,1.13E-01
LMNB1,0.609,2.71E-01,1.636,0.478,0.293,1.13E-01
BRD9,0.842,2.00E-01,0.858,0.491,0.293,1.14E-01
MAFF,0.613,2.70E-01,1.792,0.472,0.297,1.18E-01
DROSHA,0.824,2.05E-01,-0.181,0.55,0.297,1.18E-01
CHD8,0.432,3.33E-01,1.043,0.519,0.297,1.18E-01
DUX4,0.435,3.32E-01,1.534,0.492,0.298,1.19E-01
RARA,0.232,4.08E-01,0.77,0.588,0.299,1.20E-01
ZNF169,0.58,2.81E-01,1.716,0.474,0.302,1.24E-01
WDHD1,0.846,1.99E-01,0.996,0.477,0.303,1.25E-01
ZNF101,0.362,3.59E-01,1.353,0.503,0.303,1.26E-01
AGO1,0.504,3.07E-01,1.148,0.5,0.304,1.26E-01
ZNF641,0.74,2.30E-01,1.008,0.483,0.304,1.27E-01
KDM1B,0.514,3.04E-01,2.025,0.465,0.305,1.28E-01
MBD4,0.646,2.59E-01,1.151,0.484,0.307,1.30E-01
HNF1B,0.642,2.60E-01,1.178,0.483,0.307,1.30E-01
ZNF133,0.51,3.05E-01,2.015,0.465,0.307,1.30E-01
SRCAP,0.516,3.03E-01,1.948,0.465,0.308,1.32E-01
GFI1B,0.494,3.11E-01,1.475,0.483,0.308,1.32E-01
ZNF121,0.861,1.95E-01,1.216,0.463,0.309,1.33E-01
TAL1,0.446,3.28E-01,1.084,0.502,0.31,1.34E-01
LMNA,0.25,4.01E-01,1.283,0.518,0.31,1.34E-01
ZNF664,0.676,2.49E-01,1.515,0.463,0.311,1.35E-01
ZNF93,0.573,2.83E-01,1.513,0.473,0.312,1.37E-01
KDM5B,0.88,1.90E-01,-0.275,0.521,0.315,1.40E-01
ZNF239,0.698,2.43E-01,1.313,0.467,0.315,1.41E-01
ETV5,0.393,3.47E-01,0.66,0.527,0.317,1.43E-01
ING5,0.503,3.08E-01,1.905,0.464,0.317,1.43E-01
HLF,0.653,2.57E-01,1.618,0.461,0.317,1.43E-01
CHD5,0.594,2.76E-01,1.254,0.476,0.318,1.44E-01
CBX2,0.698,2.43E-01,0.581,0.492,0.32,1.47E-01
ZNF547,0.66,2.55E-01,0.854,0.486,0.32,1.48E-01
TSHZ1,0.615,2.69E-01,1.191,0.476,0.32,1.48E-01
PTRF,0.58,2.81E-01,1.767,0.461,0.321,1.48E-01
ZNF770,0.57,2.85E-01,1.431,0.473,0.321,1.48E-01
EBF3,0.57,2.84E-01,1.484,0.467,0.322,1.50E-01
ZNF425,0.565,2.86E-01,1.427,0.472,0.325,1.54E-01
SOX4,0.758,2.24E-01,1.001,0.469,0.326,1.56E-01
ZNF479,0.568,2.85E-01,1.372,0.472,0.326,1.56E-01
ZBTB42,0.582,2.80E-01,1.202,0.474,0.326,1.57E-01
NKX2-1,0.446,3.28E-01,1.187,0.485,0.326,1.57E-01
DNMT3B,-0.082,5.33E-01,0.421,0.659,0.327,1.58E-01
MBD2,0.265,3.96E-01,-0.286,0.653,0.329,1.61E-01
KDM2B,0.826,2.04E-01,-1.386,0.626,0.33,1.61E-01
POU2F1,0.402,3.44E-01,2.111,0.454,0.33,1.62E-01
MYOG,0.523,3.00E-01,1.519,0.464,0.33,1.62E-01
ILK,0.521,3.01E-01,1.723,0.459,0.333,1.66E-01
CBX5,0.127,4.49E-01,0.678,0.553,0.335,1.69E-01
EGR3,0.597,2.75E-01,0.948,0.476,0.338,1.74E-01
GATAD2B,0.527,2.99E-01,0.981,0.48,0.339,1.75E-01
ZNF280A,0.384,3.51E-01,2.066,0.452,0.339,1.76E-01
SETDB1,-0.349,6.37E-01,0.758,0.634,0.34,1.77E-01
ZNF430,0.386,3.50E-01,1.995,0.452,0.342,1.80E-01
NUP98-HOXA9,0.525,3.00E-01,1.244,0.466,0.342,1.80E-01
MTA3,0.227,4.10E-01,0.949,0.51,0.344,1.84E-01
MYBL2,0.571,2.84E-01,1.005,0.473,0.345,1.84E-01
FOXP1,-0.079,5.32E-01,0.112,0.652,0.347,1.88E-01
TTF2,0.225,4.11E-01,-0.028,0.579,0.347,1.88E-01
ZBTB6,0.809,2.09E-01,0.63,0.464,0.349,1.92E-01
HDGF,0.219,4.13E-01,0.459,0.532,0.35,1.93E-01
KDM1A,-0.333,6.30E-01,0.278,0.721,0.353,1.98E-01
ZNF26,0.381,3.52E-01,1.82,0.452,0.354,2.00E-01
MCM7,0.359,3.60E-01,1.427,0.465,0.358,2.06E-01
NFIL3,0.514,3.04E-01,1.075,0.465,0.359,2.08E-01
NEUROD1,0.046,4.82E-01,0.884,0.521,0.359,2.09E-01
JUND,-0.165,5.66E-01,0.356,0.592,0.36,2.09E-01
LHX2,0.381,3.52E-01,1.167,0.47,0.361,2.12E-01
ZNF35,0.527,2.99E-01,0.941,0.467,0.362,2.14E-01
POLR2AphosphoS5,0.826,2.04E-01,0.38,0.461,0.367,2.21E-01
HOXA9,0.337,3.68E-01,1.006,0.476,0.367,2.22E-01
NR1H3,0.638,2.62E-01,0.744,0.462,0.368,2.25E-01
NIPBL,0.253,4.00E-01,-0.26,0.55,0.372,2.32E-01
BCOR,0.424,3.36E-01,-0.524,0.531,0.373,2.32E-01
HIF1A,-0.082,5.33E-01,0.67,0.529,0.374,2.34E-01
RBL1,0.494,3.11E-01,0.902,0.463,0.377,2.40E-01
FOXM1,-0.173,5.69E-01,-0.346,0.65,0.381,2.48E-01
NR2F1,0.399,3.45E-01,0.993,0.463,0.382,2.49E-01
ZNF423,0.675,2.50E-01,0.125,0.469,0.383,2.51E-01
ZNF611,0.518,3.02E-01,0.59,0.465,0.384,2.53E-01
MAFG,0.417,3.38E-01,1.43,0.444,0.384,2.54E-01
ZSCAN2,0.41,3.41E-01,1.123,0.455,0.385,2.54E-01
RCOR1,0.104,4.59E-01,0.466,0.508,0.386,2.56E-01
ZMIZ1,0.392,3.47E-01,0.215,0.487,0.387,2.58E-01
BATF,0.067,4.73E-01,0.242,0.527,0.388,2.61E-01
ZSCAN20,0.552,2.90E-01,0.848,0.454,0.388,2.61E-01
NFE2L1,0.322,3.74E-01,1.145,0.461,0.388,2.61E-01
IKZF2,0.587,2.79E-01,0.58,0.458,0.389,2.62E-01
HJURP,0.305,3.80E-01,1.641,0.444,0.389,2.63E-01
HIRA,-0.539,7.05E-01,0.261,0.602,0.39,2.64E-01
GTF3C5,0.734,2.31E-01,-0.343,0.475,0.391,2.67E-01
PAX3,0.334,3.69E-01,1.396,0.447,0.392,2.69E-01
NFATC3,0.454,3.25E-01,0.804,0.459,0.392,2.69E-01
ZNF362,0.513,3.04E-01,0.916,0.451,0.393,2.69E-01
KLF4,-0.007,5.03E-01,0.35,0.52,0.393,2.71E-01
CBX1,0.285,3.88E-01,-0.18,0.514,0.394,2.73E-01
SIX1,0.309,3.79E-01,0.968,0.465,0.394,2.73E-01
ZNF92,0.371,3.55E-01,1.167,0.451,0.395,2.74E-01
USF1,0.285,3.88E-01,-0.311,0.517,0.395,2.75E-01
TBX5,0.306,3.80E-01,1.282,0.449,0.398,2.81E-01
ZEB1,0.242,4.04E-01,-0.728,0.552,0.399,2.82E-01
ZNF600,0.581,2.81E-01,0.44,0.455,0.4,2.84E-01
PRDM2,0.598,2.75E-01,0.058,0.467,0.4,2.85E-01
ZNF384,0.374,3.54E-01,0.833,0.457,0.405,2.95E-01
EMX1,0.576,2.82E-01,-0.573,0.487,0.407,2.97E-01
ZNF554,0.332,3.70E-01,1.161,0.447,0.407,2.97E-01
ARNT,-0.095,5.38E-01,0.337,0.515,0.408,2.99E-01
ICE1,0.597,2.75E-01,0.259,0.456,0.408,2.99E-01
SMARCE1,0.178,4.30E-01,0.975,0.467,0.408,3.00E-01
ZNF623,0.453,3.25E-01,0.878,0.447,0.408,3.00E-01
CTBP2,0.102,4.60E-01,-0.048,0.518,0.408,3.01E-01
SP4,0.463,3.22E-01,-0.639,0.498,0.409,3.02E-01
MAX,0.38,3.52E-01,-1.267,0.549,0.409,3.03E-01
MYOD1,0.268,3.95E-01,0.91,0.461,0.41,3.04E-01
ZNF366,0.436,3.31E-01,0.593,0.455,0.41,3.04E-01
IKZF1,-0.73,7.67E-01,0.108,0.605,0.412,3.09E-01
RAD51,0.28,3.90E-01,1.124,0.449,0.413,3.10E-01
ZBTB1,0.422,3.36E-01,0.407,0.461,0.413,3.10E-01
CSDE1,0.325,3.73E-01,0.423,0.468,0.413,3.11E-01
CREB3L4,0.373,3.55E-01,0.804,0.451,0.417,3.18E-01
ZNF618,0.395,3.46E-01,0.622,0.453,0.417,3.18E-01
PTTG1,0.289,3.86E-01,1.328,0.44,0.417,3.19E-01
POLR3A,0.137,4.46E-01,0.415,0.484,0.417,3.19E-01
TCF7L2,-0.417,6.62E-01,-0.12,0.567,0.418,3.21E-01
MYNN,0.191,4.24E-01,0.601,0.472,0.419,3.22E-01
PRDM1,0.218,4.14E-01,0.461,0.473,0.421,3.26E-01
WT1,0.477,3.17E-01,0.281,0.457,0.421,3.27E-01
ZNF182,0.322,3.74E-01,1.005,0.446,0.421,3.27E-01
ZNF592,0.332,3.70E-01,0.775,0.453,0.421,3.27E-01
ZNF558,0.33,3.71E-01,0.736,0.455,0.422,3.29E-01
PBX1,0.26,3.97E-01,1.439,0.437,0.422,3.30E-01
ZNF534,0.438,3.31E-01,0.298,0.458,0.423,3.30E-01
ZNF84,0.252,4.01E-01,1.344,0.439,0.423,3.32E-01
ZNF528,0.394,3.47E-01,0.489,0.453,0.423,3.32E-01
NR1H2,0.445,3.28E-01,0.473,0.449,0.425,3.34E-01
HIC1,0.512,3.04E-01,0.123,0.456,0.428,3.41E-01
ZNF263,0.307,3.80E-01,-0.509,0.493,0.428,3.41E-01
ZNF136,0.137,4.46E-01,1.924,0.43,0.428,3.42E-01
IRF4,0.157,4.38E-01,0.417,0.474,0.429,3.43E-01
STAT4,-0.364,6.42E-01,0.364,0.512,0.43,3.45E-01
ATF4,0.116,4.54E-01,1.106,0.454,0.43,3.46E-01
RFX1,0.139,4.45E-01,0.846,0.462,0.431,3.47E-01
ZBTB17,0.175,4.31E-01,0.218,0.478,0.432,3.50E-01
LDB1,0.249,4.02E-01,1.199,0.439,0.432,3.51E-01
ZNF766,0.193,4.23E-01,0.884,0.454,0.433,3.52E-01
ZNF146,0.298,3.83E-01,1.072,0.439,0.435,3.57E-01
GRHL1,0.33,3.71E-01,0.641,0.447,0.438,3.63E-01
ATF2,-0.347,6.36E-01,-0.178,0.536,0.44,3.66E-01
CDC5L,0.313,3.77E-01,0.607,0.447,0.441,3.69E-01
USF2,0.104,4.59E-01,-0.547,0.504,0.445,3.77E-01
XBP1,-0.22,5.87E-01,0.188,0.498,0.445,3.77E-01
ZNF792,0.448,3.27E-01,0.087,0.45,0.445,3.78E-01
ZNF257,0.379,3.52E-01,0.214,0.452,0.447,3.82E-01
PITX3,0.233,4.08E-01,1.095,0.438,0.447,3.83E-01
PRDM10,0.443,3.29E-01,0.214,0.446,0.448,3.83E-01
SMARCA4,-0.517,6.98E-01,-1.264,0.825,0.448,3.85E-01
ZC3H8,0.31,3.78E-01,0.097,0.459,0.45,3.89E-01
ZNF282,0.592,2.77E-01,-0.547,0.456,0.451,3.90E-01
MORC2,-0.278,6.09E-01,-0.674,0.548,0.452,3.92E-01
ZFP28,0.171,4.32E-01,1.401,0.43,0.453,3.94E-01
ZNF585A,0.242,4.04E-01,0.892,0.439,0.455,4.01E-01
EZH1,-0.081,5.32E-01,-1.469,0.592,0.456,4.01E-01
L3MBTL2,0.359,3.60E-01,0.39,0.442,0.456,4.02E-01
ZNF280D,0.368,3.56E-01,0.274,0.445,0.457,4.03E-01
NFIC,0.104,4.59E-01,0.199,0.469,0.458,4.06E-01
MIER1,0.301,3.82E-01,0.433,0.444,0.458,4.06E-01
PRDM6,0.268,3.94E-01,0.611,0.441,0.458,4.06E-01
SOX10,0.19,4.25E-01,1.109,0.435,0.459,4.08E-01
ZEB2,0.444,3.28E-01,0.223,0.439,0.46,4.11E-01
ZNF467,0.365,3.57E-01,0.059,0.45,0.46,4.11E-01
DDX5,-0.222,5.88E-01,-0.161,0.5,0.46,4.12E-01
HEXIM1,0.191,4.24E-01,-0.82,0.493,0.463,4.17E-01
DPF1,0.164,4.35E-01,0.543,0.448,0.463,4.18E-01
EP300,-2.061,9.80E-01,0.104,0.719,0.464,4.19E-01
IRF9,0.179,4.29E-01,1.097,0.433,0.464,4.20E-01
NR2F2,-0.61,7.29E-01,0.012,0.519,0.464,4.20E-01
RAC3,0.259,3.98E-01,0.591,0.44,0.464,4.20E-01
FOXK2,-0.126,5.50E-01,0.248,0.475,0.467,4.25E-01
CBX4,0.467,3.20E-01,-0.624,0.46,0.467,4.25E-01
BACH1,-0.21,5.83E-01,-0.083,0.492,0.468,4.28E-01
ZNF18,0.062,4.75E-01,-0.247,0.481,0.469,4.32E-01
PKNOX1,0.218,4.14E-01,0.907,0.434,0.47,4.32E-01
ZSCAN23,0.333,3.70E-01,0.138,0.444,0.47,4.33E-01
KMT2B,0.249,4.02E-01,0.515,0.439,0.471,4.34E-01
TTF1,0.206,4.18E-01,0.878,0.435,0.471,4.36E-01
SETX,0.37,3.56E-01,-0.212,0.451,0.474,4.41E-01
ESCO2,0.345,3.65E-01,-0.077,0.448,0.474,4.41E-01
UHRF2,0.426,3.35E-01,-0.609,0.456,0.475,4.44E-01
ZNF580,0.386,3.50E-01,-0.025,0.442,0.476,4.45E-01
MITF,-0.483,6.85E-01,0.44,0.478,0.478,4.51E-01
E2F2,0.243,4.04E-01,0.429,0.439,0.478,4.51E-01
SP7,0.397,3.46E-01,-0.139,0.443,0.479,4.52E-01
ZFP2,0.402,3.44E-01,-0.431,0.447,0.481,4.57E-01
MBD3,-0.795,7.87E-01,-0.811,0.573,0.482,4.59E-01
VDR,-1.053,8.54E-01,-0.962,0.641,0.482,4.61E-01
SIRT6,0.175,4.31E-01,0.789,0.433,0.484,4.65E-01
FAIRE,-0.98,8.37E-01,-0.529,0.562,0.485,4.66E-01
CHAMP1,0.256,3.99E-01,0.309,0.437,0.487,4.71E-01
E2F6,-0.102,5.41E-01,-1.425,0.54,0.488,4.73E-01
ZNF468,0.341,3.67E-01,-0.454,0.448,0.491,4.80E-01
ZNF682,0.295,3.84E-01,-0.062,0.442,0.491,4.80E-01
TRIM22,0.265,3.95E-01,0.092,0.439,0.492,4.83E-01
PPARGC1A,0.223,4.12E-01,0.358,0.437,0.492,4.83E-01
LEF1,-0.689,7.55E-01,-1.148,0.578,0.492,4.83E-01
CBFA2T2,0.142,4.43E-01,0.773,0.43,0.492,4.83E-01
WHSC1,0.152,4.39E-01,0.807,0.427,0.495,4.90E-01
PSIP1,0.143,4.43E-01,0.12,0.445,0.496,4.90E-01
ZNF264,0.043,4.83E-01,0.307,0.446,0.497,4.93E-01
ATF3,-0.548,7.08E-01,-0.658,0.514,0.501,5.03E-01
TEAD2,0.085,4.66E-01,0.933,0.426,0.502,5.05E-01
TAZ,0.178,4.29E-01,0.362,0.433,0.503,5.06E-01
SP1,-0.291,6.14E-01,-1.31,0.53,0.503,5.07E-01
ZNF519,0.349,3.63E-01,-0.663,0.448,0.504,5.09E-01
L3MBTL4,0.265,3.95E-01,-0.173,0.441,0.504,5.09E-01
PRKDC,-0.444,6.72E-01,-0.62,0.497,0.507,5.15E-01
ETV4,0.186,4.26E-01,0.159,0.437,0.507,5.15E-01
CREB1,-0.473,6.82E-01,-1.126,0.526,0.508,5.19E-01
ZNF687,0.263,3.96E-01,0.009,0.436,0.508,5.19E-01
SCML2,0.099,4.61E-01,-0.402,0.457,0.509,5.21E-01
TP73,-1.155,8.76E-01,0.178,0.501,0.51,5.24E-01
CEBPG,-0.067,5.27E-01,0.853,0.429,0.512,5.27E-01
ZBTB8A,0.401,3.44E-01,-0.876,0.444,0.512,5.28E-01
PBX2,0.023,4.91E-01,0.478,0.435,0.513,5.28E-01
SMARCC1,-0.575,7.17E-01,-0.287,0.488,0.513,5.29E-01
ZNF44,0.178,4.30E-01,0.206,0.433,0.513,5.29E-01
HMBOX1,0.088,4.65E-01,0.658,0.426,0.516,5.36E-01
ZNF501,0.377,3.53E-01,-0.837,0.444,0.516,5.36E-01
ZNF100,0.291,3.86E-01,-0.474,0.439,0.516,5.36E-01
PYGO2,0.012,4.95E-01,0.875,0.422,0.518,5.41E-01
ZNF24,0.187,4.26E-01,0.024,0.436,0.518,5.41E-01
ZNF394,0.313,3.77E-01,-0.645,0.442,0.52,5.45E-01
TAT,0.095,4.62E-01,0.515,0.426,0.52,5.45E-01
LIN9,0.083,4.67E-01,0.558,0.425,0.524,5.54E-01
ZMYND8,-0.074,5.29E-01,-1.22,0.486,0.525,5.57E-01
SMARCA2,-0.155,5.62E-01,0.744,0.429,0.527,5.61E-01
RXRA,-1.238,8.92E-01,-0.648,0.542,0.528,5.62E-01
TET3,-0.123,5.49E-01,-1.227,0.487,0.528,5.62E-01
ZNF671,0.076,4.70E-01,0.431,0.424,0.531,5.69E-01
DAXX,0.053,4.79E-01,0.419,0.425,0.533,5.73E-01
