TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
TCF7L1,2.381,8.63E-03,1.991,0.598,0.105,5.15E-03
MYOD1,2.397,8.26E-03,2.494,0.536,0.105,5.20E-03
MTA2,2.425,7.66E-03,2.373,0.547,0.105,5.20E-03
CEBPG,2.133,1.65E-02,2.642,0.533,0.106,5.37E-03
PML,2.779,2.72E-03,1.789,0.631,0.107,5.48E-03
HIRA,2.101,1.78E-02,2.291,0.556,0.107,5.48E-03
EBNA3,1.706,4.40E-02,2.018,0.647,0.107,5.53E-03
TRIM28,2.029,2.12E-02,2.581,0.536,0.107,5.59E-03
MYB,3.447,2.84E-04,1.812,0.586,0.108,5.64E-03
DACOR1,1.503,6.64E-02,3.31,0.544,0.108,5.64E-03
TP73,2.148,1.59E-02,2.403,0.545,0.109,5.76E-03
FOSL2,8.636,2.90E-18,1.752,0.571,0.109,5.82E-03
SFPQ,1.489,6.82E-02,3.473,0.542,0.109,5.87E-03
SMC3,6.221,2.46E-10,1.753,0.574,0.11,5.93E-03
CREBBP,1.844,3.26E-02,2.266,0.562,0.11,5.99E-03
IRF9,1.881,3.00E-02,2.924,0.527,0.11,5.99E-03
BRD9,1.914,2.78E-02,2.244,0.56,0.111,6.11E-03
SKI,1.713,4.33E-02,1.928,0.66,0.113,6.41E-03
MAFG,1.831,3.35E-02,2.965,0.521,0.119,7.51E-03
JUND,2.178,1.47E-02,1.628,0.648,0.119,7.65E-03
TERF1,1.606,5.42E-02,2.255,0.568,0.12,7.79E-03
STAT5A,1.917,2.76E-02,2.16,0.556,0.121,8.00E-03
TP63,6.174,3.34E-10,1.943,0.54,0.122,8.07E-03
BATF3,1.692,4.53E-02,1.912,0.626,0.122,8.14E-03
HMG20A,1.676,4.68E-02,1.968,0.604,0.123,8.29E-03
STAT1,3.046,1.16E-03,1.784,0.564,0.123,8.36E-03
ZBTB16,1.52,6.42E-02,1.923,0.677,0.123,8.44E-03
JUN,4.684,1.41E-06,1.776,0.554,0.124,8.58E-03
ATF7IP,1.004,1.58E-01,3.329,0.554,0.124,8.66E-03
NFE2L1,2.126,1.68E-02,2.381,0.531,0.124,8.66E-03
FLI1,2.157,1.55E-02,1.46,0.688,0.127,9.12E-03
IRF1,2.822,2.39E-03,1.498,0.618,0.127,9.20E-03
MYOG,1.511,6.54E-02,2.382,0.551,0.127,9.27E-03
KLF16,1.827,3.39E-02,2.441,0.527,0.13,9.83E-03
PTRF,1.698,4.48E-02,2.879,0.515,0.13,9.83E-03
IRF5,1.421,7.77E-02,2.864,0.532,0.13,9.83E-03
REST,4.152,1.65E-05,2.19,0.514,0.131,1.01E-02
TCF21,2.838,2.27E-03,1.867,0.552,0.131,1.01E-02
ZNF597,1.627,5.18E-02,2.081,0.575,0.131,1.01E-02
LMNA,1.652,4.92E-02,2.671,0.521,0.133,1.07E-02
STAT3,2.964,1.52E-03,1.564,0.571,0.134,1.09E-02
LARP7,1.279,1.01E-01,2.549,0.545,0.135,1.10E-02
GTF2I,3.145,8.31E-04,1.769,0.55,0.135,1.11E-02
FOSL1,2.688,3.60E-03,1.726,0.563,0.135,1.11E-02
STAG1,6.699,1.05E-11,1.596,0.548,0.137,1.16E-02
SMC1A,4.834,6.68E-07,1.38,0.572,0.138,1.17E-02
PPARG,2.765,2.84E-03,1.248,0.642,0.138,1.17E-02
PAX5,2.898,1.88E-03,1.758,0.549,0.141,1.25E-02
BCL6,2.35,9.38E-03,1.455,0.601,0.141,1.25E-02
TRIM22,2.101,1.78E-02,1.985,0.544,0.143,1.31E-02
GATA3,1.785,3.71E-02,1.641,0.597,0.145,1.36E-02
NCOR2,1.746,4.04E-02,1.625,0.6,0.145,1.36E-02
ZNF486,1.493,6.77E-02,3.163,0.506,0.146,1.39E-02
HOXA9,1.387,8.27E-02,2.015,0.566,0.15,1.52E-02
ZNF586,1.217,1.12E-01,3.328,0.513,0.151,1.55E-02
ZBTB2,1.874,3.05E-02,2.174,0.523,0.152,1.58E-02
LDB1,1.307,9.56E-02,2.572,0.521,0.153,1.63E-02
REPIN1,1.289,9.87E-02,2.189,0.548,0.155,1.67E-02
SMAD3,2.192,1.42E-02,1.445,0.569,0.155,1.69E-02
ZNF680,1.837,3.31E-02,2.72,0.49,0.157,1.76E-02
HCFC1R1,1.422,7.75E-02,2.261,0.532,0.157,1.76E-02
ZNF140,1.256,1.05E-01,2.703,0.514,0.158,1.77E-02
RUNX3,1.439,7.51E-02,2.201,0.535,0.159,1.79E-02
STAT5,1.524,6.37E-02,1.522,0.607,0.16,1.84E-02
CD74,1.687,4.58E-02,1.184,0.664,0.162,1.92E-02
CDK2,1.417,7.82E-02,2.496,0.509,0.163,1.96E-02
ILK,1.419,7.79E-02,2.594,0.505,0.163,1.96E-02
EZH2,5.348,4.45E-08,0.955,0.563,0.165,2.01E-02
LMNB1,1.256,1.05E-01,2.494,0.516,0.165,2.01E-02
ZFP57,1.674,4.71E-02,1.969,0.534,0.165,2.04E-02
TERF2,1.463,7.17E-02,2.055,0.538,0.166,2.08E-02
CUX1,1.375,8.45E-02,1.68,0.589,0.167,2.09E-02
RING1,1.753,3.98E-02,2.296,0.502,0.167,2.09E-02
ZNF354C,1.122,1.31E-01,2.907,0.506,0.168,2.12E-02
BIRA,1.501,6.67E-02,2.744,0.492,0.17,2.21E-02
FOXK1,0.856,1.96E-01,2.557,0.534,0.17,2.21E-02
ZNF22,1.16,1.23E-01,2.605,0.509,0.17,2.23E-02
CBX3,1.698,4.48E-02,2.906,0.479,0.172,2.28E-02
TLX1,1.376,8.44E-02,2.138,0.528,0.176,2.44E-02
ZNF92,1.244,1.07E-01,2.317,0.515,0.178,2.55E-02
SMARCA5,1.283,9.97E-02,2.272,0.515,0.179,2.57E-02
SMARCE1,1.425,7.71E-02,2.729,0.488,0.179,2.58E-02
NR2F6,1.576,5.75E-02,2.077,0.52,0.179,2.58E-02
ZNF781,1.094,1.37E-01,2.549,0.505,0.181,2.68E-02
CBX5,1.411,7.91E-02,2.429,0.5,0.182,2.69E-02
NFKB1,1.873,3.06E-02,1.654,0.528,0.185,2.84E-02
TP53,3.22,6.41E-04,1.368,0.521,0.185,2.87E-02
EPAS1,1.416,7.85E-02,1.928,0.532,0.186,2.89E-02
FUS,1.676,4.68E-02,1.802,0.526,0.186,2.89E-02
CLOCK,0.647,2.59E-01,2.462,0.538,0.188,2.97E-02
MAFK,1.625,5.21E-02,2.186,0.501,0.188,2.99E-02
SMAD2,1.662,4.83E-02,1.862,0.521,0.188,2.99E-02
PYGO2,1.362,8.66E-02,2.37,0.5,0.189,3.03E-02
ZNF75D,1.269,1.02E-01,2.567,0.491,0.189,3.04E-02
PROX1,1.631,5.14E-02,1.56,0.54,0.19,3.08E-02
BAHD1,1.365,8.61E-02,2.737,0.483,0.19,3.10E-02
DMC1,1.089,1.38E-01,2.42,0.503,0.191,3.13E-02
TET2,1.41,7.92E-02,1.137,0.598,0.195,3.35E-02
SOX2,1.662,4.83E-02,1.533,0.535,0.196,3.38E-02
DDX20,1.532,6.27E-02,1.67,0.531,0.196,3.40E-02
SMARCA4,1.836,3.32E-02,0.836,0.578,0.197,3.46E-02
MEF2A,1.448,7.38E-02,1.886,0.521,0.197,3.46E-02
MAFF,1.083,1.40E-01,2.364,0.502,0.198,3.50E-02
SCRT1,1.191,1.17E-01,2.108,0.51,0.203,3.77E-02
ZBTB48,1.658,4.87E-02,1.048,0.557,0.205,3.87E-02
ZNF331,0.918,1.79E-01,2.703,0.488,0.207,4.02E-02
FOXP1,0.943,1.73E-01,1.296,0.602,0.208,4.08E-02
ZNF654,1.691,4.54E-02,1.579,0.513,0.211,4.23E-02
SUZ12,1.938,2.63E-02,0.3,0.606,0.211,4.25E-02
CHAT,1.227,1.10E-01,2.327,0.487,0.211,4.25E-02
TBX5,1.591,5.58E-02,2.013,0.493,0.212,4.29E-02
MEF2D,1.338,9.05E-02,2.148,0.494,0.214,4.43E-02
YAP1,1.753,3.98E-02,1.3,0.524,0.215,4.49E-02
TEAD1,2.008,2.23E-02,1.679,0.497,0.215,4.49E-02
SOX11,1.021,1.54E-01,2.341,0.494,0.216,4.54E-02
ZBED1,1.67,4.74E-02,1.534,0.512,0.216,4.56E-02
ZNF292,0.925,1.77E-01,2.443,0.489,0.218,4.65E-02
PCGF2,1.578,5.73E-02,1.557,0.514,0.218,4.68E-02
MLLT3,1.204,1.14E-01,1.862,0.512,0.219,4.75E-02
MED12,1.026,1.52E-01,0.857,0.633,0.22,4.82E-02
ZNF707,0.858,1.96E-01,2.156,0.509,0.223,4.96E-02
ZNF318,1.708,4.39E-02,1.659,0.499,0.223,4.96E-02
PBX1,0.404,3.43E-01,1.704,0.611,0.223,4.98E-02
ZIM3,1.173,1.20E-01,2.156,0.491,0.224,5.08E-02
ATF3,1.259,1.04E-01,1.163,0.547,0.228,5.30E-02
PKNOX1,1.124,1.31E-01,2.293,0.479,0.228,5.30E-02
PARP1,0.854,1.97E-01,2.524,0.483,0.228,5.30E-02
ZNF823,0.915,1.80E-01,2.355,0.488,0.228,5.35E-02
ZNF649,0.777,2.18E-01,3.082,0.475,0.229,5.40E-02
SMAD2-SMAD3,0.91,1.82E-01,1.074,0.592,0.23,5.48E-02
ZNF793,1.085,1.39E-01,2.189,0.484,0.231,5.56E-02
ARID1A,0.891,1.87E-01,1.705,0.529,0.232,5.58E-02
FOXA2,1.79,3.67E-02,1.464,0.498,0.233,5.69E-02
BMI1,1.177,1.20E-01,1.211,0.542,0.234,5.74E-02
SMARCA2,1.24,1.08E-01,1.946,0.493,0.234,5.79E-02
JARID2,2.863,2.10E-03,0.553,0.523,0.235,5.85E-02
PLRG1,1.005,1.58E-01,2.467,0.469,0.235,5.87E-02
DEK,1.322,9.32E-02,1.835,0.496,0.236,5.90E-02
STAT5B,1.48,6.95E-02,0.673,0.555,0.236,5.93E-02
TEAD2,1.138,1.28E-01,2.138,0.481,0.239,6.12E-02
NFE2,1.182,1.19E-01,1.063,0.541,0.242,6.37E-02
NFIA,0.966,1.67E-01,1.849,0.505,0.242,6.40E-02
HMBOX1,0.93,1.76E-01,2.115,0.49,0.244,6.54E-02
DUX4,1.075,1.41E-01,2.019,0.484,0.245,6.60E-02
PSIP1,0.795,2.13E-01,1.233,0.555,0.245,6.63E-02
ATF4,1.073,1.42E-01,1.737,0.502,0.246,6.72E-02
RUNX2,0.821,2.06E-01,1.886,0.509,0.246,6.72E-02
ZNF485,0.852,1.97E-01,2.241,0.483,0.247,6.81E-02
SIRT6,0.957,1.69E-01,1.982,0.492,0.248,6.87E-02
HDGF,1.383,8.34E-02,1.392,0.504,0.251,7.14E-02
FANCD2,0.848,1.98E-01,2.2,0.482,0.251,7.14E-02
DPF2,0.806,2.10E-01,1.936,0.5,0.253,7.33E-02
POLR3A,0.989,1.61E-01,1.607,0.505,0.255,7.48E-02
TAT,1.031,1.51E-01,1.687,0.499,0.256,7.58E-02
POU2F2,1.251,1.06E-01,1.318,0.507,0.257,7.64E-02
GRHL3,0.917,1.80E-01,1.091,0.538,0.258,7.71E-02
NANOG,1.757,3.95E-02,1.453,0.478,0.259,7.84E-02
ZNF768,0.883,1.89E-01,1.97,0.486,0.261,7.97E-02
CHD4,1.671,4.73E-02,0.635,0.52,0.262,8.13E-02
NR2F1,1.108,1.34E-01,1.741,0.483,0.264,8.30E-02
POU5F1,1.872,3.06E-02,1.184,0.483,0.265,8.33E-02
ZNF284,0.735,2.31E-01,2.38,0.47,0.265,8.40E-02
SMARCC1,1.496,6.73E-02,0.906,0.51,0.266,8.51E-02
ATF2,0.777,2.19E-01,1.255,0.531,0.268,8.64E-02
HAND2,0.836,2.02E-01,2.016,0.481,0.268,8.64E-02
TEAD4,1.532,6.28E-02,1.41,0.481,0.269,8.71E-02
TCF7L2,0.643,2.60E-01,1.115,0.552,0.269,8.71E-02
ZNF445,0.859,1.95E-01,1.929,0.483,0.269,8.75E-02
AR,0.77,2.21E-01,1.35,0.527,0.269,8.78E-02
ZNF320,1.028,1.52E-01,1.99,0.469,0.27,8.85E-02
TTF1,1.047,1.47E-01,1.892,0.474,0.271,8.93E-02
ZNF563,0.81,2.09E-01,2.085,0.478,0.271,8.93E-02
SMAD4,0.738,2.30E-01,0.933,0.554,0.271,8.96E-02
ZNF490,0.729,2.33E-01,2.317,0.469,0.271,8.96E-02
PRDM12,0.69,2.45E-01,2.422,0.465,0.272,9.07E-02
PRMT5,1.078,1.41E-01,1.213,0.502,0.277,9.58E-02
OTX2,1.474,7.02E-02,1.404,0.478,0.278,9.62E-02
HLF,0.988,1.62E-01,1.967,0.468,0.278,9.66E-02
SRCAP,0.709,2.39E-01,2.24,0.467,0.281,1.00E-01
DRAP1,1.076,1.41E-01,1.149,0.502,0.281,1.00E-01
ZNF382,0.943,1.73E-01,1.821,0.475,0.282,1.01E-01
JMJD6,1.135,1.28E-01,-0.318,0.579,0.282,1.01E-01
ZNF16,0.658,2.55E-01,1.766,0.499,0.283,1.02E-01
PGBD3,1.018,1.54E-01,1.341,0.497,0.283,1.02E-01
FOXH1,0.992,1.61E-01,1.794,0.471,0.286,1.05E-01
SNAI2,1.46,7.21E-02,0.936,0.494,0.287,1.06E-01
SOX10,0.816,2.07E-01,1.812,0.479,0.287,1.07E-01
ZNF317,0.766,2.22E-01,1.986,0.472,0.288,1.07E-01
KDM3B,1.221,1.11E-01,0.996,0.499,0.289,1.08E-01
ZNF488,0.732,2.32E-01,2.128,0.467,0.29,1.10E-01
ZNF770,0.794,2.14E-01,1.85,0.477,0.292,1.12E-01
NFIC,0.632,2.64E-01,0.954,0.537,0.292,1.12E-01
PAX3,0.766,2.22E-01,1.894,0.473,0.294,1.14E-01
ZNF766,0.931,1.76E-01,2.03,0.454,0.294,1.14E-01
SP140,0.974,1.65E-01,1.128,0.499,0.294,1.14E-01
CTCFL,0.89,1.87E-01,0.052,0.561,0.295,1.16E-01
DPPA2,0.753,2.26E-01,1.913,0.472,0.296,1.17E-01
ZNF554,0.703,2.41E-01,2.044,0.466,0.298,1.19E-01
NOTCH3,0.565,2.86E-01,2.416,0.453,0.298,1.20E-01
DAXX,1.026,1.53E-01,1.504,0.473,0.299,1.20E-01
WHSC1,0.947,1.72E-01,1.811,0.463,0.299,1.20E-01
TOP1,1.038,1.50E-01,0.939,0.5,0.299,1.21E-01
RCOR1,0.722,2.35E-01,1.459,0.495,0.301,1.22E-01
NR2F2,1.183,1.19E-01,1.219,0.478,0.301,1.22E-01
MEF2C,0.983,1.63E-01,1.062,0.494,0.304,1.26E-01
ZNF697,0.256,3.99E-01,1.884,0.5,0.304,1.27E-01
MCM7,0.583,2.80E-01,1.633,0.488,0.306,1.28E-01
ZNF506,0.697,2.43E-01,1.952,0.466,0.306,1.29E-01
CEBPD,0.526,3.00E-01,0.648,0.548,0.307,1.30E-01
ZNF274,0.411,3.40E-01,2.127,0.472,0.307,1.30E-01
SMN1,0.601,2.74E-01,2.168,0.457,0.307,1.31E-01
PGR,0.811,2.09E-01,1.494,0.478,0.31,1.33E-01
HNF4A,1.358,8.72E-02,1.077,0.471,0.311,1.36E-01
GATA6,1.047,1.48E-01,1.593,0.457,0.312,1.37E-01
ZNF207,0.209,4.17E-01,1.916,0.495,0.312,1.37E-01
ZNF48,0.521,3.01E-01,2.263,0.449,0.314,1.40E-01
DNMT1,0.804,2.11E-01,1.214,0.488,0.315,1.41E-01
MAF,0.366,3.57E-01,0.919,0.536,0.317,1.43E-01
SF1,0.544,2.93E-01,2.188,0.451,0.317,1.43E-01
PRDM1,1.071,1.42E-01,1.248,0.469,0.318,1.45E-01
BANF1,1.026,1.53E-01,1.243,0.47,0.318,1.45E-01
EOMES,0.874,1.91E-01,1.552,0.464,0.319,1.46E-01
MITF,0.707,2.40E-01,1.52,0.477,0.32,1.47E-01
TBL1XR1,0.84,2.01E-01,0.766,0.502,0.32,1.47E-01
ZNF169,0.679,2.49E-01,1.838,0.464,0.32,1.47E-01
BACH1,0.947,1.72E-01,1.198,0.475,0.32,1.48E-01
EGR3,0.82,2.06E-01,1.265,0.479,0.321,1.48E-01
KDM6A,0.774,2.19E-01,1.447,0.474,0.321,1.49E-01
KDM1B,0.566,2.86E-01,2.093,0.453,0.322,1.50E-01
L3MBTL2,0.915,1.80E-01,1.367,0.469,0.324,1.52E-01
MBD3,0.68,2.48E-01,0.389,0.529,0.324,1.53E-01
TRIM24,0.533,2.97E-01,0.819,0.518,0.324,1.53E-01
RNF2,0.742,2.29E-01,0.308,0.529,0.324,1.53E-01
NFE2L2,0.712,2.38E-01,0.629,0.516,0.325,1.54E-01
ERCC2,0.473,3.18E-01,2.222,0.444,0.325,1.54E-01
SATB1,0.282,3.89E-01,1.721,0.487,0.326,1.56E-01
ZNF549,0.509,3.05E-01,2.15,0.448,0.326,1.56E-01
PR,0.05,4.80E-01,1.103,0.538,0.328,1.59E-01
SOX4,1.008,1.57E-01,1.22,0.465,0.328,1.59E-01
H2AFX,-0.001,5.00E-01,1.447,0.519,0.329,1.61E-01
EHMT2,0.107,4.58E-01,1.407,0.509,0.333,1.67E-01
KMT2B,0.773,2.20E-01,1.219,0.474,0.335,1.69E-01
ZNF17,0.483,3.15E-01,2.075,0.445,0.336,1.71E-01
HIF1A,0.232,4.08E-01,1.241,0.507,0.337,1.72E-01
FAIRE,0.446,3.28E-01,0.675,0.517,0.338,1.73E-01
RBPJ,0.139,4.45E-01,-0.305,0.655,0.338,1.73E-01
TARDBP,0.858,1.95E-01,0.28,0.506,0.338,1.74E-01
SCRT2,0.745,2.28E-01,1.667,0.453,0.338,1.74E-01
ZNF808,0.418,3.38E-01,2.202,0.438,0.338,1.74E-01
GATA4,0.524,3.00E-01,1.396,0.477,0.342,1.80E-01
BCLAF1,0.599,2.75E-01,0.395,0.515,0.343,1.82E-01
ADNP,0.913,1.81E-01,1.185,0.462,0.343,1.82E-01
ARID3A,0.612,2.70E-01,0.99,0.487,0.346,1.87E-01
WWTR1,0.913,1.81E-01,1.01,0.465,0.348,1.90E-01
BCL11A,0.127,4.50E-01,0.388,0.548,0.349,1.91E-01
EBF3,0.596,2.76E-01,1.505,0.458,0.353,1.98E-01
PRKDC,0.542,2.94E-01,0.666,0.499,0.354,2.00E-01
ZNF24,0.675,2.50E-01,0.453,0.5,0.354,2.00E-01
RARA,-0.184,5.73E-01,0.291,0.598,0.356,2.03E-01
C11orf30,0.6,2.74E-01,1.402,0.462,0.356,2.03E-01
CTNNB1,0.647,2.59E-01,1.386,0.461,0.356,2.03E-01
DNMT3B,-0.336,6.31E-01,0.143,0.682,0.357,2.05E-01
ELF3,0.871,1.92E-01,1.008,0.462,0.357,2.05E-01
KMT2A,0.779,2.18E-01,-0.534,0.521,0.361,2.12E-01
ZFP41,0.477,3.17E-01,1.779,0.44,0.363,2.14E-01
LMTK3,0.233,4.08E-01,1.355,0.481,0.363,2.15E-01
ARNT,0.504,3.07E-01,1.4,0.46,0.365,2.19E-01
WRNIP1,0.751,2.26E-01,0.776,0.472,0.366,2.20E-01
RXRA,0.738,2.30E-01,0.521,0.483,0.366,2.21E-01
ZEB2,0.786,2.16E-01,0.659,0.472,0.367,2.21E-01
ZNF202,0.276,3.91E-01,0.623,0.508,0.367,2.23E-01
SIX2,0.679,2.49E-01,1.383,0.445,0.371,2.28E-01
E2F7,0.669,2.52E-01,0.407,0.485,0.373,2.33E-01
ERCC3,0.446,3.28E-01,1.623,0.441,0.373,2.33E-01
ZNF429,0.369,3.56E-01,1.886,0.434,0.375,2.36E-01
LMO1,0.631,2.64E-01,1.075,0.459,0.376,2.38E-01
ZNF134,0.416,3.39E-01,1.679,0.438,0.379,2.43E-01
IKZF2,0.758,2.24E-01,0.813,0.459,0.381,2.48E-01
PRMT1,0.728,2.33E-01,1.048,0.448,0.384,2.52E-01
ZNF585B,0.339,3.67E-01,1.772,0.435,0.384,2.54E-01
RBL1,0.587,2.79E-01,1.053,0.455,0.385,2.54E-01
BHLHE40,0.452,3.26E-01,0.025,0.502,0.385,2.56E-01
PBX3,0.508,3.06E-01,0.751,0.468,0.391,2.67E-01
ZNF800,0.429,3.34E-01,1.646,0.429,0.392,2.69E-01
CREB3,0.685,2.47E-01,0.934,0.449,0.393,2.70E-01
ZBTB42,0.519,3.02E-01,1.089,0.449,0.394,2.73E-01
PHOX2B,0.363,3.58E-01,1.567,0.434,0.396,2.76E-01
ZNF133,0.31,3.78E-01,1.699,0.429,0.398,2.81E-01
ZNF788,0.293,3.85E-01,1.489,0.439,0.399,2.82E-01
CHRM2,0.264,3.96E-01,-0.029,0.508,0.399,2.82E-01
KDM4A,-0.018,5.07E-01,-0.69,0.554,0.4,2.84E-01
ZFP28,0.386,3.50E-01,1.582,0.429,0.4,2.84E-01
ZFP64,0.084,4.66E-01,0.569,0.497,0.4,2.85E-01
SRF,0.433,3.33E-01,-0.604,0.506,0.404,2.93E-01
ZNF750,0.412,3.40E-01,1.305,0.438,0.404,2.93E-01
MLLT1,0.227,4.10E-01,-0.501,0.522,0.405,2.95E-01
CHAMP1,0.578,2.82E-01,0.772,0.446,0.41,3.04E-01
BCOR,0.719,2.36E-01,-0.085,0.471,0.411,3.05E-01
GFI1B,0.178,4.29E-01,0.948,0.464,0.413,3.10E-01
ZNF362,0.532,2.97E-01,0.953,0.437,0.416,3.17E-01
TFAP2C,0.28,3.90E-01,0.74,0.461,0.42,3.24E-01
CHD5,0.414,3.39E-01,1.016,0.438,0.42,3.24E-01
ZNF479,0.403,3.43E-01,1.036,0.437,0.422,3.30E-01
ZNF26,0.225,4.11E-01,1.607,0.422,0.423,3.31E-01
SSU72,0.432,3.33E-01,0.839,0.44,0.424,3.33E-01
ZNF740,-0.156,5.62E-01,-0.578,0.536,0.425,3.34E-01
HDAC4,0.543,2.94E-01,0.429,0.451,0.425,3.35E-01
PBX2,-0.092,5.37E-01,0.342,0.495,0.426,3.37E-01
ESCO2,0.557,2.89E-01,0.374,0.452,0.426,3.37E-01
CDC5L,0.433,3.32E-01,0.736,0.441,0.427,3.39E-01
MAML3,0.376,3.54E-01,1.328,0.423,0.427,3.39E-01
NFIL3,0.407,3.42E-01,0.939,0.437,0.427,3.39E-01
MIER1,0.459,3.23E-01,0.645,0.443,0.427,3.40E-01
ICE2,0.465,3.21E-01,0.625,0.443,0.429,3.43E-01
CDK8,-0.088,5.35E-01,-0.958,0.536,0.43,3.45E-01
AEBP2,0.145,4.42E-01,1.113,0.44,0.431,3.48E-01
ING5,0.275,3.92E-01,1.339,0.427,0.431,3.49E-01
ZNF141,0.336,3.69E-01,1.082,0.431,0.432,3.49E-01
TFAP2A,0.354,3.62E-01,0.652,0.446,0.433,3.52E-01
CBFB,-0.017,5.07E-01,-1.264,0.536,0.435,3.55E-01
MYNN,0.003,4.99E-01,0.309,0.48,0.435,3.57E-01
DDX5,-0.152,5.60E-01,0.051,0.502,0.436,3.59E-01
ZNF2,0.269,3.94E-01,-0.242,0.482,0.437,3.60E-01
GLIS1,0.425,3.36E-01,0.161,0.457,0.44,3.66E-01
ZNF780A,0.167,4.34E-01,1.458,0.418,0.44,3.66E-01
ZNF440,0.119,4.53E-01,1.543,0.414,0.441,3.69E-01
ERCC6,-0.105,5.42E-01,-0.498,0.514,0.441,3.69E-01
DLX2,0.306,3.80E-01,1.022,0.429,0.441,3.69E-01
ZKSCAN1,0.226,4.11E-01,0.929,0.439,0.442,3.72E-01
ETV4,-0.085,5.34E-01,-0.209,0.499,0.442,3.72E-01
ZC3H8,0.501,3.08E-01,0.336,0.441,0.443,3.73E-01
OSR2,0.265,3.96E-01,0.718,0.442,0.443,3.73E-01
ZNF675,0.112,4.55E-01,1.518,0.414,0.445,3.77E-01
LHX2,-0.036,5.14E-01,0.667,0.462,0.446,3.79E-01
ZNF121,0.264,3.96E-01,0.305,0.459,0.446,3.80E-01
NR5A2,-0.074,5.30E-01,1.037,0.447,0.447,3.82E-01
ZNF589,0.425,3.35E-01,0.37,0.44,0.447,3.83E-01
KDM6B,0.349,3.64E-01,0.22,0.455,0.447,3.83E-01
AGO1,0.152,4.39E-01,0.704,0.444,0.448,3.83E-01
SMARCB1,-0.043,5.17E-01,-1.136,0.516,0.449,3.87E-01
CHD8,-0.351,6.37E-01,-0.024,0.504,0.452,3.92E-01
ZBTB17,-0.062,5.25E-01,-0.164,0.487,0.453,3.95E-01
ZNF28,0.33,3.71E-01,0.703,0.431,0.454,3.97E-01
ZNF438,0.143,4.43E-01,0.408,0.452,0.456,4.01E-01
BRD7,0.461,3.23E-01,0.057,0.443,0.457,4.03E-01
MAX,0.003,4.99E-01,-1.604,0.526,0.457,4.03E-01
ZNF765,0.028,4.89E-01,1.522,0.407,0.457,4.03E-01
NCOR1,-0.541,7.06E-01,-1.14,0.552,0.457,4.04E-01
EWSR1,-0.222,5.88E-01,0.454,0.474,0.457,4.04E-01
ZNF425,0.282,3.89E-01,0.799,0.428,0.458,4.06E-01
NEUROD1,-0.774,7.81E-01,0.23,0.517,0.459,4.09E-01
SON,0.341,3.66E-01,0.501,0.432,0.461,4.13E-01
TEAD1-TEAD4,0.277,3.91E-01,0.767,0.427,0.462,4.14E-01
ZNF366,0.317,3.76E-01,0.357,0.435,0.466,4.23E-01
ZNF600,0.429,3.34E-01,0.175,0.433,0.468,4.28E-01
CBX2,0.396,3.46E-01,0.139,0.437,0.47,4.33E-01
ZNF280A,-0.016,5.06E-01,1.439,0.403,0.471,4.34E-01
MYF5,0.269,3.94E-01,0.637,0.427,0.471,4.36E-01
TCF7,0.09,4.64E-01,0.855,0.428,0.472,4.36E-01
MTA3,-0.688,7.54E-01,-0.428,0.521,0.476,4.46E-01
ZNF584,0.289,3.86E-01,0.3,0.432,0.476,4.46E-01
SETDB1,-1.209,8.87E-01,0.162,0.539,0.477,4.48E-01
ZNF138,0.069,4.72E-01,1.107,0.41,0.477,4.49E-01
LEO1,0.294,3.84E-01,0.31,0.428,0.479,4.53E-01
ZMIZ1,0.337,3.68E-01,0.128,0.433,0.479,4.53E-01
GLI2,-0.896,8.15E-01,-1.771,0.696,0.48,4.54E-01
NFATC1,-0.771,7.80E-01,-1.694,0.589,0.481,4.58E-01
KLF4,-0.54,7.06E-01,-0.073,0.492,0.482,4.59E-01
HOXB13,-0.783,7.83E-01,0.982,0.469,0.482,4.59E-01
ID3,0.35,3.63E-01,0.256,0.427,0.482,4.59E-01
ZNF664,0.217,4.14E-01,0.666,0.421,0.483,4.61E-01
EGR2,0.1,4.60E-01,-0.349,0.461,0.483,4.62E-01
TAZ,0.243,4.04E-01,0.456,0.424,0.483,4.63E-01
CDX2,-0.201,5.80E-01,0.831,0.437,0.484,4.64E-01
NBN,-0.048,5.19E-01,0.137,0.453,0.485,4.65E-01
HINFP,-0.012,5.05E-01,-0.224,0.46,0.485,4.66E-01
HLTF,0.243,4.04E-01,0.144,0.434,0.485,4.67E-01
NONO,-0.35,6.37E-01,1.358,0.422,0.486,4.69E-01
GTF3C2,0.342,3.66E-01,-0.264,0.437,0.487,4.72E-01
EHF,-0.094,5.37E-01,-0.097,0.463,0.488,4.73E-01
RAD51,-0.213,5.84E-01,0.536,0.443,0.49,4.77E-01
ZNF248,-0.102,5.41E-01,1.399,0.396,0.49,4.78E-01
NCOA1,0.224,4.12E-01,0.238,0.429,0.491,4.81E-01
ZNF304,-0.04,5.16E-01,1.129,0.401,0.492,4.82E-01
LRWD1,-0.175,5.69E-01,1.497,0.39,0.494,4.86E-01
CBX8,-0.239,5.94E-01,-1.641,0.511,0.495,4.88E-01
E2F5,0.279,3.90E-01,-0.048,0.43,0.495,4.88E-01
LIN9,0.121,4.52E-01,0.607,0.414,0.495,4.90E-01
HNF4G,-0.316,6.24E-01,0.51,0.443,0.497,4.94E-01
