TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF75D,0.98,1.64E-01,2.3,0.442,0.206,3.93E-02
SMN1,0.806,2.10E-01,2.417,0.446,0.206,3.95E-02
SOX10,0.954,1.70E-01,1.967,0.462,0.207,4.00E-02
HDAC4,1.11,1.34E-01,1.411,0.48,0.21,4.16E-02
EHMT2,0.849,1.98E-01,1.87,0.468,0.211,4.21E-02
TLX1,1.017,1.55E-01,1.673,0.469,0.212,4.32E-02
GRHL3,1.365,8.61E-02,1.445,0.467,0.213,4.34E-02
BAHD1,0.81,2.09E-01,2.306,0.444,0.214,4.43E-02
SSU72,1.027,1.52E-01,1.587,0.471,0.216,4.52E-02
NKX2-1,0.795,2.13E-01,1.452,0.494,0.217,4.58E-02
JMJD1C,1.255,1.05E-01,0.99,0.482,0.218,4.68E-02
OSR2,1.142,1.27E-01,1.819,0.448,0.219,4.75E-02
BCOR,1.252,1.05E-01,0.707,0.5,0.22,4.79E-02
MAFF,0.969,1.66E-01,2.225,0.436,0.221,4.89E-02
SCRT2,1.009,1.56E-01,2.132,0.438,0.221,4.89E-02
CDCA2,0.913,1.81E-01,1.861,0.458,0.222,4.91E-02
LDB1,0.851,1.97E-01,1.981,0.451,0.223,4.96E-02
MYB,2.021,2.17E-02,1.08,0.454,0.224,5.03E-02
EBNA2,0.992,1.61E-01,1.64,0.466,0.224,5.03E-02
ZMYM3,0.962,1.68E-01,0.864,0.51,0.224,5.06E-02
RELA,1.015,1.55E-01,0.039,0.582,0.225,5.13E-02
ZNF549,0.706,2.40E-01,2.532,0.436,0.225,5.15E-02
RBPJ,0.836,2.02E-01,0.235,0.581,0.226,5.18E-02
MTA2,0.878,1.90E-01,0.991,0.501,0.226,5.23E-02
TFAP2A,1.181,1.19E-01,1.14,0.473,0.228,5.33E-02
GFI1B,0.784,2.17E-01,1.958,0.454,0.228,5.35E-02
ZNF597,1.034,1.51E-01,1.346,0.472,0.228,5.35E-02
ZBTB48,1.193,1.16E-01,0.837,0.485,0.229,5.38E-02
PARP1,0.726,2.34E-01,2.365,0.438,0.23,5.45E-02
CEBPA,1.003,1.58E-01,0.82,0.5,0.232,5.58E-02
ZNF26,0.731,2.33E-01,2.294,0.438,0.232,5.61E-02
PBX3,0.62,2.68E-01,0.928,0.517,0.233,5.69E-02
STAT5A,1.194,1.16E-01,1.3,0.462,0.233,5.69E-02
CHD7,0.796,2.13E-01,1.022,0.499,0.233,5.71E-02
PBX1,0.286,3.87E-01,1.488,0.512,0.234,5.77E-02
ZNF506,0.78,2.18E-01,2.073,0.443,0.234,5.79E-02
ZNF436,0.889,1.87E-01,1.724,0.455,0.236,5.90E-02
REPIN1,0.755,2.25E-01,1.536,0.474,0.237,5.96E-02
PSIP1,0.815,2.07E-01,1.268,0.479,0.239,6.12E-02
FLI1,1.241,1.07E-01,0.822,0.474,0.241,6.29E-02
PCGF2,1.225,1.10E-01,1.24,0.456,0.242,6.37E-02
ZNF664,0.944,1.73E-01,2.01,0.434,0.244,6.52E-02
FOXH1,1.008,1.57E-01,1.809,0.437,0.247,6.78E-02
ZNF585A,0.743,2.29E-01,1.973,0.439,0.249,6.93E-02
BCL11A,0.645,2.60E-01,1.211,0.484,0.249,6.96E-02
SMARCE1,0.571,2.84E-01,1.527,0.474,0.249,6.99E-02
ZNF425,0.773,2.20E-01,1.886,0.442,0.25,7.05E-02
MEF2C,1.002,1.58E-01,1.092,0.467,0.251,7.08E-02
SMAD3,0.457,3.24E-01,0.701,0.532,0.251,7.11E-02
TSC22D4,0.12,4.52E-01,1.371,0.518,0.251,7.14E-02
LMNA,0.816,2.07E-01,1.843,0.439,0.253,7.29E-02
MAFG,0.885,1.88E-01,1.939,0.428,0.254,7.39E-02
ZFAT,0.83,2.03E-01,1.596,0.449,0.255,7.42E-02
HNF4A,0.357,3.61E-01,0.685,0.534,0.257,7.67E-02
FUS,1.068,1.43E-01,1.117,0.456,0.258,7.74E-02
POU2F2,0.945,1.72E-01,0.945,0.468,0.261,8.00E-02
KDM4A,1.446,7.41E-02,0.818,0.451,0.261,8.03E-02
ZFP28,0.815,2.08E-01,1.944,0.424,0.262,8.13E-02
CUX1,0.187,4.26E-01,0.798,0.535,0.263,8.17E-02
ERF,0.806,2.10E-01,1.728,0.438,0.263,8.20E-02
PAX6,0.343,3.66E-01,1.676,0.467,0.264,8.27E-02
TAT,0.834,2.02E-01,1.441,0.449,0.264,8.30E-02
ZBTB42,0.798,2.12E-01,1.585,0.445,0.265,8.37E-02
ZNF563,0.684,2.47E-01,1.913,0.434,0.265,8.40E-02
IRF1,1.154,1.24E-01,0.42,0.474,0.267,8.54E-02
ZNF92,0.754,2.25E-01,1.672,0.441,0.269,8.71E-02
SNAI2,0.996,1.60E-01,0.707,0.471,0.269,8.75E-02
HCFC1R1,0.784,2.16E-01,1.562,0.443,0.27,8.82E-02
LMNB1,0.725,2.34E-01,1.791,0.438,0.27,8.85E-02
ZSCAN20,0.965,1.67E-01,1.553,0.436,0.271,8.93E-02
ZNF766,0.585,2.79E-01,1.493,0.456,0.272,9.07E-02
ZNF182,0.711,2.39E-01,1.755,0.436,0.272,9.10E-02
SMARCA5,0.73,2.33E-01,1.567,0.444,0.274,9.21E-02
ZNF440,0.536,2.96E-01,2.187,0.42,0.274,9.21E-02
NFKB1,1.053,1.46E-01,0.873,0.455,0.274,9.25E-02
PRDM14,0.783,2.17E-01,1.511,0.443,0.274,9.25E-02
KDM2B,1.404,8.02E-02,-1.099,0.532,0.275,9.40E-02
TRAF7,1.164,1.22E-01,-0.292,0.492,0.277,9.54E-02
STAT3,0.434,3.32E-01,0.17,0.526,0.279,9.81E-02
GTF3C5,1.117,1.32E-01,0.279,0.471,0.279,9.81E-02
DACOR1,0.544,2.93E-01,2.067,0.421,0.28,9.84E-02
MEF2A,0.525,3.00E-01,0.643,0.496,0.28,9.92E-02
NFIC,0.466,3.21E-01,0.716,0.492,0.282,1.01E-01
TP63,1.346,8.92E-02,0.953,0.43,0.285,1.04E-01
ZNF35,0.749,2.27E-01,1.458,0.44,0.285,1.04E-01
ZNF770,0.684,2.47E-01,1.645,0.434,0.285,1.05E-01
ZNF320,0.774,2.19E-01,1.748,0.421,0.288,1.07E-01
ZSCAN16,0.27,3.94E-01,0.736,0.494,0.293,1.14E-01
ZBED1,0.975,1.65E-01,0.856,0.445,0.294,1.14E-01
CNOT3,1.043,1.49E-01,0.63,0.451,0.295,1.15E-01
WRNIP1,0.82,2.06E-01,0.924,0.447,0.295,1.16E-01
ZNF800,0.616,2.69E-01,1.891,0.415,0.297,1.17E-01
ZNF248,0.44,3.30E-01,2.124,0.411,0.297,1.17E-01
ZNF479,0.656,2.56E-01,1.553,0.431,0.297,1.18E-01
CHD8,0.478,3.16E-01,1.106,0.459,0.298,1.19E-01
SF1,0.447,3.27E-01,2.06,0.411,0.299,1.20E-01
CREBBP,0.121,4.52E-01,0.451,0.519,0.299,1.20E-01
KMT2A,1.153,1.24E-01,-0.215,0.467,0.304,1.26E-01
ZNF573,0.489,3.13E-01,1.893,0.415,0.304,1.27E-01
SMARCA4,0.536,2.96E-01,-0.324,0.511,0.305,1.28E-01
ZNF534,0.774,2.20E-01,0.939,0.442,0.305,1.28E-01
NR4A1,0.332,3.70E-01,0.77,0.475,0.308,1.31E-01
ZNF362,0.767,2.21E-01,1.409,0.424,0.308,1.31E-01
SFPQ,0.389,3.49E-01,2.098,0.406,0.309,1.33E-01
HNF1A,0.39,3.48E-01,0.886,0.463,0.31,1.34E-01
ZNF366,0.642,2.61E-01,0.999,0.442,0.313,1.38E-01
TP73,0.571,2.84E-01,1.341,0.432,0.314,1.40E-01
CENPT,0.37,3.56E-01,2.037,0.405,0.316,1.43E-01
NFIA,0.468,3.20E-01,1.225,0.439,0.317,1.44E-01
EWSR1,0.091,4.64E-01,0.81,0.483,0.318,1.44E-01
EGR3,0.689,2.45E-01,1.079,0.434,0.318,1.44E-01
GLIS1,0.996,1.60E-01,0.858,0.425,0.318,1.45E-01
SOX4,0.855,1.96E-01,1.085,0.42,0.319,1.46E-01
RXRG,0.733,2.32E-01,0.414,0.458,0.32,1.47E-01
ZNF28,0.627,2.65E-01,1.179,0.428,0.322,1.51E-01
ILK,0.502,3.08E-01,1.704,0.41,0.322,1.51E-01
ZNF780A,0.408,3.42E-01,1.858,0.408,0.322,1.51E-01
ATF4,0.203,4.20E-01,1.163,0.449,0.324,1.53E-01
ARID3A,0.594,2.76E-01,0.972,0.437,0.325,1.54E-01
ZNF93,0.543,2.94E-01,1.448,0.42,0.325,1.54E-01
TTF2,0.14,4.44E-01,-0.159,0.514,0.327,1.58E-01
POLR2AphosphoS5,0.822,2.06E-01,0.375,0.444,0.328,1.59E-01
ZNF808,0.301,3.82E-01,2.043,0.4,0.329,1.60E-01
HMBOX1,0.525,3.00E-01,1.413,0.419,0.331,1.64E-01
ZNF134,0.419,3.38E-01,1.685,0.409,0.333,1.65E-01
PRDM10,0.79,2.15E-01,0.899,0.423,0.333,1.66E-01
ZBTB6,0.834,2.02E-01,0.661,0.43,0.335,1.69E-01
JUNB,-0.147,5.59E-01,0.112,0.524,0.336,1.71E-01
STAT5B,0.599,2.74E-01,0.09,0.461,0.337,1.73E-01
SON,0.644,2.60E-01,0.869,0.43,0.338,1.74E-01
TEAD4,-0.417,6.62E-01,0.439,0.534,0.339,1.75E-01
ZNF467,0.701,2.42E-01,0.69,0.435,0.34,1.78E-01
ATF7IP,0.078,4.69E-01,1.727,0.423,0.342,1.79E-01
EZH1,0.226,4.11E-01,-1.184,0.582,0.342,1.80E-01
ZNF768,0.458,3.23E-01,1.431,0.413,0.343,1.82E-01
SMARCC1,-0.053,5.21E-01,0.014,0.511,0.344,1.83E-01
ZNF778,0.317,3.76E-01,1.074,0.435,0.344,1.83E-01
STAT1,0.592,2.77E-01,-0.05,0.46,0.345,1.85E-01
ZNF605,0.362,3.59E-01,1.628,0.404,0.347,1.88E-01
TBL1XR1,0.335,3.69E-01,0.063,0.469,0.348,1.90E-01
ZNF600,0.75,2.27E-01,0.736,0.421,0.35,1.94E-01
BCLAF1,0.193,4.23E-01,-0.284,0.486,0.352,1.96E-01
ESCO2,0.653,2.57E-01,0.578,0.43,0.354,2.00E-01
ASH2L,0.49,3.12E-01,1.262,0.408,0.354,2.00E-01
ZNF429,0.274,3.92E-01,1.695,0.398,0.357,2.05E-01
ZNF486,0.17,4.32E-01,1.947,0.391,0.357,2.05E-01
MED12,0.317,3.76E-01,0.022,0.464,0.357,2.05E-01
CEBPG,0.501,3.08E-01,1.315,0.404,0.358,2.06E-01
ZNF17,0.26,3.98E-01,1.743,0.397,0.358,2.06E-01
AHR,0.09,4.64E-01,1.248,0.434,0.358,2.06E-01
MAF,-0.144,5.57E-01,0.163,0.494,0.359,2.09E-01
ZNF84,0.34,3.67E-01,1.531,0.403,0.359,2.09E-01
STAT5,0.246,4.03E-01,0.517,0.449,0.36,2.09E-01
TARDBP,0.351,3.63E-01,-0.325,0.469,0.362,2.14E-01
ZNF140,0.055,4.78E-01,1.57,0.418,0.363,2.16E-01
NFE2L1,0.223,4.12E-01,1.078,0.423,0.364,2.16E-01
SKI,0.584,2.80E-01,0.626,0.424,0.364,2.16E-01
TFAP4,0.233,4.08E-01,0.253,0.452,0.366,2.19E-01
MLLT3,0.569,2.85E-01,0.657,0.423,0.366,2.20E-01
NR2F6,0.378,3.53E-01,1,0.415,0.368,2.23E-01
H2AZ,1.142,1.27E-01,-1.93,0.501,0.368,2.24E-01
IKZF2,0.645,2.60E-01,0.659,0.416,0.37,2.28E-01
CLOCK,0.113,4.55E-01,1.599,0.404,0.371,2.30E-01
KDM6A,0.444,3.28E-01,0.894,0.411,0.372,2.32E-01
PML,0.224,4.12E-01,-0.062,0.457,0.376,2.38E-01
ZNF202,0.176,4.30E-01,0.511,0.441,0.377,2.40E-01
ZNF141,0.36,3.59E-01,1.118,0.404,0.377,2.40E-01
RARA,-0.318,6.25E-01,0.136,0.492,0.377,2.41E-01
JUND,-0.73,7.67E-01,0.05,0.543,0.379,2.43E-01
PKNOX1,0.383,3.51E-01,1.16,0.4,0.379,2.43E-01
ZNF284,0.221,4.13E-01,1.529,0.393,0.379,2.44E-01
ZNF274,0.108,4.57E-01,1.815,0.386,0.382,2.50E-01
DEK,0.592,2.77E-01,0.483,0.416,0.382,2.50E-01
RBL1,0.433,3.32E-01,0.802,0.41,0.383,2.51E-01
NR5A2,0.298,3.83E-01,1.38,0.393,0.383,2.51E-01
ZNF280A,0.141,4.44E-01,1.685,0.387,0.385,2.54E-01
ZNF257,0.51,3.05E-01,0.503,0.417,0.385,2.54E-01
RUNX2,-0.13,5.52E-01,0.687,0.449,0.388,2.60E-01
MECOM,0.38,3.52E-01,0.827,0.406,0.39,2.64E-01
TRIM25,0.258,3.98E-01,-0.378,0.456,0.39,2.65E-01
H3F3B,0.183,4.27E-01,1.469,0.391,0.391,2.66E-01
LARP7,-0.359,6.40E-01,0.619,0.466,0.392,2.68E-01
ZNF707,-0.118,5.47E-01,1.257,0.42,0.392,2.68E-01
ZNF781,0.092,4.63E-01,1.472,0.398,0.392,2.68E-01
ZNF136,0.064,4.75E-01,1.824,0.382,0.393,2.70E-01
ZTA,0.15,4.40E-01,1.505,0.389,0.394,2.72E-01
ZNF331,0.114,4.55E-01,1.644,0.386,0.395,2.74E-01
ZNF121,0.384,3.50E-01,0.488,0.416,0.396,2.76E-01
BRDU,-0.155,5.62E-01,1.364,0.417,0.397,2.77E-01
ZNF101,0.128,4.49E-01,0.742,0.42,0.399,2.82E-01
MYNN,0.165,4.34E-01,0.561,0.423,0.4,2.84E-01
NCAPG2,0.194,4.23E-01,1.214,0.392,0.401,2.86E-01
WT1,0.497,3.10E-01,0.318,0.41,0.402,2.88E-01
ZNF697,-0.091,5.36E-01,1.127,0.412,0.405,2.94E-01
CHRM2,0.141,4.44E-01,-0.21,0.443,0.406,2.96E-01
ZNF335,0.679,2.49E-01,-0.434,0.421,0.407,2.99E-01
SP7,0.529,2.98E-01,0.132,0.407,0.413,3.10E-01
ZNF341,0.623,2.67E-01,-0.357,0.417,0.415,3.15E-01
CBX8,-0.113,5.45E-01,-1.366,0.51,0.419,3.23E-01
SIRT6,0.2,4.21E-01,0.828,0.392,0.421,3.27E-01
EMX1,0.533,2.97E-01,-0.626,0.423,0.422,3.29E-01
ARRB1,0.137,4.46E-01,1.079,0.386,0.422,3.30E-01
TFAP2C,0.105,4.58E-01,0.633,0.41,0.423,3.32E-01
CCND2,0.484,3.14E-01,-0.348,0.415,0.426,3.38E-01
RCOR1,-0.349,6.36E-01,-0.261,0.464,0.427,3.39E-01
YBX1,-0.426,6.65E-01,1.314,0.414,0.427,3.39E-01
LMTK3,-0.07,5.28E-01,1.026,0.399,0.427,3.40E-01
NOTCH1,-0.726,7.66E-01,-1.033,0.551,0.428,3.41E-01
ZNF263,0.137,4.46E-01,-0.689,0.448,0.429,3.44E-01
ZNF554,0.178,4.29E-01,0.793,0.39,0.43,3.45E-01
KLF4,-0.371,6.45E-01,0.061,0.452,0.431,3.48E-01
CBX6,0.316,3.76E-01,-0.123,0.411,0.432,3.49E-01
ZFP64,0.111,4.56E-01,0.606,0.402,0.436,3.59E-01
HNF1B,0.171,4.32E-01,0.702,0.39,0.436,3.59E-01
LMO1,0.243,4.04E-01,0.423,0.395,0.436,3.59E-01
MRE11A,0.205,4.19E-01,0.222,0.403,0.437,3.60E-01
FOXP2,0.258,3.98E-01,-0.568,0.424,0.438,3.62E-01
MITF,-0.179,5.71E-01,0.715,0.413,0.438,3.63E-01
ZNF750,0.121,4.52E-01,0.843,0.386,0.439,3.65E-01
POU2F1,-0.084,5.33E-01,1.483,0.37,0.444,3.75E-01
CRY1,-0.064,5.25E-01,1.433,0.372,0.444,3.76E-01
ZNF287,-0.098,5.39E-01,1.483,0.369,0.446,3.79E-01
ESRRA,0.01,4.96E-01,-0.029,0.419,0.446,3.81E-01
MGEA5,0.313,3.77E-01,-0.138,0.4,0.448,3.84E-01
KLF11,0.396,3.46E-01,-0.699,0.417,0.45,3.88E-01
CBX4,0.443,3.29E-01,-0.672,0.411,0.451,3.90E-01
CTBP2,-0.316,6.24E-01,-0.743,0.466,0.451,3.91E-01
ZNF788,-0.035,5.14E-01,0.901,0.385,0.452,3.93E-01
CBX3,-0.462,6.78E-01,1.174,0.402,0.453,3.95E-01
ZNF671,0.128,4.49E-01,0.574,0.386,0.454,3.97E-01
DPF2,-0.157,5.62E-01,0.697,0.403,0.454,3.97E-01
TEAD1,-0.075,5.30E-01,0.584,0.399,0.455,4.01E-01
POLR3A,0.046,4.82E-01,0.288,0.399,0.457,4.03E-01
ELF3,0.193,4.23E-01,0.228,0.388,0.457,4.03E-01
CBFA2T2,0.088,4.65E-01,0.669,0.383,0.458,4.05E-01
DDX5,-0.377,6.47E-01,-0.625,0.454,0.46,4.12E-01
ETV5,-0.218,5.86E-01,-0.002,0.422,0.462,4.15E-01
BRD7,0.267,3.95E-01,-0.322,0.397,0.462,4.16E-01
GLI2,-0.617,7.32E-01,-1.555,0.519,0.463,4.17E-01
ZNF394,0.35,3.63E-01,-0.563,0.401,0.464,4.20E-01
PRDM12,-0.15,5.60E-01,1.345,0.365,0.467,4.25E-01
ARNT,-0.516,6.97E-01,-0.409,0.452,0.468,4.28E-01
ZNF586,-0.206,5.82E-01,1.508,0.361,0.468,4.28E-01
NCOR1,-0.673,7.49E-01,-1.276,0.506,0.469,4.31E-01
ZNF273,0.361,3.59E-01,-0.726,0.404,0.47,4.32E-01
L3MBTL2,0.158,4.37E-01,0.038,0.388,0.471,4.34E-01
ZNF282,0.406,3.42E-01,-0.729,0.402,0.471,4.35E-01
HIRA,-0.17,5.68E-01,0.545,0.396,0.471,4.35E-01
ZKSCAN5,0.273,3.92E-01,-0.51,0.398,0.471,4.35E-01
C11orf30,-0.095,5.38E-01,0.33,0.394,0.471,4.36E-01
SMAD2-SMAD3,-0.238,5.94E-01,0.241,0.407,0.472,4.36E-01
ERG,-0.696,7.57E-01,-0.832,0.48,0.472,4.37E-01
BANP,-0.284,6.12E-01,0.5,0.402,0.473,4.40E-01
ICE2,0.14,4.44E-01,0.048,0.387,0.474,4.42E-01
LHX2,-0.121,5.48E-01,0.564,0.388,0.476,4.45E-01
RFX5,-0.329,6.29E-01,-1.087,0.457,0.477,4.48E-01
PBX2,-0.566,7.14E-01,-0.219,0.441,0.477,4.48E-01
CAMTA2,0.034,4.87E-01,0.441,0.379,0.48,4.55E-01
ZNF786,0.262,3.97E-01,-0.639,0.397,0.481,4.57E-01
SP4,0.077,4.69E-01,-1.121,0.429,0.481,4.58E-01
SS18,0.06,4.76E-01,-0.581,0.41,0.481,4.58E-01
ZNF318,-0.244,5.96E-01,0.079,0.406,0.482,4.59E-01
ZNF217,-0.128,5.51E-01,0.879,0.366,0.484,4.65E-01
ZNF438,0.037,4.85E-01,0.211,0.382,0.485,4.67E-01
H2AFX,-0.532,7.03E-01,0.907,0.392,0.486,4.69E-01
MBD2,-1.197,8.84E-01,-1.475,0.656,0.486,4.69E-01
DROSHA,0.071,4.72E-01,-1.242,0.431,0.488,4.73E-01
NOTCH3,-0.271,6.07E-01,1.333,0.356,0.489,4.74E-01
ZMIZ1,-0.016,5.06E-01,-0.416,0.403,0.489,4.74E-01
SRC,-0.372,6.45E-01,-0.232,0.418,0.489,4.76E-01
CREM,-0.566,7.14E-01,-0.418,0.439,0.49,4.77E-01
NIPBL,-0.799,7.88E-01,-1.324,0.501,0.49,4.77E-01
HIC1,0.145,4.42E-01,-0.571,0.393,0.49,4.78E-01
KDM5B,0.038,4.85E-01,-1.15,0.425,0.491,4.79E-01
ZNF8,-0.496,6.90E-01,0.348,0.408,0.491,4.80E-01
ZNF488,-0.235,5.93E-01,0.987,0.364,0.491,4.80E-01
NFIL3,-0.017,5.07E-01,0.399,0.375,0.491,4.81E-01
HDAC2,-0.532,7.03E-01,-1.727,0.496,0.492,4.83E-01
ZNF16,-0.2,5.79E-01,0.737,0.372,0.494,4.86E-01
ZEB2,-0.007,5.03E-01,-0.353,0.393,0.497,4.93E-01
MBD4,0.056,4.78E-01,-0.049,0.381,0.497,4.93E-01
ZNF611,0.081,4.68E-01,-0.245,0.383,0.497,4.93E-01
MYF5,0.006,4.98E-01,0.142,0.377,0.497,4.94E-01
ADNP,0.009,4.97E-01,-0.035,0.381,0.5,4.99E-01
PCGF1,-0.145,5.58E-01,-1.853,0.467,0.501,5.02E-01
PRDM11,-0.183,5.72E-01,-1.222,0.436,0.504,5.09E-01
AFF1,-0.396,6.54E-01,-0.797,0.433,0.504,5.10E-01
MKL2,0.017,4.93E-01,-0.564,0.392,0.506,5.14E-01
ZNF468,0.162,4.36E-01,-0.734,0.389,0.508,5.18E-01
ZBTB17,-0.559,7.12E-01,-0.965,0.446,0.508,5.19E-01
ZNF44,0.015,4.94E-01,-0.166,0.378,0.508,5.19E-01
MAX,-0.197,5.78E-01,-1.784,0.458,0.509,5.21E-01
INTS3,0.084,4.67E-01,-0.551,0.383,0.511,5.24E-01
FAIRE,-1.297,9.03E-01,-0.796,0.491,0.512,5.27E-01
ZNF692,0.191,4.24E-01,-1.009,0.392,0.512,5.28E-01
HDGF,-0.757,7.76E-01,-0.324,0.432,0.513,5.28E-01
TRIM24,-0.618,7.32E-01,-0.774,0.439,0.513,5.30E-01
RFX1,-0.532,7.03E-01,0.228,0.398,0.513,5.30E-01
GRHL2,-0.798,7.88E-01,0.73,0.4,0.514,5.31E-01
EGR2,-0.281,6.11E-01,-0.725,0.414,0.514,5.31E-01
USP49,-0.396,6.54E-01,1.257,0.344,0.514,5.32E-01
MBD1,-0.082,5.33E-01,-1.018,0.41,0.515,5.33E-01
ZNF675,-0.286,6.13E-01,0.871,0.354,0.515,5.34E-01
ZNF430,-0.341,6.34E-01,1.049,0.349,0.515,5.34E-01
TSHZ1,-0.099,5.39E-01,-0.135,0.378,0.515,5.35E-01
TET3,-0.382,6.49E-01,-1.554,0.45,0.516,5.36E-01
ZNF18,-0.39,6.52E-01,-0.846,0.421,0.519,5.43E-01
ZNF558,-0.117,5.47E-01,-0.067,0.374,0.52,5.45E-01
PROX1,-0.365,6.43E-01,-0.146,0.391,0.52,5.45E-01
MYBL2,-0.031,5.12E-01,-0.281,0.374,0.52,5.45E-01
ZNF585B,-0.389,6.51E-01,0.813,0.361,0.52,5.45E-01
MTA3,-1.133,8.71E-01,-1.098,0.482,0.521,5.46E-01
DDX20,-0.331,6.30E-01,0.149,0.38,0.522,5.49E-01
ZBTB8A,0.201,4.20E-01,-1.154,0.39,0.522,5.49E-01
MLLT1,-0.87,8.08E-01,-1.308,0.474,0.523,5.51E-01
ZNF695,0.069,4.73E-01,-0.659,0.382,0.523,5.52E-01
CHAMP1,-0.132,5.52E-01,-0.25,0.378,0.523,5.52E-01
DAXX,-0.187,5.74E-01,0.151,0.368,0.524,5.53E-01
ZNF501,0.15,4.41E-01,-1.232,0.392,0.527,5.61E-01
ZNF682,-0.006,5.02E-01,-0.607,0.379,0.529,5.65E-01
PTRF,-0.412,6.60E-01,0.781,0.358,0.53,5.67E-01
ZBTB26,-0.117,5.47E-01,-1.446,0.419,0.531,5.69E-01
LIN9,-0.18,5.71E-01,0.221,0.362,0.531,5.69E-01
ZNF423,0.031,4.88E-01,-0.689,0.38,0.533,5.74E-01
EGLN2,-0.042,5.17E-01,-0.468,0.373,0.533,5.74E-01
CBFB,-0.434,6.68E-01,-1.609,0.446,0.534,5.76E-01
NFATC1,-0.903,8.17E-01,-1.816,0.494,0.534,5.76E-01
PTTG1,-0.415,6.61E-01,0.649,0.362,0.535,5.77E-01
BACH1,-0.651,7.43E-01,-0.572,0.418,0.535,5.77E-01
SMARCB1,-0.43,6.66E-01,-1.651,0.447,0.535,5.79E-01
CDK7,-0.681,7.52E-01,-1.564,0.459,0.536,5.80E-01
MEF2D,-0.301,6.18E-01,0.253,0.362,0.537,5.84E-01
ZFP37,0.144,4.43E-01,-1.266,0.388,0.537,5.84E-01
HIF1A,-0.738,7.70E-01,-0.524,0.418,0.538,5.85E-01
ZNF674,0.079,4.68E-01,-1.056,0.383,0.541,5.91E-01
PRKDC,-0.325,6.27E-01,-0.464,0.385,0.541,5.92E-01
MIER1,-0.237,5.94E-01,-0.288,0.372,0.541,5.93E-01
PYGO2,-0.41,6.59E-01,0.407,0.363,0.542,5.93E-01
ZNF354C,-0.444,6.72E-01,0.927,0.34,0.542,5.94E-01
ZNF292,-0.404,6.57E-01,0.781,0.343,0.545,6.00E-01
TTF1,-0.37,6.44E-01,0.184,0.361,0.548,6.07E-01
ZNF48,-0.464,6.79E-01,0.918,0.338,0.549,6.10E-01
ZNF641,-0.304,6.19E-01,-0.374,0.375,0.55,6.11E-01
ZBTB40,-1.34,9.10E-01,-1.427,0.49,0.55,6.12E-01
ATF3,-0.991,8.39E-01,-1.104,0.442,0.558,6.29E-01
ZFP2,-0.111,5.44E-01,-1.399,0.395,0.559,6.32E-01
NFE2,-0.906,8.18E-01,-0.666,0.419,0.563,6.39E-01
ZNF304,-0.433,6.67E-01,0.534,0.341,0.564,6.42E-01
MAZ,-0.236,5.94E-01,-1.936,0.428,0.564,6.43E-01
ZNF580,-0.123,5.49E-01,-0.857,0.372,0.565,6.43E-01
LEO1,-0.184,5.73E-01,-0.562,0.362,0.566,6.46E-01
ZNF346,-0.051,5.20E-01,-1.224,0.377,0.569,6.52E-01
CEBPD,-0.499,6.91E-01,-1.299,0.409,0.572,6.59E-01
ZNF618,-0.278,6.09E-01,-0.37,0.355,0.573,6.61E-01
ZNF519,-0.024,5.10E-01,-1.266,0.375,0.573,6.62E-01
UHRF2,-0.01,5.04E-01,-1.372,0.376,0.576,6.68E-01
GLIS2,-0.015,5.06E-01,-1.415,0.378,0.577,6.68E-01
KDM6B,-0.537,7.04E-01,-0.788,0.388,0.577,6.70E-01
HES1,-0.661,7.46E-01,-0.34,0.377,0.579,6.74E-01
AGO1,-0.62,7.32E-01,-0.273,0.368,0.579,6.74E-01
TCF7L2,-1.333,9.09E-01,-1.188,0.451,0.58,6.75E-01
ZXDB,-0.043,5.17E-01,-1.376,0.376,0.58,6.76E-01
ZNF528,-0.122,5.49E-01,-1.123,0.367,0.581,6.77E-01
E2F5,-0.27,6.06E-01,-0.962,0.371,0.581,6.77E-01
ETV1,-0.638,7.38E-01,-1.572,0.422,0.581,6.77E-01
MYH11,-0.497,6.90E-01,-1.837,0.427,0.581,6.77E-01
CDK12,-0.134,5.53E-01,-1.065,0.366,0.581,6.78E-01
ZNF138,-0.475,6.83E-01,0.315,0.337,0.582,6.80E-01
NCAPG,-1.005,8.43E-01,-0.183,0.39,0.584,6.84E-01
HHEX,-0.6,7.26E-01,0.15,0.346,0.589,6.94E-01
ZNF175,-0.887,8.13E-01,0.223,0.365,0.591,6.97E-01
ING5,-0.398,6.55E-01,-0.336,0.344,0.593,7.02E-01
BHLHE40,-0.901,8.16E-01,-2.249,0.476,0.594,7.05E-01
RXRA,-1.696,9.55E-01,-0.919,0.449,0.594,7.05E-01
GREB1,-0.999,8.41E-01,0.485,0.362,0.594,7.05E-01
PLRG1,-0.844,8.01E-01,0.925,0.329,0.595,7.07E-01
ZNF547,-0.563,7.13E-01,-0.933,0.382,0.596,7.08E-01
TBL1X,-0.138,5.55E-01,-1.29,0.366,0.596,7.08E-01
ZNF414,-0.146,5.58E-01,-1.607,0.381,0.597,7.10E-01
ZXDC,-0.457,6.76E-01,-0.125,0.338,0.597,7.11E-01
ZNF146,-0.645,7.41E-01,-0.451,0.363,0.601,7.17E-01
CREB3L4,-0.434,6.68E-01,-0.336,0.341,0.602,7.20E-01
