TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
LIN9,-0.907,8.18E-01,-0.715,0.299,0.718,8.99E-01
HJURP,-0.952,8.30E-01,-0.588,0.293,0.718,8.99E-01
ETS1,-3.294,1.00E+00,-1.953,0.443,0.719,9.00E-01
BACH2,-1.31,9.05E-01,-0.741,0.342,0.721,9.03E-01
INSM2,-0.682,7.53E-01,-1.702,0.346,0.722,9.03E-01
CREB3,-1.002,8.42E-01,-0.861,0.322,0.723,9.04E-01
FOSL1,-1.943,9.74E-01,-0.99,0.38,0.723,9.04E-01
PPARD,-0.638,7.38E-01,-1.414,0.328,0.723,9.04E-01
ZNF350,-0.715,7.63E-01,-1.234,0.321,0.725,9.06E-01
MYCN,-1.888,9.71E-01,-1.895,0.42,0.725,9.07E-01
ZSCAN29,-0.905,8.17E-01,-1.487,0.348,0.725,9.07E-01
GTF2F1,-1.02,8.46E-01,-1.974,0.388,0.726,9.07E-01
ZBTB1,-0.852,8.03E-01,-1.442,0.341,0.727,9.08E-01
ZNF589,-0.904,8.17E-01,-1.336,0.34,0.727,9.09E-01
MNT,-1.227,8.90E-01,-1.268,0.359,0.728,9.09E-01
CDK7,-1.353,9.12E-01,-2.014,0.41,0.728,9.09E-01
ASXL1,-0.425,6.65E-01,-2.041,0.348,0.729,9.10E-01
MCM3,-1.084,8.61E-01,-0.779,0.315,0.73,9.12E-01
DNMT1,-1.095,8.63E-01,-1.256,0.348,0.73,9.12E-01
HEY1,-0.862,8.06E-01,-2.076,0.383,0.73,9.12E-01
TBP,-1.705,9.56E-01,-2.625,0.45,0.732,9.13E-01
E2F7,-1.722,9.58E-01,-1.12,0.374,0.732,9.14E-01
BRD3,-1.766,9.61E-01,-2.236,0.44,0.733,9.14E-01
POLR3A,-1.139,8.73E-01,-1.37,0.356,0.733,9.14E-01
KLF3,-0.877,8.10E-01,-1.081,0.302,0.733,9.15E-01
ZNF324,-0.774,7.81E-01,-1.817,0.348,0.735,9.17E-01
HDAC1,-2.317,9.90E-01,-2.423,0.454,0.737,9.18E-01
CCNT2,-0.533,7.03E-01,-1.926,0.339,0.738,9.19E-01
CDC5L,-1.098,8.64E-01,-0.899,0.318,0.739,9.20E-01
HOXA2,-0.678,7.51E-01,-1.588,0.324,0.739,9.20E-01
PML,-1.393,9.18E-01,-1.232,0.357,0.739,9.20E-01
ZNF146,-1.094,8.63E-01,-1.176,0.336,0.74,9.21E-01
ERCC6,-0.749,7.73E-01,-1.757,0.339,0.741,9.22E-01
ZNF343,-0.453,6.75E-01,-2.093,0.346,0.741,9.22E-01
ZKSCAN8,-1.035,8.50E-01,-1.245,0.329,0.746,9.26E-01
TARDBP,-0.947,8.28E-01,-1.872,0.357,0.746,9.27E-01
GTF2A2,-1.003,8.42E-01,-0.92,0.286,0.746,9.27E-01
HMGN3,-0.513,6.96E-01,-2.014,0.341,0.746,9.27E-01
OVOL3,-1.013,8.45E-01,-1.304,0.33,0.747,9.27E-01
ZNF518A,-0.804,7.89E-01,-1.851,0.345,0.747,9.27E-01
ZSCAN23,-0.902,8.16E-01,-1.648,0.338,0.748,9.28E-01
BRD2,-2.23,9.87E-01,-2.168,0.43,0.751,9.31E-01
ZNF584,-1.059,8.55E-01,-1.355,0.334,0.752,9.32E-01
SP3,-0.617,7.31E-01,-2.182,0.353,0.758,9.36E-01
HINFP,-1.062,8.56E-01,-1.527,0.336,0.758,9.37E-01
COPS2,-0.834,7.98E-01,-1.557,0.307,0.76,9.38E-01
E2F3,-0.567,7.15E-01,-2.031,0.336,0.761,9.38E-01
STAT5,-1.682,9.54E-01,-0.998,0.338,0.764,9.41E-01
ZNF76,-1.434,9.24E-01,-1.971,0.384,0.764,9.41E-01
KLF7,-0.925,8.22E-01,-1.91,0.342,0.767,9.43E-01
TET1,-0.717,7.63E-01,-1.862,0.32,0.768,9.44E-01
FOXJ2,-1.108,8.66E-01,-1.419,0.322,0.771,9.46E-01
ETV7,-0.943,8.27E-01,-1.446,0.294,0.771,9.46E-01
GLI4,-1.016,8.45E-01,-1.655,0.324,0.772,9.47E-01
TAF1,-2.935,9.98E-01,-2.542,0.436,0.772,9.47E-01
SOX9,-1.129,8.71E-01,-2.012,0.367,0.772,9.47E-01
NCOA1,-1.16,8.77E-01,-1.259,0.309,0.774,9.48E-01
WWTR1,-1.468,9.29E-01,-0.751,0.282,0.774,9.48E-01
E2F8,-0.935,8.25E-01,-1.672,0.295,0.78,9.52E-01
CDK9,-3.314,1.00E+00,-2.467,0.429,0.782,9.53E-01
PMEL,-1.3,9.03E-01,-1.736,0.342,0.782,9.54E-01
NBN,-1.964,9.75E-01,-1.539,0.36,0.783,9.54E-01
FOXK2,-1.845,9.68E-01,-1.095,0.334,0.783,9.54E-01
MAPK1,-1.067,8.57E-01,-2.292,0.372,0.785,9.56E-01
HDAC8,-1.448,9.26E-01,-1.33,0.326,0.786,9.56E-01
ZNF83,-1.186,8.82E-01,-1.81,0.338,0.787,9.56E-01
ZBTB40,-1.825,9.66E-01,-1.856,0.372,0.79,9.58E-01
NRF1,-4.604,1.00E+00,-2.17,0.413,0.79,9.59E-01
AGO2,-0.938,8.26E-01,-1.799,0.294,0.791,9.59E-01
CHD1,-3.629,1.00E+00,-2.491,0.423,0.792,9.59E-01
ELF1,-2.505,9.94E-01,-2.558,0.419,0.792,9.60E-01
ZBED1,-1.322,9.07E-01,-1.383,0.316,0.792,9.60E-01
MBOAT4,-0.866,8.07E-01,-1.925,0.304,0.792,9.60E-01
ETS2,-1.581,9.43E-01,-1.551,0.339,0.793,9.60E-01
SPDEF,-1.474,9.30E-01,-1.919,0.354,0.797,9.62E-01
KRAB,-1.785,9.63E-01,-1.256,0.326,0.801,9.65E-01
FOXG1,-1.066,8.57E-01,-1.593,0.278,0.801,9.65E-01
GTF3C2,-0.859,8.05E-01,-2.409,0.343,0.803,9.65E-01
PRMT5,-1.278,8.99E-01,-1.199,0.245,0.805,9.67E-01
THAP11,-0.897,8.15E-01,-1.966,0.3,0.805,9.67E-01
NFE2L2,-2.399,9.92E-01,-1.354,0.341,0.806,9.67E-01
ARID5B,-1.093,8.63E-01,-1.64,0.273,0.808,9.68E-01
GLI2,-1.861,9.69E-01,-2.522,0.399,0.808,9.68E-01
CD59,-1.119,8.68E-01,-1.564,0.27,0.809,9.69E-01
ZSCAN5A,-1.139,8.73E-01,-1.911,0.32,0.811,9.70E-01
UBTF,-1.329,9.08E-01,-2.332,0.371,0.812,9.70E-01
INTS12,-0.712,7.62E-01,-2.344,0.321,0.813,9.71E-01
CD74,-1.909,9.72E-01,-1.113,0.293,0.814,9.71E-01
CCDC101,-1.534,9.38E-01,-1.716,0.324,0.814,9.71E-01
RUVBL1,-1.088,8.62E-01,-1.757,0.275,0.814,9.71E-01
E2F1,-6.253,1.00E+00,-2.215,0.402,0.815,9.71E-01
KDM3A,-1.295,9.02E-01,-1.846,0.313,0.819,9.73E-01
ASCL2,-1.052,8.54E-01,-1.884,0.28,0.821,9.74E-01
SP2,-1.624,9.48E-01,-2.151,0.365,0.821,9.74E-01
YBX3,-1.588,9.44E-01,-1.339,0.276,0.824,9.76E-01
NFYB,-1.652,9.51E-01,-1.929,0.34,0.825,9.76E-01
MBTD1,-0.885,8.12E-01,-2.176,0.301,0.825,9.76E-01
STAT2,-1.844,9.67E-01,-1.904,0.343,0.828,9.77E-01
KLF12,-0.886,8.12E-01,-2.215,0.301,0.829,9.78E-01
HOXA6,-0.949,8.29E-01,-2.142,0.293,0.834,9.79E-01
POLR2H,-1.31,9.05E-01,-1.874,0.298,0.834,9.80E-01
OGT,-2.23,9.87E-01,-2.135,0.365,0.837,9.80E-01
FOXP3,-1.559,9.41E-01,-1.612,0.278,0.837,9.81E-01
HES2,-6.06,1.00E+00,-1.023,0.283,0.838,9.81E-01
CDK8,-3.06,9.99E-01,-2.722,0.391,0.839,9.81E-01
NFYA,-2.79,9.97E-01,-1.962,0.351,0.843,9.83E-01
BARX1,-1.248,8.94E-01,-1.824,0.25,0.843,9.83E-01
DIDO1,-1.6,9.45E-01,-1.682,0.277,0.843,9.83E-01
KDM4C,-0.873,8.09E-01,-2.58,0.303,0.844,9.83E-01
DLX1,-1.159,8.77E-01,-1.937,0.264,0.844,9.83E-01
HCFC1,-2.847,9.98E-01,-2.064,0.359,0.845,9.83E-01
THAP1,-0.983,8.37E-01,-2.196,0.289,0.845,9.83E-01
NR0B1,-0.923,8.22E-01,-2.401,0.297,0.845,9.83E-01
FEV,-1.264,8.97E-01,-1.84,0.247,0.845,9.83E-01
SAP30,-2.269,9.88E-01,-2.263,0.369,0.845,9.83E-01
HMGN1,-1.119,8.69E-01,-1.968,0.27,0.845,9.83E-01
RFX2,-1.225,8.90E-01,-1.864,0.254,0.845,9.83E-01
ZBTB7B,-1.271,8.98E-01,-1.85,0.246,0.848,9.84E-01
AFF4,-4.253,1.00E+00,-2.517,0.385,0.849,9.84E-01
MAFB,-1.292,9.02E-01,-1.846,0.243,0.85,9.85E-01
ARNT2,-1.221,8.89E-01,-1.926,0.255,0.851,9.85E-01
KAT8,-1.904,9.72E-01,-1.755,0.299,0.851,9.85E-01
MEN1,-1.659,9.52E-01,-1.744,0.275,0.851,9.85E-01
KDM4B,-1.452,9.27E-01,-2.022,0.312,0.853,9.86E-01
MKL1,-1.106,8.66E-01,-2.085,0.272,0.855,9.86E-01
CSNK2A1,-1.198,8.85E-01,-1.978,0.258,0.856,9.87E-01
KLF6,-0.95,8.29E-01,-2.516,0.293,0.857,9.87E-01
BCL11B,-2.434,9.93E-01,-2.14,0.353,0.857,9.87E-01
CASP8AP2,-1.385,9.17E-01,-1.813,0.229,0.857,9.87E-01
ZNF639,-2.054,9.80E-01,-1.967,0.332,0.858,9.87E-01
XCL1,-1.029,8.48E-01,-2.295,0.283,0.858,9.87E-01
SUPT5H,-3.203,9.99E-01,-2.322,0.369,0.86,9.88E-01
FOXD2,-1.153,8.76E-01,-2.073,0.265,0.86,9.88E-01
ASH1L,-1.04,8.51E-01,-2.302,0.282,0.861,9.88E-01
NFRKB,-1.76,9.61E-01,-1.702,0.257,0.861,9.88E-01
ARNTL,-2.227,9.87E-01,-1.946,0.323,0.863,9.88E-01
PHF6,-1.023,8.47E-01,-2.456,0.284,0.863,9.89E-01
ELK3,-1.116,8.68E-01,-2.151,0.271,0.863,9.89E-01
NR2C2,-3.868,1.00E+00,-2.071,0.349,0.864,9.89E-01
ATOH1,-1.216,8.88E-01,-2.03,0.255,0.864,9.89E-01
MLLT1,-2.555,9.95E-01,-2.546,0.368,0.865,9.89E-01
NPAT,-1.137,8.72E-01,-2.154,0.267,0.867,9.90E-01
TFDP1,-2.267,9.88E-01,-2.039,0.329,0.872,9.91E-01
HOXA1,-1.503,9.34E-01,-1.858,0.205,0.872,9.91E-01
TRRAP,-1.702,9.56E-01,-2.016,0.3,0.872,9.91E-01
IRAK1,-1.043,8.52E-01,-2.581,0.281,0.874,9.91E-01
SNAPC1,-1.719,9.57E-01,-1.678,0.118,0.875,9.91E-01
SMARCC2,-1.437,9.25E-01,-2.138,0.285,0.875,9.91E-01
MXD3,-1.531,9.37E-01,-1.867,0.2,0.876,9.91E-01
CDK6,-1.061,8.56E-01,-2.583,0.279,0.877,9.92E-01
TDRD3,-1.516,9.35E-01,-1.917,0.203,0.878,9.92E-01
GMEB1,-1.716,9.57E-01,-1.747,0.122,0.879,9.92E-01
KLF13,-1.712,9.57E-01,-1.944,0.266,0.879,9.92E-01
ZBTB10,-1.459,9.28E-01,-1.958,0.215,0.88,9.92E-01
SREBF2,-1.362,9.13E-01,-1.986,0.233,0.88,9.92E-01
ARID2,-1.334,9.09E-01,-2.615,0.321,0.88,9.92E-01
RB1,-2.444,9.93E-01,-2.13,0.335,0.88,9.92E-01
SREBF1,-2.066,9.81E-01,-1.962,0.294,0.881,9.92E-01
E2F4,-2.784,9.97E-01,-2.297,0.347,0.881,9.92E-01
NFATC1,-1.83,9.66E-01,-2.663,0.344,0.883,9.93E-01
KLF10,-1.824,9.66E-01,-1.986,0.283,0.884,9.93E-01
CPSF3L,-2.258,9.88E-01,-2.188,0.332,0.885,9.93E-01
MCRS1,-1.211,8.87E-01,-2.282,0.256,0.886,9.93E-01
RBCK1,-1.612,9.47E-01,-1.909,0.178,0.886,9.93E-01
BARX2,-1.69,9.55E-01,-1.85,0.146,0.886,9.93E-01
REL,-1.547,9.39E-01,-2.51,0.32,0.887,9.94E-01
ELF2,-1.726,9.58E-01,-1.809,0.111,0.887,9.94E-01
GATAD1,-1.698,9.55E-01,-2.192,0.301,0.888,9.94E-01
NKRF,-1.774,9.62E-01,-2.086,0.289,0.888,9.94E-01
ORC1,-1.315,9.06E-01,-2.138,0.24,0.888,9.94E-01
ZNF131,-1.722,9.58E-01,-1.829,0.115,0.888,9.94E-01
TCOF1,-1.173,8.80E-01,-2.495,0.262,0.89,9.94E-01
NFAT5,-1.518,9.36E-01,-1.996,0.203,0.892,9.94E-01
ZSCAN22,-1.813,9.65E-01,-2.265,0.317,0.892,9.94E-01
IRAK4,-1.181,8.81E-01,-2.514,0.26,0.892,9.94E-01
HDAC6,-1.672,9.53E-01,-2.172,0.286,0.892,9.94E-01
CHD4,-1.96,9.75E-01,-2.193,0.317,0.893,9.94E-01
VEZF1,-1.667,9.52E-01,-2.112,0.273,0.893,9.95E-01
ZNF75A,-1.673,9.53E-01,-1.934,0.155,0.894,9.95E-01
ZBTB11,-2.748,9.97E-01,-2.224,0.33,0.895,9.95E-01
RBL2,-3.455,1.00E+00,-1.985,0.3,0.896,9.95E-01
IRF3,-1.864,9.69E-01,-2.043,0.275,0.898,9.95E-01
ZIC2,-1.459,9.28E-01,-2.129,0.215,0.899,9.95E-01
NFYC,-1.597,9.45E-01,-2,0.183,0.899,9.95E-01
GTF2E2,-1.441,9.25E-01,-2.14,0.218,0.899,9.95E-01
FXR1,-1.332,9.09E-01,-2.197,0.238,0.899,9.95E-01
EMSY,-1.712,9.57E-01,-1.958,0.125,0.901,9.96E-01
TAFII,-1.858,9.68E-01,-2.024,0.26,0.901,9.96E-01
EPC1,-2.29,9.89E-01,-1.872,0.191,0.904,9.96E-01
PTPN11,-1.307,9.05E-01,-2.44,0.241,0.905,9.96E-01
DEAF1,-1.547,9.39E-01,-2.127,0.196,0.906,9.96E-01
GTF2B,-4.535,1.00E+00,-2.209,0.327,0.907,9.96E-01
BCL3,-8.481,1.00E+00,-2.825,0.349,0.907,9.96E-01
KDM5C,-1.841,9.67E-01,-2.604,0.313,0.91,9.97E-01
SIX5,-2.918,9.98E-01,-2.111,0.288,0.91,9.97E-01
TAF3,-1.297,9.03E-01,-2.55,0.242,0.91,9.97E-01
XRN2,-3.377,1.00E+00,-2.256,0.32,0.911,9.97E-01
BRD1,-1.291,9.02E-01,-2.819,0.243,0.912,9.97E-01
PHF8,-4.722,1.00E+00,-2.412,0.333,0.913,9.97E-01
ZNF711,-1.473,9.30E-01,-2.258,0.212,0.913,9.97E-01
SRSF3,-1.844,9.67E-01,-2.119,0.243,0.913,9.97E-01
RBP2,-1.729,9.58E-01,-2.005,0.099,0.913,9.97E-01
KAT5,-2.417,9.92E-01,-2.1,0.261,0.919,9.98E-01
ELL2,-3.76,1.00E+00,-2.249,0.307,0.92,9.98E-01
KAT7,-1.317,9.06E-01,-2.876,0.24,0.92,9.98E-01
ELK1,-3.658,1.00E+00,-2.149,0.288,0.921,9.98E-01
FAM208A,-1.777,9.62E-01,-2.465,0.268,0.925,9.98E-01
GMEB2,-2.384,9.91E-01,-2.004,0.164,0.925,9.98E-01
AUTS2,-1.436,9.24E-01,-2.763,0.219,0.926,9.98E-01
KDM5A,-3.411,1.00E+00,-1.973,0.15,0.931,9.99E-01
DCP1A,-2.143,9.84E-01,-2.185,0.226,0.931,9.99E-01
SPIN1,-1.616,9.47E-01,-2.459,0.177,0.934,9.99E-01
ELK4,-3.31,1.00E+00,-2.041,0.188,0.935,9.99E-01
KMT2D,-4.237,1.00E+00,-2.304,0.284,0.936,9.99E-01
RPE,-2.733,9.97E-01,-2.478,0.28,0.937,9.99E-01
POLR2B,-2.039,9.79E-01,-2.445,0.249,0.938,9.99E-01
BRPF3,-2.066,9.81E-01,-2.989,0.273,0.942,9.99E-01
PAF1,-5.167,1.00E+00,-2.589,0.301,0.943,9.99E-01
SMAD5,-2.346,9.91E-01,-2.188,0.174,0.943,9.99E-01
DDX21,-2.292,9.89E-01,-2.231,0.179,0.944,9.99E-01
NELFA,-5.098,1.00E+00,-2.144,0.224,0.947,9.99E-01
PHF2,-1.922,9.73E-01,-2.803,0.238,0.95,1.00E+00
U2AF1,-3.126,9.99E-01,-2.27,0.198,0.953,1.00E+00
