TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF528,0.714,2.38E-01,1.492,0.505,0.412,3.09E-01
CTBP2,0.068,4.73E-01,-0.104,0.576,0.412,3.09E-01
PATZ1,1.013,1.55E-01,-0.278,0.532,0.413,3.10E-01
ZNF274,0.108,4.57E-01,1.814,0.517,0.413,3.11E-01
ATF3,-0.021,5.08E-01,-0.127,0.584,0.414,3.13E-01
MCM3,0.837,2.01E-01,1.481,0.5,0.417,3.18E-01
NR4A1,0.475,3.18E-01,0.921,0.524,0.42,3.24E-01
ZNF384,0.408,3.42E-01,0.868,0.527,0.422,3.29E-01
ZNF273,0.946,1.72E-01,0.351,0.519,0.423,3.30E-01
KDM5C,0.992,1.61E-01,-0.25,0.528,0.423,3.31E-01
CBX1,0.78,2.18E-01,0.587,0.521,0.423,3.32E-01
ZNF18,0.663,2.54E-01,0.548,0.525,0.425,3.36E-01
SRCAP,0.501,3.08E-01,1.926,0.495,0.427,3.39E-01
FEZF1,0.847,1.98E-01,1.391,0.497,0.427,3.39E-01
ZNF281,0.861,1.95E-01,0.645,0.514,0.428,3.41E-01
ZNF519,0.938,1.74E-01,0.288,0.519,0.43,3.45E-01
USF2,0.574,2.83E-01,-0.011,0.536,0.43,3.46E-01
ZBTB1,0.762,2.23E-01,0.9,0.511,0.431,3.48E-01
HJURP,0.471,3.19E-01,1.934,0.493,0.432,3.50E-01
ZNF766,0.614,2.70E-01,1.538,0.499,0.432,3.50E-01
CBX5,-0.343,6.34E-01,0.037,0.577,0.433,3.52E-01
ZNF558,0.673,2.51E-01,1.351,0.501,0.434,3.54E-01
ERCC2,0.422,3.37E-01,2.093,0.491,0.435,3.56E-01
ZNF675,0.434,3.32E-01,2.04,0.492,0.435,3.57E-01
REPIN1,0.128,4.49E-01,0.768,0.533,0.436,3.59E-01
SETDB1,-0.871,8.08E-01,0.396,0.597,0.436,3.59E-01
MTA3,-0.059,5.24E-01,0.518,0.547,0.436,3.59E-01
NCAPG,0.08,4.68E-01,0.81,0.534,0.437,3.60E-01
RB1,0.544,2.93E-01,-0.343,0.541,0.437,3.61E-01
RAD51,0.31,3.78E-01,1.159,0.518,0.437,3.61E-01
HES1,0.63,2.64E-01,1.501,0.497,0.437,3.61E-01
NCAPH2,1.224,1.11E-01,-0.382,0.518,0.437,3.61E-01
FAIRE,-0.163,5.65E-01,0.161,0.559,0.439,3.64E-01
IKZF1,-0.356,6.39E-01,0.272,0.567,0.439,3.64E-01
MKL2,1.087,1.39E-01,0.425,0.505,0.439,3.64E-01
ZNF701,0.595,2.76E-01,1.421,0.499,0.439,3.65E-01
MECOM,0.664,2.53E-01,1.227,0.503,0.44,3.66E-01
UHRF2,0.909,1.82E-01,0.236,0.517,0.442,3.72E-01
ZNF35,0.652,2.57E-01,1.233,0.502,0.443,3.73E-01
GTF2A2,0.513,3.04E-01,1.646,0.495,0.445,3.77E-01
DAXX,0.735,2.31E-01,1.179,0.5,0.445,3.79E-01
ZNF468,0.839,2.01E-01,0.329,0.512,0.447,3.82E-01
GATA3,0.292,3.85E-01,1.337,0.508,0.448,3.84E-01
SIX1,0.558,2.88E-01,1.251,0.502,0.448,3.84E-01
GRHL2,0.529,2.98E-01,1.174,0.503,0.449,3.87E-01
ZNF217,0.497,3.10E-01,1.649,0.495,0.449,3.87E-01
ZNF101,0.499,3.09E-01,1.71,0.492,0.45,3.89E-01
NOTCH3,0.327,3.72E-01,2.108,0.487,0.452,3.93E-01
E2F5,0.82,2.06E-01,0.853,0.502,0.452,3.94E-01
CREB3,0.78,2.18E-01,1.036,0.499,0.453,3.94E-01
DEK,0.39,3.48E-01,0.109,0.531,0.457,4.05E-01
APOBEC3B,0.607,2.72E-01,1.125,0.5,0.458,4.06E-01
KLF9,0.401,3.44E-01,-0.964,0.55,0.462,4.14E-01
FOXM1,0.068,4.73E-01,-0.243,0.546,0.463,4.18E-01
KLF5,0.521,3.01E-01,0.261,0.52,0.466,4.24E-01
WDR5,-0.022,5.09E-01,-1.196,0.577,0.467,4.27E-01
EBF3,0.148,4.41E-01,1.15,0.51,0.469,4.32E-01
NIPBL,0.086,4.66E-01,-0.43,0.545,0.471,4.35E-01
ZNF808,0.267,3.95E-01,1.998,0.485,0.471,4.35E-01
INTS3,0.522,3.01E-01,1.151,0.496,0.472,4.37E-01
NFIC,0.165,4.35E-01,0.286,0.528,0.472,4.38E-01
CHAT,0.433,3.33E-01,1.675,0.486,0.473,4.40E-01
SMARCA2,0.343,3.66E-01,1.173,0.501,0.474,4.42E-01
GATA2,-1.122,8.69E-01,0.82,0.553,0.476,4.46E-01
TBL1X,0.72,2.36E-01,0.335,0.506,0.476,4.46E-01
KDM1A,-0.14,5.56E-01,0.441,0.531,0.476,4.47E-01
YBX3,0.5,3.09E-01,0.643,0.506,0.476,4.47E-01
SMN1,0.301,3.82E-01,1.806,0.486,0.477,4.49E-01
STAT4,-0.34,6.33E-01,0.389,0.537,0.477,4.49E-01
LHX2,0.378,3.53E-01,1.163,0.499,0.478,4.51E-01
ZKSCAN5,0.677,2.49E-01,0.524,0.503,0.478,4.51E-01
SATB1,0.191,4.24E-01,1.582,0.493,0.478,4.52E-01
MORC2,-0.173,5.69E-01,-0.595,0.554,0.479,4.52E-01
WDHD1,0.694,2.44E-01,0.816,0.496,0.48,4.56E-01
DNMT3A,-0.493,6.89E-01,-0.73,0.572,0.481,4.57E-01
ZNF391,0.807,2.10E-01,0.296,0.502,0.482,4.60E-01
ZNF346,0.881,1.89E-01,0.262,0.501,0.482,4.60E-01
TET3,0.347,3.64E-01,-0.632,0.535,0.483,4.62E-01
AFF1,-0.41,6.59E-01,-0.808,0.568,0.485,4.66E-01
ZNF664,0.507,3.06E-01,1.201,0.489,0.487,4.71E-01
HMBOX1,0.426,3.35E-01,1.242,0.492,0.488,4.73E-01
PITX3,0.37,3.56E-01,1.333,0.489,0.49,4.78E-01
ZNF324,0.806,2.10E-01,0.247,0.5,0.494,4.86E-01
ZSCAN29,0.653,2.57E-01,0.465,0.499,0.495,4.88E-01
BATF,-0.694,7.56E-01,-0.313,0.56,0.496,4.92E-01
ZSCAN20,0.566,2.86E-01,0.871,0.49,0.498,4.96E-01
LIN9,0.437,3.31E-01,1.013,0.492,0.498,4.96E-01
ZXDC,0.361,3.59E-01,1.24,0.488,0.5,5.00E-01
ERCC3,0.325,3.73E-01,1.327,0.487,0.501,5.03E-01
ARID3A,0.188,4.26E-01,0.58,0.509,0.501,5.03E-01
CREBBP,-0.526,7.00E-01,-0.23,0.544,0.504,5.09E-01
SOX13,0.403,3.44E-01,0.681,0.498,0.504,5.10E-01
KLF8,0.715,2.37E-01,-0.151,0.505,0.505,5.11E-01
ZNF674,0.647,2.59E-01,0.107,0.502,0.508,5.17E-01
NCOA1,0.547,2.92E-01,0.587,0.493,0.509,5.20E-01
ZNF611,0.512,3.04E-01,0.58,0.495,0.509,5.20E-01
BHLHE40,0.172,4.32E-01,-0.446,0.525,0.51,5.24E-01
PROX1,-0.429,6.66E-01,-0.2,0.537,0.512,5.28E-01
SOX11,0.061,4.76E-01,1.41,0.487,0.514,5.32E-01
KDM6B,0.359,3.60E-01,0.232,0.506,0.514,5.32E-01
ZNF264,0.21,4.17E-01,0.532,0.504,0.515,5.34E-01
PBX2,0.186,4.26E-01,0.671,0.5,0.518,5.41E-01
INSM2,0.572,2.84E-01,0.328,0.492,0.52,5.45E-01
GFI1B,0.05,4.80E-01,0.735,0.502,0.521,5.47E-01
ZNF143,-0.629,7.35E-01,-0.92,0.556,0.522,5.49E-01
ZNF197,0.564,2.86E-01,0.304,0.493,0.523,5.51E-01
KLF7,0.676,2.50E-01,0.011,0.496,0.525,5.56E-01
BRD7,0.529,2.98E-01,0.191,0.496,0.526,5.57E-01
NR1H3,0.494,3.11E-01,0.624,0.488,0.526,5.57E-01
ZNF76,0.038,4.85E-01,-0.624,0.525,0.53,5.66E-01
BRD3,-0.141,5.56E-01,-1.076,0.538,0.53,5.67E-01
GATA4,-0.48,6.84E-01,1.017,0.506,0.53,5.67E-01
LDB1,0.199,4.21E-01,1.134,0.481,0.531,5.69E-01
MBD4,0.385,3.50E-01,0.62,0.489,0.531,5.70E-01
CHD4,0.479,3.16E-01,-0.293,0.504,0.532,5.71E-01
ZXDB,0.701,2.42E-01,-0.169,0.495,0.532,5.71E-01
CAMTA2,0.319,3.75E-01,0.834,0.487,0.533,5.74E-01
SPIB,-0.257,6.01E-01,0.722,0.505,0.533,5.75E-01
ZNF671,0.275,3.92E-01,0.976,0.485,0.534,5.76E-01
E2F7,0.279,3.90E-01,0.157,0.503,0.534,5.77E-01
EGR1,-0.325,6.27E-01,-1.467,0.553,0.535,5.77E-01
MYBL2,0.377,3.53E-01,0.589,0.489,0.535,5.78E-01
RAC3,0.339,3.67E-01,0.701,0.487,0.535,5.79E-01
PDX1,0.145,4.42E-01,1.014,0.487,0.535,5.79E-01
HOXC9,0.184,4.27E-01,1.127,0.48,0.536,5.81E-01
PHOX2B,0.118,4.53E-01,1.283,0.478,0.538,5.85E-01
PAX6,-0.032,5.13E-01,1.135,0.488,0.538,5.86E-01
ZNF682,0.483,3.14E-01,0.28,0.491,0.539,5.87E-01
COPS2,0.435,3.32E-01,0.283,0.492,0.54,5.89E-01
MECP2,0.376,3.53E-01,-0.656,0.511,0.54,5.90E-01
ING2,0.458,3.24E-01,0.215,0.493,0.54,5.90E-01
ZNF580,0.523,3.01E-01,0.199,0.49,0.542,5.95E-01
ZNF133,0.061,4.76E-01,1.306,0.475,0.545,6.01E-01
TLE3,-0.769,7.79E-01,0.903,0.51,0.546,6.02E-01
SS18,0.354,3.62E-01,0.113,0.496,0.546,6.02E-01
NR1H2,0.384,3.50E-01,0.425,0.487,0.547,6.04E-01
ZNF440,0.003,4.99E-01,1.364,0.473,0.547,6.06E-01
ZFX,-0.808,7.90E-01,-1.182,0.556,0.548,6.07E-01
ZNF182,0.221,4.13E-01,0.81,0.482,0.549,6.08E-01
UBE2I,0.303,3.81E-01,0.593,0.486,0.55,6.11E-01
CHD2,-0.296,6.16E-01,-1.578,0.546,0.551,6.13E-01
ZNF71,0.338,3.68E-01,-0.62,0.506,0.555,6.22E-01
AR,-4.949,1.00E+00,0.836,0.542,0.556,6.24E-01
GLI4,0.444,3.29E-01,0.022,0.491,0.556,6.25E-01
JUNB,-0.51,6.95E-01,-0.22,0.521,0.558,6.28E-01
E2F2,0.286,3.88E-01,0.49,0.485,0.559,6.30E-01
FOXK2,-0.087,5.35E-01,0.278,0.501,0.561,6.35E-01
FOXA1,-1.748,9.60E-01,0.977,0.523,0.565,6.44E-01
TBL1XR1,0.069,4.73E-01,-0.308,0.504,0.567,6.48E-01
LANA,-0.131,5.52E-01,-1.258,0.525,0.568,6.50E-01
ZNF644,0.258,3.98E-01,0.141,0.49,0.568,6.51E-01
ZNF441,0.453,3.25E-01,-0.39,0.493,0.569,6.52E-01
ZKSCAN8,0.31,3.78E-01,0.289,0.483,0.569,6.52E-01
NBN,-0.306,6.20E-01,-0.089,0.51,0.569,6.52E-01
ZNF687,0.385,3.50E-01,0.138,0.485,0.569,6.52E-01
ZNF146,-0.03,5.12E-01,0.542,0.489,0.571,6.56E-01
TAF7,-0.593,7.23E-01,-0.953,0.531,0.572,6.58E-01
PRAME,0.351,3.63E-01,-0.032,0.488,0.572,6.58E-01
NR2F2,-1.154,8.76E-01,-0.354,0.536,0.573,6.62E-01
ZIM3,-0.048,5.19E-01,1.024,0.474,0.574,6.63E-01
ETV5,-0.019,5.08E-01,0.213,0.495,0.576,6.66E-01
RBBP5,-0.497,6.90E-01,-1.57,0.539,0.576,6.66E-01
CTBP1,0.114,4.55E-01,0.562,0.479,0.577,6.69E-01
MYCN,-0.055,5.22E-01,-0.935,0.514,0.579,6.74E-01
SP3,0.523,3.00E-01,-0.79,0.492,0.58,6.76E-01
ZNF287,-0.229,5.91E-01,1.308,0.462,0.581,6.77E-01
ZNF618,0.18,4.29E-01,0.304,0.48,0.581,6.78E-01
BANP,-0.255,6.01E-01,0.545,0.49,0.582,6.79E-01
CBX8,-0.069,5.28E-01,-1.268,0.52,0.582,6.80E-01
DUX4,-0.417,6.62E-01,0.889,0.486,0.583,6.81E-01
NFRKB,0.276,3.91E-01,0.025,0.486,0.583,6.81E-01
FOXO1,-1.368,9.14E-01,-0.445,0.538,0.583,6.82E-01
ZNF610,0.376,3.54E-01,-0.84,0.497,0.585,6.85E-01
ZNF317,-0.449,6.73E-01,0.965,0.482,0.586,6.88E-01
ARNTL,-0.972,8.35E-01,-0.953,0.536,0.587,6.90E-01
MYC,-2.226,9.87E-01,-1.327,0.579,0.588,6.91E-01
POU2F1,-0.246,5.97E-01,1.273,0.46,0.588,6.91E-01
PRDM1,-0.154,5.61E-01,0.118,0.493,0.588,6.92E-01
NOTCH1,-1.48,9.31E-01,-1.6,0.572,0.588,6.93E-01
DPF1,0.081,4.68E-01,0.373,0.479,0.59,6.95E-01
EP400,0.281,3.89E-01,-0.145,0.485,0.59,6.95E-01
ZBTB14,0.466,3.21E-01,-1,0.493,0.593,7.02E-01
POLR2M,0.346,3.65E-01,-0.491,0.487,0.594,7.05E-01
ATF2,-1.368,9.14E-01,-1.479,0.557,0.595,7.07E-01
ZNF695,0.269,3.94E-01,-0.21,0.485,0.595,7.07E-01
C17orf49,0.105,4.58E-01,-0.746,0.498,0.599,7.14E-01
ZBTB33,-2.355,9.91E-01,-1.654,0.597,0.6,7.16E-01
MEF2A,-0.188,5.75E-01,-0.317,0.498,0.6,7.16E-01
RFX5,-0.467,6.80E-01,-1.244,0.521,0.6,7.17E-01
SPDEF,0.053,4.79E-01,0.076,0.484,0.601,7.19E-01
SMARCC2,0.229,4.09E-01,-0.185,0.479,0.603,7.22E-01
MXI1,-0.285,6.12E-01,-1.749,0.529,0.604,7.23E-01
PBX1,-0.151,5.60E-01,0.682,0.469,0.604,7.23E-01
TFDP1,-0.009,5.04E-01,-0.651,0.497,0.604,7.24E-01
TP63,-1.064,8.56E-01,0.459,0.503,0.605,7.25E-01
GTF2F1,0.022,4.91E-01,-0.889,0.501,0.605,7.25E-01
ZNF83,0.105,4.58E-01,-0.284,0.487,0.605,7.26E-01
HOXB13,-1.273,8.99E-01,0.825,0.5,0.608,7.31E-01
SIN3A,-0.933,8.25E-01,-1.713,0.544,0.609,7.33E-01
ZNF589,0.077,4.69E-01,-0.077,0.481,0.609,7.33E-01
RUNX1,-5.51,1.00E+00,-1.631,0.599,0.612,7.40E-01
BRD2,-1.109,8.66E-01,-1.642,0.543,0.613,7.41E-01
ZNF280A,-0.305,6.20E-01,0.985,0.457,0.613,7.42E-01
NFYB,-0.347,6.36E-01,-0.572,0.5,0.616,7.47E-01
ZNF585A,-0.037,5.15E-01,0.288,0.471,0.619,7.52E-01
FGFR1,-0.207,5.82E-01,-1.429,0.511,0.619,7.53E-01
ZNF639,-0.154,5.61E-01,-0.61,0.493,0.62,7.54E-01
ZNF750,-0.141,5.56E-01,0.427,0.466,0.621,7.57E-01
ZNF44,0.059,4.76E-01,-0.065,0.475,0.622,7.59E-01
FXR1,0.146,4.42E-01,-0.398,0.479,0.623,7.59E-01
HSF1,-1.036,8.50E-01,-2.044,0.554,0.623,7.61E-01
CENPT,-0.448,6.73E-01,1.059,0.45,0.624,7.61E-01
KLF3,-0.006,5.03E-01,0.047,0.472,0.625,7.65E-01
ZNF584,-0.045,5.18E-01,-0.111,0.478,0.627,7.67E-01
CCND2,0.25,4.01E-01,-0.909,0.484,0.629,7.71E-01
HOXA9,-0.417,6.62E-01,0.282,0.478,0.631,7.74E-01
ETS2,-0.302,6.19E-01,0,0.48,0.632,7.76E-01
ZSCAN5A,0.069,4.72E-01,-0.641,0.481,0.632,7.76E-01
GLYR1,0.188,4.26E-01,-0.833,0.481,0.632,7.77E-01
ZSCAN2,-0.193,5.76E-01,0.322,0.464,0.633,7.78E-01
BRCA1,-1.332,9.09E-01,-1.421,0.536,0.634,7.80E-01
CREB1,-1.842,9.67E-01,-1.744,0.557,0.635,7.82E-01
ORC2,-0.033,5.13E-01,-0.07,0.471,0.636,7.83E-01
ZNF84,-0.232,5.92E-01,0.318,0.461,0.638,7.86E-01
XBP1,-0.898,8.15E-01,-0.634,0.507,0.638,7.87E-01
CBX6,0.023,4.91E-01,-0.623,0.48,0.638,7.88E-01
BANF1,-0.456,6.76E-01,0.24,0.477,0.639,7.89E-01
CREM,-0.424,6.64E-01,-0.266,0.487,0.64,7.90E-01
HDAC1,-1.282,9.00E-01,-1.826,0.545,0.641,7.92E-01
MBTD1,0.115,4.54E-01,-0.717,0.477,0.641,7.93E-01
TCF21,-0.332,6.30E-01,0.141,0.474,0.642,7.93E-01
HMGN3,0.161,4.36E-01,-0.917,0.479,0.642,7.94E-01
PBX3,-0.352,6.37E-01,-0.61,0.49,0.645,7.98E-01
ZNF189,0.153,4.39E-01,-0.964,0.479,0.646,8.01E-01
ZNF100,0.082,4.67E-01,-0.717,0.476,0.646,8.01E-01
MEF2B,-1.516,9.35E-01,-0.085,0.51,0.647,8.02E-01
TBP,-0.877,8.10E-01,-1.932,0.535,0.648,8.05E-01
CHRM2,-0.688,7.54E-01,-1.429,0.511,0.65,8.07E-01
ZNF430,-0.526,7.01E-01,0.808,0.446,0.65,8.08E-01
EBF1,-0.657,7.44E-01,-0.282,0.488,0.653,8.12E-01
PRMT1,-0.316,6.24E-01,0.072,0.466,0.655,8.15E-01
OVOL3,-0.162,5.64E-01,-0.298,0.47,0.655,8.15E-01
RELB,-0.789,7.85E-01,-0.265,0.49,0.658,8.20E-01
HDAC3,-0.61,7.29E-01,0.289,0.467,0.658,8.20E-01
ZNF26,-0.512,6.96E-01,0.608,0.447,0.658,8.20E-01
UBTF,-0.518,6.98E-01,-1.614,0.508,0.659,8.22E-01
BACH2,-0.884,8.12E-01,-0.448,0.496,0.659,8.22E-01
ZNF518A,-0.051,5.21E-01,-0.773,0.477,0.66,8.23E-01
CREB3L4,-0.241,5.95E-01,-0.063,0.461,0.66,8.23E-01
STAT5A,-1.018,8.46E-01,-1.333,0.514,0.661,8.24E-01
KDM1B,-0.549,7.08E-01,0.64,0.444,0.661,8.25E-01
HOXA4,0.084,4.67E-01,-1.046,0.476,0.661,8.25E-01
CCNT2,0.031,4.88E-01,-0.897,0.474,0.662,8.27E-01
STAT3,-1.493,9.32E-01,-0.892,0.517,0.663,8.28E-01
PSIP1,-0.246,5.97E-01,-0.545,0.473,0.664,8.29E-01
HLF,-0.545,7.07E-01,0.367,0.456,0.664,8.29E-01
MAF,-1.489,9.32E-01,-1.834,0.539,0.665,8.30E-01
GABPA,-3.964,1.00E+00,-2.203,0.578,0.665,8.30E-01
SP2,-0.267,6.05E-01,-1.243,0.49,0.665,8.30E-01
FOXP1,-1.808,9.65E-01,-1.889,0.546,0.665,8.31E-01
KMT2A,-1.759,9.61E-01,-2.693,0.569,0.665,8.31E-01
NKX3-1,-0.71,7.61E-01,0.538,0.46,0.666,8.33E-01
MAML3,-0.803,7.89E-01,0.643,0.457,0.668,8.35E-01
FLI1,-1.846,9.68E-01,-1.329,0.528,0.668,8.36E-01
SPI1,-6.694,1.00E+00,-1.318,0.539,0.669,8.37E-01
FOXP2,-0.017,5.07E-01,-1.196,0.479,0.669,8.37E-01
HHEX,-0.492,6.89E-01,0.257,0.455,0.67,8.38E-01
PRDM11,-0.337,6.32E-01,-1.492,0.496,0.671,8.39E-01
FXR2,-0.265,6.05E-01,-0.235,0.459,0.671,8.40E-01
ELF3,-0.286,6.13E-01,-0.324,0.465,0.672,8.42E-01
NELFE,-4.754,1.00E+00,-1.871,0.557,0.673,8.43E-01
ZNF574,-0.029,5.12E-01,-1.015,0.471,0.677,8.48E-01
RELA,-7.991,1.00E+00,-2.295,0.574,0.679,8.51E-01
NKRF,-0.372,6.45E-01,-0.892,0.479,0.68,8.53E-01
ARRB1,-0.621,7.33E-01,0.208,0.454,0.681,8.54E-01
YY1,-4.928,1.00E+00,-2.177,0.566,0.683,8.57E-01
MRE11A,-0.328,6.29E-01,-0.491,0.462,0.684,8.58E-01
BRD4,-7.292,1.00E+00,-2.27,0.569,0.685,8.59E-01
SCML2,-0.217,5.86E-01,-0.9,0.469,0.685,8.59E-01
AGO2,-0.203,5.81E-01,-0.747,0.463,0.686,8.60E-01
GPS2,-0.089,5.36E-01,-1.045,0.469,0.686,8.60E-01
ZNF350,-0.307,6.21E-01,-0.378,0.457,0.686,8.61E-01
HNF1B,-0.492,6.89E-01,0.032,0.448,0.686,8.61E-01
TARDBP,-0.634,7.37E-01,-1.5,0.497,0.687,8.62E-01
L3MBTL4,-0.146,5.58E-01,-0.947,0.466,0.688,8.63E-01
ERG,-3.103,9.99E-01,-2.372,0.561,0.689,8.65E-01
CBFB,-1.623,9.48E-01,-2.59,0.547,0.691,8.67E-01
POLR2A,-29.378,1.00E+00,-2.351,0.563,0.695,8.73E-01
MAPK1,-0.478,6.84E-01,-1.712,0.495,0.696,8.73E-01
INO80,-1.132,8.71E-01,-1.481,0.506,0.697,8.75E-01
CCDC101,-0.558,7.12E-01,-0.868,0.474,0.698,8.76E-01
ASH2L,-0.687,7.54E-01,0.029,0.45,0.699,8.77E-01
STAT1,-1.127,8.70E-01,-1.334,0.502,0.7,8.78E-01
RARA,-1.188,8.83E-01,-0.866,0.493,0.702,8.81E-01
RBPJ,-1.935,9.74E-01,-1.912,0.531,0.707,8.87E-01
CEBPB,-6.428,1.00E+00,-0.669,0.511,0.708,8.88E-01
RARG,-0.693,7.56E-01,-0.54,0.463,0.709,8.89E-01
MED1,-6.78,1.00E+00,-2.63,0.558,0.71,8.90E-01
FOXD2,-0.283,6.12E-01,-1.053,0.458,0.711,8.91E-01
IRF4,-1.388,9.17E-01,-0.572,0.488,0.712,8.92E-01
TGIF2,-0.312,6.22E-01,-1.341,0.469,0.715,8.96E-01
PIAS1,-1.95,9.74E-01,0.608,0.467,0.716,8.97E-01
E2F3,-0.198,5.79E-01,-1.412,0.463,0.716,8.97E-01
CENPC,-0.946,8.28E-01,0.557,0.416,0.716,8.97E-01
ASXL1,-0.136,5.54E-01,-1.59,0.467,0.716,8.97E-01
ELF1,-1.246,8.94E-01,-1.857,0.512,0.717,8.98E-01
DIDO1,-0.556,7.11E-01,-0.712,0.454,0.717,8.98E-01
ZNF786,-0.156,5.62E-01,-1.498,0.466,0.717,8.98E-01
NFYA,-1.166,8.78E-01,-1.149,0.491,0.72,9.01E-01
ZBTB40,-1.289,9.01E-01,-1.382,0.499,0.721,9.02E-01
ZFP28,-1.116,8.68E-01,0.314,0.434,0.724,9.06E-01
TRRAP,-0.682,7.52E-01,-1.068,0.47,0.725,9.06E-01
SOX9,-0.666,7.47E-01,-1.516,0.481,0.725,9.06E-01
ZNF248,-0.917,8.21E-01,0.309,0.419,0.725,9.07E-01
KLF13,-0.559,7.12E-01,-0.995,0.458,0.728,9.09E-01
FOXG1,-0.529,7.02E-01,-0.829,0.445,0.729,9.10E-01
LMO2,-1.838,9.67E-01,-0.679,0.492,0.729,9.11E-01
ZNF260,-0.625,7.34E-01,-0.756,0.44,0.733,9.15E-01
ERF,-1.086,8.61E-01,-0.164,0.446,0.734,9.16E-01
THAP11,-0.384,6.50E-01,-1.316,0.453,0.735,9.17E-01
BCLAF1,-0.614,7.30E-01,-1.634,0.476,0.739,9.20E-01
BCL6,-2.272,9.89E-01,-1.719,0.512,0.742,9.23E-01
TAT,-0.765,7.78E-01,-0.561,0.431,0.743,9.24E-01
HEY1,-0.444,6.71E-01,-1.583,0.461,0.744,9.25E-01
ZBTB26,-0.349,6.36E-01,-1.771,0.471,0.745,9.26E-01
BPTF,-0.278,6.09E-01,-1.697,0.459,0.746,9.26E-01
VDR,-1.987,9.77E-01,-1.633,0.506,0.746,9.27E-01
ATF4,-1.674,9.53E-01,-0.076,0.464,0.747,9.27E-01
TAF1,-2.108,9.83E-01,-2.168,0.523,0.747,9.27E-01
KDM4B,-0.676,7.51E-01,-1.326,0.461,0.747,9.27E-01
PRDM6,-0.774,7.81E-01,-0.564,0.43,0.747,9.27E-01
MNT,-0.985,8.38E-01,-1.023,0.465,0.75,9.30E-01
TTF2,-0.712,7.62E-01,-1.484,0.468,0.75,9.30E-01
LMO1,-0.64,7.39E-01,-1.059,0.439,0.751,9.31E-01
MLLT1,-1.524,9.36E-01,-1.788,0.503,0.751,9.31E-01
HDAC4,-0.51,6.95E-01,-1.394,0.447,0.752,9.31E-01
PGR,-0.867,8.07E-01,-0.345,0.423,0.752,9.31E-01
POLR2H,-0.71,7.61E-01,-1.22,0.45,0.756,9.34E-01
ATF1,-1.746,9.60E-01,-1.592,0.497,0.757,9.36E-01
E2F1,-2.607,9.95E-01,-1.532,0.503,0.758,9.36E-01
NFKB2,-1.002,8.42E-01,-0.661,0.439,0.758,9.36E-01
FOXJ2,-0.795,7.87E-01,-1.065,0.447,0.758,9.37E-01
GATAD1,-0.787,7.84E-01,-1.337,0.46,0.759,9.37E-01
CEBPG,-1.462,9.28E-01,-0.281,0.451,0.76,9.38E-01
NUP98-HOXA9,-0.95,8.29E-01,-0.31,0.416,0.76,9.38E-01
TRIM22,-0.83,7.97E-01,-1.037,0.446,0.76,9.38E-01
ETV6,-1.761,9.61E-01,-0.88,0.479,0.761,9.38E-01
PPARGC1A,-0.673,7.49E-01,-1.138,0.437,0.761,9.39E-01
ETV7,-0.684,7.53E-01,-1.1,0.437,0.762,9.39E-01
ZNF343,-0.291,6.15E-01,-1.857,0.458,0.763,9.40E-01
GRHL1,-0.827,7.96E-01,-0.725,0.427,0.763,9.40E-01
KAT8,-1.197,8.84E-01,-1.252,0.472,0.764,9.41E-01
ASCL2,-0.63,7.36E-01,-1.365,0.44,0.764,9.41E-01
HCFC1,-1.904,9.72E-01,-1.614,0.497,0.765,9.42E-01
STAT2,-1.244,8.93E-01,-1.447,0.478,0.767,9.43E-01
HNF1A,-1.391,9.18E-01,-0.32,0.445,0.767,9.43E-01
KDM6A,-0.74,7.70E-01,-1.091,0.433,0.769,9.45E-01
CDK8,-2.57,9.95E-01,-2.431,0.521,0.771,9.46E-01
ESRRA,-0.855,8.04E-01,-1.72,0.472,0.771,9.46E-01
BTAF1,-0.711,7.62E-01,-1.231,0.435,0.771,9.46E-01
HNF4G,-2.248,9.88E-01,-0.66,0.474,0.775,9.49E-01
PMEL,-1.074,8.59E-01,-1.513,0.467,0.775,9.49E-01
RBL2,-1.51,9.35E-01,-1.232,0.474,0.776,9.50E-01
BARX1,-0.757,7.76E-01,-1.244,0.432,0.776,9.50E-01
MBOAT4,-0.651,7.43E-01,-1.574,0.439,0.778,9.51E-01
RUNX3,-0.779,7.82E-01,-1.157,0.43,0.778,9.51E-01
SETD1A,-0.389,6.51E-01,-2.146,0.467,0.778,9.51E-01
E2F4,-1.228,8.90E-01,-1.537,0.472,0.779,9.52E-01
THAP1,-0.561,7.13E-01,-1.687,0.444,0.779,9.52E-01
ZNF136,-1.277,8.99E-01,-0.011,0.384,0.782,9.53E-01
LEO1,-0.691,7.55E-01,-1.486,0.436,0.782,9.53E-01
MYH11,-1.148,8.75E-01,-2.611,0.498,0.785,9.55E-01
NCOR1,-1.862,9.69E-01,-2.513,0.508,0.791,9.59E-01
FEV,-0.823,7.95E-01,-1.364,0.427,0.792,9.60E-01
SAP30,-1.289,9.01E-01,-1.742,0.478,0.793,9.60E-01
MYB,-2.348,9.91E-01,-1.163,0.478,0.793,9.60E-01
EWSR1,-1.607,9.46E-01,-1.123,0.462,0.793,9.60E-01
HOXA6,-0.656,7.44E-01,-1.742,0.438,0.794,9.61E-01
NFIL3,-1.073,8.59E-01,-0.945,0.406,0.796,9.62E-01
