TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
SUMO1,5.033,2.41E-07,2.04,0.519,0.093,3.67E-03
HLF,1.878,3.02E-02,2.896,0.49,0.093,3.67E-03
TRIM28,3.132,8.67E-04,3.137,0.458,0.094,3.72E-03
PGR,1.604,5.44E-02,2.362,0.532,0.095,3.85E-03
ZNF317,2.024,2.15E-02,3.044,0.474,0.096,3.98E-03
TAL1,4.072,2.33E-05,2.199,0.505,0.096,4.02E-03
SIX1,1.92,2.74E-02,2.804,0.487,0.098,4.21E-03
SMC1A,5.789,3.55E-09,1.685,0.533,0.098,4.30E-03
NUP98-HOXA9,1.583,5.67E-02,2.358,0.526,0.1,4.44E-03
ZNF680,2.147,1.59E-02,2.932,0.473,0.1,4.49E-03
GATA1,4.672,1.49E-06,2.209,0.493,0.1,4.54E-03
NEUROG2,4.262,1.01E-05,2.071,0.506,0.102,4.79E-03
SATB1,1.156,1.24E-01,3.069,0.507,0.102,4.84E-03
HNF1A,2.297,1.08E-02,2.178,0.511,0.105,5.26E-03
ZNF654,2.203,1.38E-02,2.046,0.522,0.106,5.37E-03
KDM1B,1.313,9.45E-02,3.069,0.487,0.106,5.37E-03
SFPQ,1.281,1.00E-01,3.213,0.482,0.106,5.37E-03
BMI1,2.137,1.63E-02,1.81,0.547,0.107,5.53E-03
JARID2,5.252,7.52E-08,1.252,0.722,0.107,5.53E-03
LRWD1,1.267,1.03E-01,3.265,0.48,0.109,5.87E-03
HAND2,1.421,7.76E-02,2.684,0.501,0.11,5.99E-03
NEUROD1,2.103,1.77E-02,2.526,0.481,0.112,6.35E-03
ZNF169,1.387,8.27E-02,2.711,0.496,0.113,6.41E-03
CDX2,1.646,4.99E-02,2.171,0.521,0.113,6.47E-03
ZFP57,1.889,2.95E-02,2.129,0.513,0.115,6.85E-03
ZNF486,1.532,6.28E-02,3.199,0.461,0.116,7.04E-03
PR,3.336,4.25E-04,2,0.494,0.117,7.24E-03
RNF2,2.304,1.06E-02,1.389,0.588,0.117,7.24E-03
CHD5,1.456,7.28E-02,2.393,0.505,0.118,7.31E-03
ZNF248,1.234,1.09E-01,3.186,0.476,0.118,7.31E-03
POLR3D,2.532,5.68E-03,1.979,0.504,0.118,7.44E-03
SMARCA2,1.667,4.78E-02,2.314,0.497,0.118,7.44E-03
FOXH1,1.666,4.79E-02,2.404,0.49,0.119,7.65E-03
STAG1,5.206,9.64E-08,1.193,0.544,0.121,8.00E-03
SUZ12,4.008,3.06E-05,1.025,0.696,0.121,8.00E-03
ZNF485,1.295,9.77E-02,2.823,0.484,0.121,8.00E-03
PARP1,1.248,1.06E-01,3.014,0.478,0.122,8.07E-03
SF1,1.224,1.10E-01,3.092,0.474,0.122,8.14E-03
ARID3A,1.883,2.99E-02,2.216,0.489,0.124,8.51E-03
ZBTB2,1.792,3.66E-02,2.098,0.499,0.126,8.96E-03
ZNF382,2.041,2.06E-02,2.821,0.451,0.128,9.35E-03
ZNF445,1.359,8.71E-02,2.472,0.493,0.128,9.35E-03
POU2F1,1.186,1.18E-01,3.125,0.47,0.128,9.51E-03
LMNA,1.659,4.86E-02,2.677,0.469,0.129,9.75E-03
H3F3B,1.23,1.09E-01,2.939,0.475,0.129,9.75E-03
ZNF490,1.221,1.11E-01,2.957,0.474,0.13,9.92E-03
SMAD3,1.788,3.69E-02,1.272,0.619,0.132,1.04E-02
ZNF823,1.254,1.05E-01,2.771,0.478,0.133,1.07E-02
EP300,2.207,1.36E-02,1.043,0.61,0.134,1.09E-02
CTNNB1,1.4,8.07E-02,2.207,0.498,0.134,1.09E-02
ZNF287,1.143,1.26E-01,3.146,0.463,0.135,1.10E-02
HNF4A,2.822,2.38E-03,1.65,0.493,0.136,1.14E-02
CDK2,1.513,6.51E-02,2.585,0.471,0.138,1.17E-02
ASCL1,2.48,6.56E-03,1.765,0.488,0.138,1.18E-02
NR2F1,1.683,4.62E-02,2.348,0.472,0.138,1.18E-02
PRDM12,1.145,1.26E-01,3.004,0.464,0.141,1.25E-02
PROX1,1.55,6.06E-02,1.49,0.529,0.142,1.29E-02
ZNF586,1.113,1.33E-01,3.195,0.459,0.143,1.32E-02
CBX3,1.406,7.98E-02,2.672,0.462,0.144,1.35E-02
ZNF512,1.697,4.49E-02,2.155,0.478,0.145,1.36E-02
TOP1,2.229,1.29E-02,1.967,0.476,0.145,1.36E-02
MCM2,1.248,1.06E-01,2.542,0.478,0.146,1.40E-02
MEF2B,2.368,8.95E-03,1.595,0.488,0.147,1.42E-02
PRDM6,1.436,7.55E-02,1.93,0.502,0.147,1.42E-02
HOXA9,1.54,6.18E-02,2.162,0.479,0.148,1.46E-02
RING1,1.66,4.84E-02,2.201,0.47,0.151,1.55E-02
ZNF140,1.438,7.53E-02,2.875,0.439,0.151,1.56E-02
ZNF430,1.12,1.31E-01,2.95,0.46,0.151,1.56E-02
TSC22D4,1.25,1.06E-01,2.231,0.482,0.153,1.62E-02
DMC1,1.198,1.15E-01,2.554,0.472,0.153,1.63E-02
HDAC3,1.105,1.35E-01,2.141,0.506,0.155,1.66E-02
ILK,1.461,7.20E-02,2.635,0.449,0.155,1.66E-02
ZNF793,1.454,7.30E-02,2.58,0.452,0.155,1.67E-02
GTF2I,2.884,1.96E-03,1.663,0.471,0.155,1.69E-02
MAFF,1.35,8.85E-02,2.689,0.449,0.157,1.76E-02
NFIL3,1.294,9.79E-02,2.067,0.484,0.158,1.77E-02
CEBPG,1.781,3.75E-02,2.355,0.443,0.159,1.82E-02
ZNF22,1.151,1.25E-01,2.592,0.464,0.161,1.88E-02
EWSR1,1.151,1.25E-01,2.017,0.498,0.161,1.89E-02
SIRT1,1.888,2.95E-02,2.196,0.451,0.161,1.89E-02
PITX3,1.125,1.30E-01,2.652,0.461,0.165,2.01E-02
ZNF26,1.097,1.36E-01,2.792,0.457,0.166,2.05E-02
IRF5,1.142,1.27E-01,2.527,0.463,0.166,2.05E-02
ZNF440,1.028,1.52E-01,2.948,0.446,0.166,2.08E-02
ZNF133,1.052,1.47E-01,2.87,0.451,0.167,2.10E-02
GFI1B,1.061,1.44E-01,2.42,0.471,0.168,2.12E-02
NOTCH3,1.007,1.57E-01,2.988,0.442,0.171,2.27E-02
ESR1,1.38,8.37E-02,1.163,0.521,0.174,2.36E-02
MYOD1,1.715,4.32E-02,1.986,0.455,0.174,2.36E-02
TET2,1.45,7.35E-02,1.161,0.517,0.174,2.37E-02
TERC,1.963,2.48E-02,2.013,0.444,0.175,2.40E-02
LDB1,1.131,1.29E-01,2.343,0.461,0.176,2.44E-02
NR2F6,1.603,5.45E-02,2.1,0.447,0.177,2.47E-02
PAX6,0.842,2.00E-01,2.395,0.48,0.179,2.58E-02
ZNF781,1.086,1.39E-01,2.541,0.45,0.182,2.72E-02
ERF,1.288,9.88E-02,2.21,0.45,0.183,2.74E-02
NFIA,1.335,9.10E-02,2.311,0.439,0.183,2.76E-02
FANCD2,1.06,1.45E-01,2.495,0.451,0.183,2.76E-02
HHEX,1.421,7.77E-02,2.167,0.444,0.184,2.79E-02
KDM3B,1.497,6.71E-02,1.334,0.481,0.187,2.94E-02
JMJD6,1.937,2.64E-02,0.313,0.526,0.187,2.94E-02
CBX2,1.297,9.73E-02,1.456,0.485,0.187,2.94E-02
ZNF808,0.948,1.72E-01,2.913,0.432,0.188,2.97E-02
IKZF1,1.423,7.74E-02,1.054,0.499,0.191,3.13E-02
TEAD4,1.031,1.51E-01,1.161,0.529,0.191,3.15E-02
MAFK,1.311,9.50E-02,1.915,0.459,0.192,3.20E-02
GRIP1,1.437,7.54E-02,1.564,0.468,0.192,3.20E-02
NKX2-1,1.129,1.29E-01,1.706,0.479,0.193,3.24E-02
ZNF331,0.943,1.73E-01,2.736,0.431,0.196,3.40E-02
SSU72,1.181,1.19E-01,1.781,0.469,0.197,3.42E-02
CHD7,1.103,1.35E-01,1.334,0.502,0.197,3.44E-02
SRCAP,0.97,1.66E-01,2.636,0.436,0.198,3.48E-02
DACOR1,0.971,1.66E-01,2.62,0.436,0.198,3.52E-02
SCRT1,1.188,1.18E-01,2.105,0.443,0.201,3.63E-02
LYL1,1.667,4.78E-02,1.326,0.462,0.201,3.67E-02
KLF16,1.324,9.28E-02,1.866,0.446,0.202,3.69E-02
SPI1,1.353,8.80E-02,0.469,0.523,0.202,3.71E-02
USP49,0.845,1.99E-01,3.071,0.419,0.202,3.71E-02
TCF7,0.85,1.98E-01,1.858,0.484,0.203,3.79E-02
ZNF573,0.939,1.74E-01,2.61,0.431,0.204,3.81E-02
ZFP64,1.004,1.58E-01,1.861,0.471,0.205,3.87E-02
ZNF320,1.368,8.56E-02,2.314,0.415,0.205,3.87E-02
BIRA,0.586,2.79E-01,1.718,0.515,0.205,3.89E-02
PCGF2,1.475,7.02E-02,1.465,0.455,0.206,3.95E-02
EED,0.702,2.42E-01,1.126,0.564,0.206,3.95E-02
ZNF17,0.903,1.83E-01,2.702,0.427,0.207,3.97E-02
DPPA2,0.989,1.61E-01,2.262,0.439,0.207,4.02E-02
ZNF354C,0.909,1.82E-01,2.638,0.428,0.208,4.08E-02
SMAD2-SMAD3,1.108,1.34E-01,1.218,0.491,0.21,4.14E-02
FEZF1,1.424,7.72E-02,2.044,0.423,0.21,4.14E-02
CRY1,0.906,1.82E-01,2.601,0.427,0.212,4.29E-02
ZNF707,0.977,1.64E-01,2.265,0.434,0.212,4.32E-02
ZNF384,1.006,1.57E-01,1.49,0.475,0.215,4.45E-02
ZNF207,0.617,2.69E-01,2.246,0.462,0.215,4.45E-02
ZNF585A,0.918,1.79E-01,2.352,0.428,0.218,4.68E-02
ZNF780A,0.876,1.91E-01,2.634,0.424,0.218,4.68E-02
KDM1A,1.034,1.51E-01,1.427,0.472,0.22,4.77E-02
NFE2L1,1.28,1.00E-01,1.801,0.43,0.221,4.89E-02
HES2,3.719,1.00E-04,1.072,0.424,0.222,4.93E-02
ZNF766,0.838,2.01E-01,1.886,0.465,0.222,4.93E-02
PRDM14,1.024,1.53E-01,1.863,0.446,0.222,4.93E-02
ZNF549,0.829,2.04E-01,2.77,0.418,0.222,4.93E-02
ZNF563,0.917,1.80E-01,2.232,0.428,0.225,5.10E-02
MAFG,1.13,1.29E-01,2.204,0.415,0.226,5.18E-02
ZNF136,0.79,2.15E-01,2.818,0.414,0.228,5.30E-02
ZNF48,0.816,2.07E-01,2.666,0.416,0.229,5.38E-02
ZNF506,0.895,1.85E-01,2.241,0.426,0.229,5.38E-02
MEIS1,1.356,8.75E-02,1.61,0.426,0.229,5.38E-02
ZNF101,0.527,2.99E-01,1.781,0.484,0.229,5.40E-02
FLI1,0.995,1.60E-01,0.65,0.507,0.23,5.48E-02
ZNF697,0.412,3.40E-01,2.224,0.468,0.231,5.53E-02
CTCFL,1.184,1.18E-01,0.306,0.509,0.231,5.56E-02
SRF,1.279,1.00E-01,0.313,0.495,0.232,5.64E-02
ZNF436,0.99,1.61E-01,1.83,0.439,0.232,5.64E-02
ATF7IP,0.475,3.17E-01,2.414,0.446,0.233,5.66E-02
EBF1,0.595,2.76E-01,0.661,0.548,0.233,5.71E-02
LMNB1,0.927,1.77E-01,2.058,0.429,0.234,5.74E-02
FOXO1,0.902,1.83E-01,1.164,0.48,0.237,5.96E-02
SMARCC1,0.963,1.68E-01,0.599,0.502,0.237,6.01E-02
ZNF292,0.844,1.99E-01,2.342,0.419,0.237,6.01E-02
SP140,1.299,9.70E-02,1.398,0.429,0.238,6.07E-02
DRAP1,1.114,1.33E-01,1.213,0.459,0.239,6.18E-02
HIRA,1.047,1.48E-01,1.481,0.443,0.24,6.20E-02
CHD8,0.836,2.02E-01,1.593,0.458,0.243,6.49E-02
SMARCE1,0.72,2.36E-01,1.738,0.458,0.244,6.52E-02
BCL11A,0.423,3.36E-01,0.858,0.531,0.247,6.78E-02
ZTA,0.935,1.75E-01,2.174,0.41,0.25,7.02E-02
ZNF425,0.847,1.99E-01,2.05,0.42,0.252,7.17E-02
ZNF182,0.851,1.97E-01,2.026,0.421,0.253,7.26E-02
CEBPA,0.387,3.49E-01,0.454,0.652,0.255,7.48E-02
ZNF768,0.866,1.93E-01,1.948,0.423,0.256,7.51E-02
ZNF202,0.759,2.24E-01,1.16,0.473,0.256,7.58E-02
SNAI2,1.035,1.50E-01,0.726,0.462,0.258,7.71E-02
ZNF605,0.734,2.32E-01,2.285,0.408,0.258,7.77E-02
ZNF800,0.891,1.86E-01,2.251,0.401,0.259,7.84E-02
ZNF175,0.612,2.70E-01,1.853,0.437,0.262,8.07E-02
HNF1B,0.925,1.77E-01,1.464,0.429,0.263,8.23E-02
SPIB,1.021,1.54E-01,1.581,0.415,0.264,8.27E-02
SCRT2,0.961,1.68E-01,2.047,0.402,0.264,8.27E-02
TFAP2A,1.006,1.57E-01,1.036,0.444,0.265,8.33E-02
PTRF,0.892,1.86E-01,2.077,0.403,0.267,8.57E-02
ZNF2,0.893,1.86E-01,0.683,0.465,0.271,8.93E-02
OSR2,1.004,1.58E-01,1.646,0.409,0.271,9.00E-02
ZNF92,0.819,2.06E-01,1.757,0.417,0.273,9.14E-02
KLF11,1.391,8.21E-02,0.439,0.433,0.274,9.25E-02
ZSCAN20,1.009,1.56E-01,1.628,0.405,0.275,9.32E-02
TFAP4,1.011,1.56E-01,1.315,0.419,0.275,9.40E-02
SMARCA4,0.571,2.84E-01,-0.293,0.571,0.281,1.00E-01
CDCA2,0.781,2.17E-01,1.718,0.413,0.281,1.00E-01
ZNF664,0.894,1.86E-01,1.918,0.399,0.283,1.02E-01
DLX2,0.81,2.09E-01,1.554,0.416,0.283,1.02E-01
GRHL3,1.121,1.31E-01,1.252,0.408,0.285,1.04E-01
SMAD4,0.434,3.32E-01,0.672,0.483,0.285,1.04E-01
ATF3,0.617,2.69E-01,0.516,0.474,0.287,1.07E-01
ZSCAN16,0.363,3.58E-01,0.936,0.479,0.289,1.08E-01
ZNF429,0.571,2.84E-01,2.291,0.391,0.291,1.11E-01
RYBP,1.196,1.16E-01,-0.105,0.461,0.292,1.12E-01
TP63,1.267,1.03E-01,0.937,0.403,0.294,1.14E-01
SMARCA5,0.703,2.41E-01,1.532,0.412,0.294,1.14E-01
CEBPD,0.463,3.22E-01,0.53,0.476,0.296,1.17E-01
MBD4,0.768,2.21E-01,1.398,0.412,0.298,1.19E-01
LARP7,0.426,3.35E-01,1.544,0.425,0.299,1.20E-01
ZBTB48,0.799,2.12E-01,0.658,0.439,0.301,1.22E-01
ZNF134,0.588,2.78E-01,2.049,0.393,0.303,1.25E-01
TEAD1,1.003,1.58E-01,1.151,0.405,0.303,1.25E-01
BRD9,0.961,1.68E-01,1.012,0.411,0.304,1.26E-01
ZNF770,0.672,2.51E-01,1.623,0.401,0.306,1.29E-01
PBX3,0.202,4.20E-01,0.266,0.515,0.308,1.31E-01
ZMYM3,0.937,1.74E-01,0.851,0.413,0.309,1.33E-01
TRAF7,1.176,1.20E-01,-0.28,0.452,0.31,1.33E-01
ZNF488,0.645,2.59E-01,2.026,0.385,0.311,1.35E-01
REPIN1,0.565,2.86E-01,1.303,0.417,0.311,1.35E-01
PTTG1,0.729,2.33E-01,1.753,0.39,0.311,1.35E-01
ZNF304,0.549,2.91E-01,2.02,0.389,0.312,1.37E-01
ZNF284,0.539,2.95E-01,2.055,0.388,0.313,1.38E-01
ZNF35,0.696,2.43E-01,1.335,0.403,0.315,1.41E-01
CBX6,0.89,1.87E-01,0.857,0.412,0.316,1.42E-01
LMTK3,0.546,2.93E-01,1.694,0.398,0.317,1.43E-01
HMBOX1,0.618,2.68E-01,1.574,0.396,0.318,1.44E-01
ZBTB42,0.673,2.51E-01,1.362,0.401,0.318,1.45E-01
YAP1,0.266,3.95E-01,0.563,0.473,0.32,1.47E-01
SSRP1,0.398,3.45E-01,1.664,0.407,0.32,1.48E-01
FAIRE,0.111,4.56E-01,0.393,0.495,0.321,1.49E-01
ZNF479,0.621,2.67E-01,1.482,0.396,0.321,1.49E-01
ZNF778,0.543,2.93E-01,1.505,0.4,0.322,1.50E-01
MYBL2,0.677,2.49E-01,1.232,0.401,0.325,1.54E-01
ZFAT,0.632,2.64E-01,1.374,0.398,0.325,1.54E-01
NFIC,0.778,2.18E-01,1.162,0.401,0.326,1.56E-01
SIRT6,0.616,2.69E-01,1.463,0.395,0.326,1.56E-01
MYNN,0.537,2.96E-01,1.138,0.414,0.327,1.57E-01
ATF2,0.392,3.48E-01,0.763,0.439,0.328,1.59E-01
STAT4,0.168,4.33E-01,0.941,0.455,0.33,1.62E-01
SOX13,0.667,2.53E-01,0.995,0.406,0.33,1.62E-01
ZNF362,0.732,2.32E-01,1.339,0.389,0.33,1.62E-01
FOXK1,0.241,4.05E-01,1.663,0.409,0.332,1.64E-01
CBX5,0.034,4.86E-01,0.552,0.481,0.332,1.65E-01
CHRM2,0.421,3.37E-01,0.202,0.462,0.334,1.67E-01
HCFC1R1,0.593,2.77E-01,1.353,0.393,0.335,1.69E-01
H2AFX,-0.005,5.02E-01,1.443,0.437,0.335,1.69E-01
PBX2,0.395,3.47E-01,0.918,0.426,0.336,1.70E-01
ESCO2,0.727,2.34E-01,0.734,0.407,0.336,1.70E-01
ZFP41,0.506,3.06E-01,1.809,0.383,0.336,1.71E-01
CBFA2T2,0.542,2.94E-01,1.539,0.388,0.336,1.71E-01
CUX1,0.448,3.27E-01,0.992,0.41,0.341,1.79E-01
CREBBP,-0.31,6.22E-01,-0.004,0.633,0.344,1.83E-01
PSIP1,0.406,3.43E-01,0.568,0.428,0.344,1.84E-01
LMO2,0.321,3.74E-01,0.59,0.437,0.344,1.84E-01
ZNF16,0.425,3.36E-01,1.486,0.389,0.345,1.86E-01
SOX4,0.842,2.00E-01,1.074,0.385,0.346,1.86E-01
ASH2L,0.597,2.75E-01,1.374,0.384,0.347,1.88E-01
ZNF671,0.493,3.11E-01,1.572,0.383,0.348,1.90E-01
TP73,0.555,2.90E-01,1.33,0.386,0.349,1.92E-01
CBX8,0.127,4.49E-01,-0.836,0.555,0.35,1.93E-01
ZNF93,0.518,3.02E-01,1.396,0.386,0.35,1.93E-01
ZNF28,0.58,2.81E-01,1.103,0.392,0.35,1.94E-01
ZNF534,0.657,2.56E-01,0.715,0.399,0.351,1.94E-01
AHR,0.189,4.25E-01,1.326,0.41,0.352,1.96E-01
TTF2,0.093,4.63E-01,-0.232,0.504,0.353,1.98E-01
NR4A1,0.57,2.84E-01,1.022,0.393,0.354,1.99E-01
KDM4A,0.892,1.86E-01,0.248,0.403,0.354,2.00E-01
HES1,0.246,4.03E-01,0.953,0.417,0.355,2.02E-01
ZNF788,0.417,3.38E-01,1.712,0.376,0.356,2.03E-01
CLOCK,0.341,3.67E-01,1.967,0.374,0.356,2.03E-01
ZNF366,0.524,3.00E-01,0.766,0.4,0.357,2.05E-01
BANP,0.215,4.15E-01,1.258,0.406,0.357,2.05E-01
MBD1,0.797,2.13E-01,0.09,0.41,0.361,2.11E-01
ZNF141,0.496,3.10E-01,1.319,0.383,0.361,2.11E-01
ZNF84,0.408,3.42E-01,1.675,0.374,0.362,2.13E-01
MCM7,0.091,4.64E-01,1.179,0.415,0.364,2.17E-01
JUN,0.17,4.32E-01,0.312,0.443,0.365,2.18E-01
ZNF675,0.352,3.62E-01,1.908,0.369,0.365,2.18E-01
ZNF280A,0.332,3.70E-01,1.985,0.367,0.365,2.19E-01
LHX2,0.289,3.86E-01,1.056,0.401,0.366,2.19E-01
PKNOX1,0.539,2.95E-01,1.399,0.372,0.366,2.20E-01
GLIS1,0.798,2.12E-01,0.617,0.385,0.367,2.21E-01
PYGO2,0.459,3.23E-01,1.369,0.375,0.368,2.24E-01
TCF7L1,-0.119,5.47E-01,0.211,0.478,0.368,2.25E-01
DDX20,0.422,3.37E-01,0.764,0.397,0.369,2.26E-01
EBNA3C,0.413,3.40E-01,0.753,0.399,0.37,2.27E-01
ZNF8,0.13,4.48E-01,1.168,0.405,0.371,2.28E-01
SIX4,0.24,4.05E-01,2.193,0.359,0.373,2.32E-01
TCF7L2,-0.246,5.97E-01,0.079,0.492,0.376,2.38E-01
ZNF585B,0.333,3.70E-01,1.765,0.366,0.377,2.40E-01
BATF,0.213,4.16E-01,0.348,0.422,0.378,2.42E-01
SON,0.525,3.00E-01,0.725,0.387,0.378,2.42E-01
MITF,0.198,4.22E-01,1.058,0.399,0.378,2.42E-01
NR5A2,0.408,3.42E-01,1.482,0.368,0.378,2.42E-01
PRDM10,0.651,2.57E-01,0.625,0.38,0.379,2.43E-01
NONO,0.113,4.55E-01,1.885,0.375,0.379,2.44E-01
EGR3,0.462,3.22E-01,0.756,0.379,0.388,2.60E-01
CNOT3,0.615,2.69E-01,0.251,0.39,0.388,2.61E-01
TRIM22,0.606,2.72E-01,0.444,0.383,0.389,2.63E-01
FOS,-0.074,5.30E-01,0.447,0.431,0.389,2.63E-01
ZNF138,0.321,3.74E-01,1.473,0.366,0.39,2.65E-01
ZNF121,0.366,3.57E-01,0.46,0.397,0.391,2.66E-01
TEAD2,0.401,3.44E-01,1.295,0.367,0.391,2.67E-01
MAF,-0.437,6.69E-01,-0.272,0.52,0.393,2.71E-01
RBL1,0.426,3.35E-01,0.79,0.376,0.394,2.73E-01
PPARGC1A,0.438,3.31E-01,0.717,0.377,0.395,2.74E-01
ZBTB6,0.546,2.92E-01,0.291,0.387,0.395,2.75E-01
DDX5,-0.14,5.56E-01,0.085,0.456,0.397,2.77E-01
SOX10,0.344,3.65E-01,1.282,0.368,0.397,2.77E-01
RFX1,0.218,4.14E-01,0.918,0.387,0.397,2.78E-01
HIF1A,0.169,4.33E-01,1.126,0.385,0.397,2.79E-01
POLR2AphosphoS5,0.458,3.24E-01,-0.026,0.401,0.4,2.84E-01
ARRB1,0.335,3.69E-01,1.306,0.363,0.402,2.89E-01
DEK,0.417,3.38E-01,0.159,0.397,0.403,2.90E-01
ARNT,-0.168,5.67E-01,0.208,0.437,0.408,3.00E-01
CREM,0.358,3.60E-01,0.574,0.379,0.408,3.01E-01
IRF9,0.324,3.73E-01,1.253,0.36,0.41,3.04E-01
IRF4,-0.105,5.42E-01,0.25,0.425,0.411,3.05E-01
ZNF438,0.301,3.82E-01,0.701,0.377,0.411,3.06E-01
SS18,0.286,3.87E-01,-0.047,0.405,0.413,3.10E-01
FOXP1,-0.169,5.67E-01,0.008,0.442,0.413,3.11E-01
DPF2,0.073,4.71E-01,0.992,0.384,0.414,3.13E-01
PRKDC,0.284,3.88E-01,0.329,0.387,0.416,3.16E-01
EZH1,-0.007,5.03E-01,-1.4,0.513,0.416,3.16E-01
TCF12,-0.175,5.69E-01,0.13,0.43,0.417,3.18E-01
ZNF600,0.511,3.05E-01,0.319,0.372,0.417,3.18E-01
RUNX2,-0.278,6.10E-01,0.5,0.419,0.421,3.26E-01
SRC,-0.023,5.09E-01,0.306,0.406,0.421,3.27E-01
STAT1,0.255,3.99E-01,-0.302,0.412,0.421,3.27E-01
IRF1,0.196,4.22E-01,-0.198,0.411,0.423,3.30E-01
ZNF467,0.433,3.33E-01,0.185,0.376,0.425,3.34E-01
NCAPG2,0.201,4.20E-01,1.223,0.355,0.427,3.40E-01
ZNF257,0.406,3.42E-01,0.273,0.374,0.427,3.40E-01
TEAD1-TEAD4,0.268,3.95E-01,0.756,0.361,0.432,3.50E-01
DAXX,0.327,3.72E-01,0.724,0.359,0.433,3.52E-01
ELF3,0.382,3.51E-01,0.445,0.363,0.434,3.55E-01
